Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
2680,06FD,-10.35,0705,-11.24,06DE,-6.91,06D6,-6.02,070B,-11.9,035F,1317.16,033A,1260.68,0341,1271.37,0359,1308,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AC,248.7,B9,4.13
2690,06FF,-10.57,0704,-11.13,06DF,-7.02,06DA,-6.46,070E,-12.24,035F,1317.16,033A,1260.68,0341,1271.37,0358,1306.47,0342,1272.89,03,13.98,00,0,02,9.32,00,0,01,4.66,9F,4.04,07AB,251.63,B9,4.13
2700,0701,-10.79,0705,-11.24,06E2,-7.35,06DE,-6.91,0710,-12.46,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0342,1272.89,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AE,242.84,B9,4.13
2710,0704,-11.13,0708,-11.57,06E5,-7.69,06DE,-6.91,0712,-12.68,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9F,4.04,07AE,242.84,B9,4.13
2720,0708,-11.57,070B,-11.9,06E8,-8.02,06DE,-6.91,0714,-12.9,035F,1317.16,033A,1260.68,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9F,4.04,07B7,216.49,B9,4.13
2730,070B,-11.9,070F,-12.35,06EA,-8.24,06E0,-7.13,0717,-13.23,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0342,1272.89,03,13.98,00,0,02,9.32,00,0,02,9.32,9E,4.02,0795,316.05,B9,4.13
2740,070C,-12.01,0711,-12.57,06EA,-8.24,06E0,-7.13,0719,-13.46,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AC,248.7,B9,4.13
2750,070D,-12.12,0712,-12.68,06E9,-8.13,06E1,-7.24,071B,-13.68,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,B9,4.13
2760,070F,-12.35,0714,-12.9,06EA,-8.24,06E2,-7.35,071F,-14.12,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AC,248.7,B9,4.13
2770,0711,-12.57,0714,-12.9,06EC,-8.46,06E5,-7.69,0720,-14.23,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,B9,4.13
2780,0713,-12.79,0714,-12.9,06EC,-8.46,06E9,-8.13,0723,-14.57,035F,1317.16,0339,1259.16,0341,1271.37,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AC,248.7,B9,4.13
2790,0715,-13.01,0716,-13.12,06EF,-8.8,06EA,-8.24,0724,-14.68,035F,1317.16,0339,1259.16,0340,1269.84,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,B9,4.13
2800,0717,-13.23,0718,-13.35,06F2,-9.13,06EB,-8.35,0727,-15.01,035F,1317.16,0339,1259.16,0340,1269.84,0358,1306.47,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07A9,257.48,B9,4.13
2810,071A,-13.57,071A,-13.57,06F3,-9.24,06ED,-8.57,0728,-15.12,035F,1317.16,0339,1259.16,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,B9,4.13
2820,071D,-13.9,0720,-14.23,06F6,-9.57,06ED,-8.57,072B,-15.45,035F,1317.16,0339,1259.16,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AA,254.55,B9,4.13
2830,071E,-14.01,0720,-14.23,06F4,-9.35,06ED,-8.57,072E,-15.79,035F,1317.16,0339,1259.16,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,0792,324.84,B9,4.13
2840,071E,-14.01,0721,-14.34,06F3,-9.24,06EF,-8.8,0730,-16.01,035F,1317.16,0339,1259.16,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,079B,298.48,B9,4.13
2850,0720,-14.23,0722,-14.45,06F6,-9.57,06F2,-9.13,0732,-16.23,035F,1317.16,0338,1257.63,0341,1271.37,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AA,254.55,B9,4.13
2860,0721,-14.34,0720,-14.23,06F5,-9.46,06F5,-9.46,0734,-16.45,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,B9,4.13
2870,0723,-14.57,0721,-14.34,06F7,-9.68,06F6,-9.57,0736,-16.67,035F,1317.16,0339,1259.16,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AC,248.7,BA,3.75
2880,0725,-14.79,0722,-14.45,06F9,-9.91,06F9,-9.91,0737,-16.79,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AB,251.63,BA,3.75
2890,0728,-15.12,0724,-14.68,06FB,-10.13,06F9,-9.91,0739,-17.01,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AC,248.7,BA,3.75
2900,0729,-15.23,0727,-15.01,06FC,-10.24,06F9,-9.91,073B,-17.23,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AB,251.63,BA,3.75
2910,072A,-15.34,0729,-15.23,06FD,-10.35,06FA,-10.02,073D,-17.45,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
2920,072C,-15.56,072B,-15.45,06FD,-10.35,06FA,-10.02,073F,-17.67,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B9,210.63,BA,3.75
2930,072C,-15.56,072D,-15.68,0700,-10.68,06FD,-10.35,0741,-17.9,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AC,248.7,BA,3.75
2940,072D,-15.68,072D,-15.68,0700,-10.68,06FF,-10.57,0743,-18.12,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A9,257.48,BA,3.75
2950,072E,-15.79,072C,-15.56,0701,-10.79,0702,-10.9,0745,-18.34,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AA,254.55,BA,3.75
2960,0730,-16.01,072D,-15.68,0705,-11.24,0704,-11.13,0746,-18.45,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AB,251.63,BA,3.75
2970,0733,-16.34,072E,-15.79,0705,-11.24,0705,-11.24,0749,-18.78,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AC,248.7,BA,3.75
2980,0735,-16.56,0731,-16.12,0707,-11.46,0705,-11.24,074A,-18.89,035F,1317.16,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,BA,3.75
2990,0736,-16.67,0734,-16.45,0708,-11.57,0705,-11.24,074B,-19,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
3000,0736,-16.67,0736,-16.67,0709,-11.68,0707,-11.46,074E,-19.34,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
3010,0737,-16.79,0736,-16.67,070A,-11.79,0708,-11.57,0750,-19.56,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BA,3.75
3020,0737,-16.79,0736,-16.67,070B,-11.9,070D,-12.12,0752,-19.78,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BA,3.75
3030,0739,-17.01,0736,-16.67,070D,-12.12,070E,-12.24,0754,-20,035F,1317.16,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B3,228.2,BB,3.37
3040,073B,-17.23,0738,-16.9,070F,-12.35,0710,-12.46,0755,-20.11,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07A2,277.98,BB,3.37
3050,073E,-17.56,073A,-17.12,0710,-12.46,0710,-12.46,0757,-20.34,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BB,3.37
3060,073F,-17.67,073C,-17.34,0713,-12.79,0710,-12.46,0758,-20.45,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BB,3.37
3070,073F,-17.67,073E,-17.56,0713,-12.79,0711,-12.57,075A,-20.67,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B1,234.06,BB,3.37
3080,073F,-17.67,0740,-17.78,0713,-12.79,0712,-12.68,075C,-20.89,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AE,242.84,BB,3.37
3090,073F,-17.67,0741,-17.9,0714,-12.9,0714,-12.9,075D,-21,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BB,3.37
3100,0741,-17.9,0740,-17.78,0715,-13.01,0716,-13.12,075F,-21.22,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BB,3.37
3110,0742,-18.01,0740,-17.78,0715,-13.01,0718,-13.35,0760,-21.34,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BB,3.37
3120,0744,-18.23,0742,-18.01,0718,-13.35,071A,-13.57,0761,-21.45,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AD,245.77,BB,3.37
3130,0747,-18.56,0744,-18.23,071A,-13.57,071A,-13.57,0763,-21.67,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B9,210.63,BB,3.37
3140,0749,-18.78,0747,-18.56,071C,-13.79,071A,-13.57,0765,-21.89,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A4,272.12,BB,3.37
3150,0749,-18.78,0748,-18.67,071E,-14.01,071B,-13.68,0766,-22,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,0799,304.34,BB,3.37
3160,0749,-18.78,074B,-19,071D,-13.9,071D,-13.9,0768,-22.22,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BB,3.37
3170,0749,-18.78,074A,-18.89,071E,-14.01,071E,-14.01,076A,-22.44,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BB,3.37
3180,074B,-19,074B,-19,071F,-14.12,0720,-14.23,076B,-22.56,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BB,3.37
3190,074C,-19.12,074B,-19,0720,-14.23,0723,-14.57,076D,-22.78,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BB,3.37
3200,074F,-19.45,074D,-19.23,0722,-14.45,0723,-14.57,076E,-22.89,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BC,2.98
3210,0750,-19.56,074F,-19.45,0724,-14.68,0724,-14.68,0770,-23.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BC,2.98
3220,0752,-19.78,0752,-19.78,0724,-14.68,0724,-14.68,0771,-23.22,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BC,2.98
3230,0753,-19.89,0753,-19.89,0725,-14.79,0725,-14.79,0773,-23.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BC,2.98
3240,0753,-19.89,0755,-20.11,0725,-14.79,0725,-14.79,0774,-23.55,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,0795,316.05,BC,2.98
3250,0753,-19.89,0756,-20.23,0725,-14.79,0728,-15.12,0776,-23.78,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BC,2.98
3260,0755,-20.11,0756,-20.23,0725,-14.79,072A,-15.34,0777,-23.89,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AB,251.63,BC,2.98
3270,0757,-20.34,0757,-20.34,0727,-15.01,072A,-15.34,0779,-24.11,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B1,234.06,BC,2.98
3280,0759,-20.56,0759,-20.56,0728,-15.12,072C,-15.56,077A,-24.22,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AF,239.91,BC,2.98
3290,075B,-20.78,075A,-20.67,0728,-15.12,072C,-15.56,077B,-24.33,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AE,242.84,BC,2.98
3300,075B,-20.78,075C,-20.89,072A,-15.34,072C,-15.56,077D,-24.55,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AD,245.77,BC,2.98
3310,075C,-20.89,075E,-21.11,072A,-15.34,072C,-15.56,077E,-24.66,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AB,251.63,BC,2.98
3320,075D,-21,0760,-21.34,072A,-15.34,072E,-15.79,077F,-24.78,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BC,2.98
3330,075D,-21,0760,-21.34,072A,-15.34,072E,-15.79,0780,-24.89,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BC,2.98
3340,075F,-21.22,0761,-21.45,072B,-15.45,0731,-16.12,0782,-25.11,035D,1314.1,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A3,275.05,BD,2.6
3350,0761,-21.45,0762,-21.56,072C,-15.56,0733,-16.34,0783,-25.22,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A6,266.27,BD,2.6
3360,0762,-21.56,0763,-21.67,072E,-15.79,0733,-16.34,0785,-25.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BD,2.6
3370,0764,-21.78,0765,-21.89,072F,-15.9,0732,-16.23,0786,-25.55,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
3380,0765,-21.89,0767,-22.11,0730,-16.01,0735,-16.56,0787,-25.66,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AB,251.63,BD,2.6
3390,0766,-22,0769,-22.33,0730,-16.01,0733,-16.34,0788,-25.77,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BD,2.6
3400,0767,-22.11,076B,-22.56,0731,-16.12,0734,-16.45,0789,-25.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07AD,245.77,BD,2.6
3410,0768,-22.22,076C,-22.67,0731,-16.12,0735,-16.56,078B,-26.11,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BD,2.6
3420,0769,-22.33,076C,-22.67,0731,-16.12,0736,-16.67,078C,-26.22,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AA,254.55,BD,2.6
3430,076C,-22.67,076C,-22.67,0732,-16.23,0739,-17.01,078E,-26.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
3440,076D,-22.78,0770,-23.11,0734,-16.45,073B,-17.23,078E,-26.44,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A1,280.91,BD,2.6
3450,076F,-23,0771,-23.22,0737,-16.79,073B,-17.23,078F,-26.55,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BD,2.6
3460,076F,-23,0772,-23.33,0738,-16.9,0739,-17.01,078F,-26.55,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BD,2.6
3470,0770,-23.11,0773,-23.44,073A,-17.12,0739,-17.01,0791,-26.77,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BE,2.22
3480,0771,-23.22,0775,-23.67,0738,-16.9,073A,-17.12,0792,-26.88,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BD,2.6
3490,0770,-23.11,0776,-23.78,0737,-16.79,073C,-17.34,0793,-26.99,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BE,2.22
3500,0772,-23.33,0776,-23.78,0739,-17.01,073D,-17.45,0794,-27.11,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BE,2.22
3510,0773,-23.44,0776,-23.78,073A,-17.12,073F,-17.67,0795,-27.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A8,260.41,BE,2.22
3520,0776,-23.78,0778,-24,073C,-17.34,0740,-17.78,0796,-27.33,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BE,2.22
3530,0777,-23.89,0779,-24.11,073F,-17.67,073F,-17.67,0796,-27.33,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AA,254.55,BE,2.22
3540,0779,-24.11,077B,-24.33,0741,-17.9,073E,-17.56,0797,-27.44,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B5,222.34,BE,2.22
3550,0778,-24,077D,-24.55,0742,-18.01,0740,-17.78,0797,-27.44,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0792,324.84,BE,2.22
3560,077A,-24.22,0780,-24.89,0742,-18.01,0740,-17.78,0799,-27.66,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BE,2.22
3570,077C,-24.44,077F,-24.78,0741,-17.9,0742,-18.01,079B,-27.88,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07A9,257.48,BE,2.22
3580,077B,-24.33,077F,-24.78,0741,-17.9,0744,-18.23,079B,-27.88,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BE,2.22
3590,077D,-24.55,077F,-24.78,0745,-18.34,0746,-18.45,079C,-27.99,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07A6,266.27,BE,2.22
3600,077E,-24.66,0781,-25,0747,-18.56,0747,-18.56,079C,-27.99,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A9,257.48,BE,2.22
3610,0780,-24.89,0782,-25.11,0748,-18.67,0747,-18.56,079C,-27.99,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
3620,0781,-25,0784,-25.33,074A,-18.89,0746,-18.45,079D,-28.1,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AD,245.77,BF,1.84
3630,0781,-25,0786,-25.55,074B,-19,0747,-18.56,079E,-28.22,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BF,1.84
3640,0782,-25.11,0787,-25.66,074A,-18.89,0748,-18.67,079F,-28.33,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B1,234.06,BF,1.84
3650,0783,-25.22,0786,-25.55,074B,-19,074A,-18.89,07A0,-28.44,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A5,269.2,BF,1.84
3660,0785,-25.44,0786,-25.55,074D,-19.23,074D,-19.23,07A1,-28.55,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A3,275.05,BF,1.84
3670,0786,-25.55,0787,-25.66,074F,-19.45,074D,-19.23,07A1,-28.55,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A8,260.41,BF,1.84
3680,0788,-25.77,0789,-25.89,0751,-19.67,074E,-19.34,07A1,-28.55,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A9,257.48,BF,1.84
3690,078A,-26,078B,-26.11,0753,-19.89,074D,-19.23,07A1,-28.55,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
3700,078A,-26,078D,-26.33,0754,-20,074D,-19.23,07A2,-28.66,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
3710,0789,-25.89,078E,-26.44,0753,-19.89,074E,-19.34,07A3,-28.77,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A9,257.48,BF,1.84
