Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
1420,05CF,23.16,066B,5.85,0665,6.52,05DE,21.5,05F6,18.84,05F8,2332.11,0CF7,5065.63,0D2F,5151.1,0D55,5209.1,0751,2858.67,01,4.66,01,4.66,06,27.97,2C,205.09,00,0,A5,4.2,0805,-11.93,BF,1.84
1425,05D4,22.61,066C,5.74,0664,6.63,05D9,22.06,05FA,18.39,05F9,2333.64,0CF7,5065.63,0D30,5152.63,0D56,5210.62,0686,2548.84,01,4.66,01,4.66,06,27.97,28,186.44,00,0,A5,4.2,0804,-9,BF,1.84
1430,05D6,22.39,066D,5.63,0664,6.63,05D5,22.5,05FE,17.95,05FC,2338.22,0CDB,5022.89,0CFE,5076.31,0D23,5132.78,0706,2744.2,01,4.66,02,9.32,08,37.29,37,256.36,00,0,A5,4.2,0804,-9,BF,1.84
1435,05DB,21.83,066F,5.41,0663,6.74,05CF,23.16,0601,17.62,05FB,2336.69,0CEE,5051.89,0D23,5132.78,0D45,5184.68,0AD8,4236.87,01,4.66,01,4.66,06,27.97,28,186.44,00,0,A5,4.2,0807,-17.78,BF,1.84
1440,05DF,21.39,0671,5.19,0664,6.63,05CB,23.61,0605,17.17,05FD,2339.74,0CE6,5039.68,0D19,5117.52,0D3A,5167.89,0BD2,4618.44,01,4.66,01,4.66,07,32.63,27,181.78,00,0,A5,4.2,0803,-6.07,BF,1.84
1445,05E2,21.06,0672,5.08,0663,6.74,05C8,23.94,0609,16.73,05FD,2339.74,0CBF,4980.16,0CE1,5032.05,0CFF,5077.84,0C55,4818.38,01,4.66,02,9.32,09,41.95,36,251.7,00,0,A5,4.2,0803,-6.07,BF,1.84
1450,05E6,20.61,0675,4.74,0662,6.85,05C5,24.27,060C,16.4,05FD,2339.74,0CD1,5007.63,0CFA,5070.21,0D19,5117.52,0CBA,4972.53,01,4.66,02,9.32,08,37.29,2A,195.77,00,0,A5,4.2,0803,-6.07,BF,1.84
1455,05EA,20.17,0676,4.63,0662,6.85,05C3,24.5,060F,16.06,05FB,2336.69,0CC5,4989.32,0CF4,5061.05,0D12,5106.84,0CDD,5025.95,01,4.66,02,9.32,08,37.29,29,191.11,01,4.66,A5,4.2,0804,-9,BF,1.84
1460,05ED,19.84,0677,4.52,0661,6.96,05C0,24.83,0612,15.73,05FA,2335.16,0CBF,4980.16,0CEE,5051.89,0D0A,5094.63,0CEA,5045.79,01,4.66,02,9.32,09,41.95,27,181.78,03,13.98,A5,4.2,0804,-9,BF,1.84
1465,05F1,19.39,0679,4.3,0660,7.07,05BF,24.94,0614,15.51,05F7,2330.59,0CBB,4974.05,0CEB,5047.31,0D06,5088.52,0CF2,5058,01,4.66,02,9.32,08,37.29,23,163.14,07,32.63,A5,4.2,0800,2.72,BF,1.84
1470,05F5,18.95,067B,4.08,0660,7.07,05BE,25.05,0617,15.17,05F5,2327.53,0CB5,4964.9,0CE6,5039.68,0D00,5079.37,0CF5,5062.58,01,4.66,02,9.32,08,37.29,20,149.16,0A,46.61,A5,4.2,0802,-3.14,BF,1.84
1475,05F9,18.5,067D,3.86,0661,6.96,05BC,25.27,0618,15.06,05F2,2322.95,0CB1,4958.79,0CE2,5033.58,0CFC,5073.26,0CF7,5065.63,01,4.66,02,9.32,08,37.29,1D,135.17,0D,60.59,A5,4.2,0800,2.72,BF,1.84
1480,05FC,18.17,067F,3.63,0662,6.85,05BC,25.27,061A,14.84,05EF,2318.38,0CAC,4951.16,0CDC,5024.42,0CF1,5056.47,0CF5,5062.58,01,4.66,02,9.32,08,37.29,1A,121.19,10,74.58,A5,4.2,0800,2.72,BF,1.84
1485,0600,17.73,0680,3.52,0660,7.07,05BD,25.16,061B,14.73,05ED,2315.32,0CA4,4938.95,0CD5,5013.74,0CEA,5045.79,0CF1,5056.47,01,4.66,02,9.32,08,37.29,17,107.21,12,83.9,A5,4.2,0800,2.72,BF,1.84
1490,0603,17.39,0682,3.3,0660,7.07,05BD,25.16,061C,14.62,05EB,2312.27,0C9F,4931.32,0CC9,4995.42,0CDE,5027.47,0CE4,5036.63,01,4.66,02,9.32,08,37.29,15,97.88,16,102.54,A5,4.2,07FF,5.64,BF,1.84
1495,0608,16.84,0683,3.19,065F,7.18,05BF,24.94,061D,14.51,05E8,2307.69,0C91,4909.95,0CB9,4971,0CC7,4992.37,0CD8,5018.32,01,4.66,02,9.32,08,37.29,11,79.24,19,116.53,A5,4.2,07FE,8.57,BE,2.22
1500,0609,16.73,0686,2.86,0660,7.07,05C1,24.72,061E,14.4,05E7,2306.17,0C88,4896.21,0CAA,4948.11,0CB1,4958.79,0CC8,4993.89,01,4.66,02,9.32,08,37.29,0E,65.26,1B,125.85,A5,4.2,0800,2.72,BE,2.22
1505,060F,16.06,0687,2.75,0660,7.07,05C4,24.39,061F,14.29,05E7,2306.17,0C5E,4832.11,0C7F,4882.48,0C86,4893.16,0CA0,4932.84,01,4.66,02,9.32,09,41.95,0B,51.27,1D,135.17,A5,4.2,0800,2.72,BE,2.22
1510,0612,15.73,0689,2.52,0660,7.07,05C7,24.05,061F,14.29,05E6,2304.64,0BEA,4655.07,0BFE,4685.59,0C08,4700.85,0C22,4740.54,01,4.66,03,13.98,0A,46.61,0C,55.93,1F,144.49,A5,4.2,0800,2.72,BE,2.22
1515,0615,15.4,068B,2.3,0660,7.07,05CB,23.61,061F,14.29,05E7,2306.17,0BAD,4561.97,0BC7,4601.65,0BBD,4586.39,0BE3,4644.38,01,4.66,03,13.98,09,41.95,07,32.63,20,149.16,A5,4.2,07FB,17.36,BE,2.22
1520,0619,14.95,068C,2.19,0660,7.07,05D0,23.05,061F,14.29,05E7,2306.17,0BA7,4552.81,0BBC,4584.86,0BB2,4569.6,0BE1,4641.33,01,4.66,03,13.98,09,41.95,03,13.98,1F,144.49,A5,4.2,07F2,43.71,BE,2.22
1525,061C,14.62,068E,1.97,065F,7.18,05D4,22.61,0620,14.18,05E7,2306.17,0BB1,4568.07,0BC0,4590.96,0BA8,4554.33,0BE3,4644.38,01,4.66,04,18.64,09,41.95,03,13.98,1F,144.49,A4,4.17,07F3,40.78,BE,2.22
1530,061F,14.29,0691,1.64,0660,7.07,05DA,21.94,0620,14.18,05EA,2310.74,0BBF,4589.44,0BCA,4606.23,0BA9,4555.86,0BE4,4645.91,01,4.66,09,41.95,09,41.95,03,13.98,1E,139.83,A5,4.2,07F7,29.07,BE,2.22
1535,0622,13.95,0691,1.64,065F,7.18,05DD,21.61,0621,14.07,05EB,2312.27,0BD6,4624.54,0BC2,4594.02,0BB0,4566.54,0BE3,4644.38,01,4.66,0F,69.92,08,37.29,03,13.98,1C,130.51,A5,4.2,0800,2.72,BE,2.22
1540,0625,13.62,0692,1.53,065F,7.18,05E2,21.06,0622,13.95,05ED,2315.32,0C83,4888.58,0C74,4865.69,0C15,4720.7,0C98,4920.63,01,4.66,15,97.88,07,32.63,00,0,19,116.53,A5,4.2,0804,-9,BE,2.22
1545,0627,13.4,0692,1.53,065F,7.18,05E6,20.61,0623,13.84,05EF,2318.38,0D0F,5102.26,0CEE,5051.89,0C15,4720.7,0D17,5114.47,01,4.66,1A,121.19,04,18.64,00,0,12,83.9,A4,4.17,07FE,8.57,BE,2.22
1550,062A,13.07,0691,1.64,065E,7.3,05EA,20.17,0624,13.73,05F1,2321.43,0D33,5157.2,0D06,5088.52,0C15,4720.7,0D38,5164.84,01,4.66,20,149.16,03,13.98,01,4.66,0D,60.59,A5,4.2,0803,-6.07,BE,2.22
1555,062D,12.73,0690,1.75,065F,7.18,05EE,19.72,0626,13.51,05F4,2326.01,0D56,5210.62,0D16,5112.94,0C15,4720.7,0D4D,5196.89,01,4.66,26,177.12,02,9.32,00,0,08,37.29,A5,4.2,0804,-9,BE,2.22
1560,0630,12.4,068A,2.41,065F,7.18,05F1,19.39,0627,13.4,05F6,2329.06,0CEF,5053.42,0CC4,4987.79,0C16,4722.22,0CE8,5042.74,01,4.66,31,228.39,05,23.31,01,4.66,0C,55.93,A5,4.2,0806,-14.85,BE,2.22
1565,0633,12.07,068A,2.41,065F,7.18,05F6,18.84,0629,13.18,05F9,2333.64,0D0E,5100.73,0CE5,5038.16,0C17,4723.75,0CFA,5070.21,01,4.66,36,251.7,04,18.64,00,0,08,37.29,A5,4.2,0806,-14.85,BE,2.22
1570,0636,11.73,0686,2.86,065F,7.18,05FA,18.39,062A,13.07,05FA,2335.16,0D82,5277.78,0D1D,5123.63,0C19,4726.8,0D3F,5175.52,01,4.66,32,233.06,01,4.66,01,4.66,00,0,A5,4.2,0803,-6.07,BE,2.22
1575,0639,11.4,0682,3.3,0660,7.07,05FD,18.06,062D,12.73,05FD,2339.74,0DA0,5323.57,0D1F,5126.68,0C1A,4728.33,0D22,5131.26,01,4.66,32,233.06,01,4.66,00,0,00,0,A5,4.2,0807,-17.78,BE,2.22
1580,063C,11.07,067D,3.86,065F,7.18,0600,17.73,062F,12.51,05FF,2342.8,0DB5,5355.62,0D20,5128.21,0C1F,4735.96,0CEB,5047.31,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0805,-11.93,BE,2.22
1585,063D,10.96,0678,4.41,0660,7.07,0602,17.51,0631,12.29,0602,2347.37,0DBD,5367.83,0D22,5131.26,0C21,4739.01,0CB6,4966.42,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1590,0641,10.51,0671,5.19,065F,7.18,0608,16.84,0634,11.96,0603,2348.9,0DCB,5389.19,0D22,5131.26,0C26,4746.64,0C5F,4833.64,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1595,0643,10.29,066B,5.85,0662,6.85,060B,16.51,0637,11.62,0605,2351.95,0DCF,5395.3,0D24,5134.31,0C2A,4752.75,0BF8,4676.43,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0805,-11.93,BE,2.22
1600,0645,10.07,0664,6.63,065F,7.18,060D,16.28,063B,11.18,0607,2355.01,0DD0,5396.83,0D25,5135.84,0C2D,4757.33,0B6A,4459.71,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0806,-14.85,BE,2.22
1605,0649,9.63,065B,7.63,065F,7.18,0611,15.84,063E,10.85,060A,2359.58,0DD3,5401.4,0D28,5140.42,0C32,4764.96,0A43,4009.46,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0804,-9,BE,2.22
1610,064B,9.4,0654,8.41,065F,7.18,0616,15.29,0640,10.63,060C,2362.64,0DD1,5398.35,0D29,5141.94,0C34,4768.01,05BF,2245.12,01,4.66,30,223.73,01,4.66,00,0,00,0,A5,4.2,0807,-17.78,BE,2.22
1615,064D,9.18,064C,9.29,065F,7.18,0617,15.17,0643,10.29,060E,2365.69,0DCE,5393.77,0D2B,5144.99,0C36,4771.06,0505,1961.23,01,4.66,30,223.73,01,4.66,00,0,00,0,A5,4.2,0807,-17.78,BE,2.22
1620,064F,8.96,0643,10.29,065F,7.18,061A,14.84,0646,9.96,0611,2370.27,0DC9,5386.14,0D2C,5146.52,0C37,4772.59,04FA,1944.44,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0808,-20.71,BE,2.22
1625,0651,8.74,063B,11.18,065F,7.18,061E,14.4,064A,9.52,0613,2373.32,0DC4,5378.51,0D2D,5148.05,0C37,4772.59,0500,1953.6,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1630,0653,8.52,0632,12.18,065F,7.18,0621,14.07,064D,9.18,0615,2376.37,0DBE,5369.35,0D2E,5149.57,0C35,4769.54,066E,2512.21,01,4.66,31,228.39,01,4.66,01,4.66,00,0,A5,4.2,0805,-11.93,BE,2.22
1635,0656,8.18,0629,13.18,065D,7.41,0624,13.73,064F,8.96,0618,2380.95,0DB7,5358.67,0D30,5152.63,0C32,4764.96,0AB1,4177.35,01,4.66,2F,219.07,01,4.66,01,4.66,00,0,A5,4.2,0809,-23.64,BE,2.22
1640,0658,7.96,061F,14.29,065C,7.52,0629,13.18,0653,8.52,061B,2385.53,0DAF,5346.46,0D30,5152.63,0C2E,4758.85,0B94,4523.81,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1645,065B,7.63,0616,15.29,065D,7.41,062A,13.07,0655,8.29,061E,2390.11,0DA7,5334.25,0D30,5152.63,0C27,4748.17,0C28,4749.69,01,4.66,30,223.73,02,9.32,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1650,065D,7.41,060D,16.28,065D,7.41,062D,12.73,0658,7.96,0649,2455.74,0D9C,5317.46,0D31,5154.15,0C1F,4735.96,0C92,4911.48,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0805,-11.93,BE,2.22
1655,065E,7.3,0605,17.17,065C,7.52,0630,12.4,065B,7.63,067E,2536.63,0D98,5311.36,0D30,5152.63,0C17,4723.75,0CD6,5015.26,01,4.66,30,223.73,01,4.66,01,4.66,00,0,A5,4.2,0807,-17.78,BE,2.22
1660,065F,7.18,05FC,18.17,065D,7.41,0632,12.18,065D,7.41,06A8,2600.73,0D6D,5245.73,0D25,5135.84,0C0D,4708.49,0D0C,5097.68,01,4.66,3D,284.33,02,9.32,00,0,01,4.66,A5,4.2,0808,-20.71,BE,2.22
1665,0660,7.07,05F4,19.06,065D,7.41,0637,11.62,065F,7.18,06C7,2648.05,0D66,5235.04,0D21,5129.73,0C02,4691.7,0D2B,5144.99,01,4.66,3C,279.67,02,9.32,00,0,01,4.66,A5,4.2,0807,-17.78,BE,2.22
1670,065F,7.18,05ED,19.84,065C,7.52,0638,11.51,0661,6.96,06DE,2683.15,0D86,5283.88,0D1B,5120.57,0BF5,4671.86,0D35,5160.26,01,4.66,3A,270.34,02,9.32,00,0,03,13.98,A5,4.2,0807,-17.78,BD,2.6
1675,065D,7.41,05E2,21.06,065C,7.52,063C,11.07,0663,6.74,06F2,2713.68,0D58,5213.68,0D19,5117.52,0BE4,4645.91,0D5E,5222.83,01,4.66,29,191.11,02,9.32,01,4.66,02,9.32,A5,4.2,0806,-14.85,BD,2.6
1680,065E,7.3,05DD,21.61,065C,7.52,063E,10.85,0664,6.63,0702,2738.1,0D76,5259.46,0D23,5132.78,0BD3,4619.96,0D61,5227.41,01,4.66,27,181.78,01,4.66,01,4.66,04,18.64,A5,4.2,0808,-20.71,BD,2.6
1685,065A,7.74,05D7,22.28,065C,7.52,0642,10.4,0665,6.52,070E,2756.41,0D69,5239.62,0D1E,5125.15,0BC2,4594.02,0D5A,5216.73,01,4.66,29,191.11,02,9.32,01,4.66,06,27.97,A5,4.2,0807,-17.78,BD,2.6
1690,0655,8.29,05D0,23.05,065D,7.41,0645,10.07,0666,6.41,0719,2773.2,0D64,5231.99,0D19,5117.52,0BAC,4560.44,0D55,5209.1,01,4.66,28,186.44,02,9.32,01,4.66,09,41.95,A5,4.2,0806,-14.85,BD,2.6
1695,0651,8.74,05C9,23.83,065C,7.52,0649,9.63,0667,6.3,0724,2789.99,0D5C,5219.78,0D13,5108.36,0B93,4522.28,0D51,5202.99,01,4.66,25,172.46,02,9.32,01,4.66,0A,46.61,A5,4.2,0804,-9,BD,2.6
1700,064C,9.29,05C3,24.5,065D,7.41,064B,9.4,0668,6.19,072D,2803.72,0D50,5201.47,0D0D,5099.21,0B7A,4484.13,0D4B,5193.83,01,4.66,25,172.46,02,9.32,01,4.66,0C,55.93,A5,4.2,0809,-23.64,BD,2.6
1705,0646,9.96,05BE,25.05,065C,7.52,064E,9.07,0668,6.19,0734,2814.41,0D49,5190.78,0D08,5091.58,0B65,4452.08,0D46,5186.2,01,4.66,23,163.14,02,9.32,01,4.66,0C,55.93,A5,4.2,0805,-11.93,BD,2.6
1710,0640,10.63,05B9,25.61,065F,7.18,0651,8.74,0669,6.08,073B,2825.09,0D3D,5172.47,0CFF,5077.84,0B49,4409.34,0D3A,5167.89,01,4.66,23,163.14,02,9.32,01,4.66,0E,65.26,A5,4.2,0804,-9,BD,2.6
1715,0639,11.4,05B5,26.05,065C,7.52,0654,8.41,066A,5.96,0741,2834.25,0D30,5152.63,0CF6,5064.1,0B30,4371.18,0D30,5152.63,01,4.66,23,163.14,02,9.32,01,4.66,0D,60.59,A5,4.2,0805,-11.93,BD,2.6
1720,0632,12.18,05B1,26.49,065D,7.41,0657,8.07,066A,5.96,0747,2843.41,0D1F,5126.68,0CEB,5047.31,0B17,4333.03,0D1C,5122.1,01,4.66,23,163.14,02,9.32,01,4.66,0D,60.59,A5,4.2,0805,-11.93,BD,2.6
1725,0629,13.18,05AE,26.83,065E,7.3,065A,7.74,066A,5.96,074B,2849.51,0D0B,5096.15,0CD9,5019.84,0AF8,4285.71,0D06,5088.52,01,4.66,23,163.14,03,13.98,00,0,0C,55.93,A5,4.2,0806,-14.85,BD,2.6
1730,0622,13.95,05AB,27.16,065E,7.3,065D,7.41,066B,5.85,074D,2852.56,0CF5,5062.58,0CC7,4992.37,0AE2,4252.14,0CF0,5054.95,01,4.66,25,172.46,03,13.98,01,4.66,0B,51.27,A5,4.2,0803,-6.07,BD,2.6
1735,061A,14.84,05A9,27.38,065E,7.3,065F,7.18,066C,5.74,074E,2854.09,0CD8,5018.32,0CAF,4955.74,0ACB,4217.03,0CCC,5000,01,4.66,26,177.12,04,18.64,01,4.66,0A,46.61,A5,4.2,0805,-11.93,BD,2.6
1740,0612,15.73,05A9,27.38,065F,7.18,0662,6.85,066D,5.63,074F,2855.62,0CA7,4943.53,0C80,4884,0AB3,4180.4,0C98,4920.63,01,4.66,27,181.78,04,18.64,01,4.66,08,37.29,A5,4.2,0805,-11.93,BD,2.6
1745,0609,16.73,05A7,27.6,065F,7.18,0665,6.52,066E,5.52,0751,2858.67,0C4E,4807.69,0C33,4766.48,0A9D,4146.83,0C35,4769.54,01,4.66,2B,200.43,05,23.31,01,4.66,06,27.97,A5,4.2,0804,-9,BD,2.6
1750,0601,17.62,05A8,27.49,0661,6.96,0667,6.3,066F,5.41,0750,2857.14,0BE4,4645.91,0BB5,4574.18,0A8B,4119.35,0BC5,4598.6,01,4.66,29,191.11,06,27.97,01,4.66,04,18.64,A5,4.2,07FB,17.36,BD,2.6
1755,05F7,18.73,05A9,27.38,0661,6.96,066C,5.74,0671,5.19,0750,2857.14,0BD2,4618.44,0BC4,4597.07,0A78,4090.35,0BA0,4542.12,01,4.66,24,167.8,06,27.97,01,4.66,01,4.66,A4,4.17,07F0,49.57,BD,2.6
1760,05EE,19.72,05AB,27.16,0662,6.85,066E,5.52,0673,4.97,0749,2846.46,0BD7,4626.07,0BB9,4580.28,0A69,4067.46,0B51,4421.55,01,4.66,1D,135.17,05,23.31,00,0,00,0,A4,4.17,07E3,87.64,BD,2.6
1765,05E5,20.72,05AE,26.83,0663,6.74,0671,5.19,0675,4.74,0742,2835.78,0BCE,4612.33,0BB6,4575.7,0A5F,4052.2,0A76,4087.3,01,4.66,19,116.53,06,27.97,01,4.66,00,0,A4,4.17,07DC,108.14,BD,2.6
1770,05DC,21.72,05AF,26.72,0664,6.63,0674,4.85,0677,4.52,073D,2828.14,0BCB,4607.75,0BBB,4583.33,0A59,4043.04,0A1B,3948.41,01,4.66,13,88.56,08,37.29,01,4.66,00,0,A4,4.17,07D5,128.63,BD,2.6
1775,05D4,22.61,05B3,26.27,0664,6.63,0676,4.63,0679,4.3,0737,2818.99,0C6C,4853.48,0B6C,4462.76,0A57,4039.99,09D2,3837,01,4.66,0F,69.92,0B,51.27,01,4.66,00,0,A3,4.15,07D6,125.71,BD,2.6
1780,05CC,23.5,05B6,25.94,0664,6.63,0676,4.63,067B,4.08,0732,2811.36,0B79,4482.6,0C64,4841.27,0A5A,4044.57,097C,3705.74,01,4.66,0A,46.61,0E,65.26,01,4.66,00,0,A3,4.15,07C6,172.56,BD,2.6
1785,05C3,24.5,05B9,25.61,0663,6.74,067B,4.08,067D,3.86,072C,2802.2,0BFF,4687.12,0B89,4507.02,0A68,4065.93,08CF,3441.7,01,4.66,05,23.31,13,88.56,01,4.66,01,4.66,A3,4.15,07C3,181.35,BD,2.6
1790,05BB,25.38,05BE,25.05,0662,6.85,067D,3.86,067F,3.63,0725,2791.51,0AEE,4270.45,0C3F,4784.8,0A7D,4097.99,07A1,2980.77,01,4.66,05,23.31,1A,121.19,01,4.66,01,4.66,A3,4.15,07C4,178.42,BD,2.6
1795,05B3,26.27,05C1,24.72,0661,6.96,067F,3.63,0680,3.52,071E,2780.83,0BA1,4543.65,0BD6,4624.54,0B6B,4461.23,069D,2583.94,01,4.66,02,9.32,1E,139.83,00,0,01,4.66,A4,4.17,07D1,140.35,BD,2.6
1800,05AB,27.16,05C6,24.16,065F,7.18,0681,3.41,0683,3.19,0715,2767.09,0BED,4659.65,0C4E,4807.69,0AC5,4207.88,0555,2083.33,01,4.66,03,13.98,25,172.46,03,13.98,00,0,A3,4.15,07E9,70.07,BD,2.6
1805,05A4,27.94,05CA,23.72,065B,7.63,0684,3.08,0685,2.97,070E,2756.41,0B63,4449.02,0BE0,4639.8,0BFF,4687.12,0465,1717.03,01,4.66,01,4.66,23,163.14,01,4.66,00,0,A3,4.15,07F6,32,BD,2.6
1810,059C,28.82,05CD,23.39,0659,7.85,0684,3.08,0687,2.75,0705,2742.67,0BCB,4607.75,0B1C,4340.66,0D4F,5199.94,03F7,1549.15,01,4.66,01,4.66,2A,195.77,06,27.97,00,0,A4,4.17,0803,-6.07,BD,2.6
1815,0597,29.38,05D1,22.94,0654,8.41,0684,3.08,0689,2.52,06FE,2731.99,0B95,4525.34,0BE4,4645.91,0BCD,4610.81,03D0,1489.62,01,4.66,02,9.32,31,228.39,11,79.24,00,0,A5,4.2,0818,-67.57,BD,2.6
1820,0592,29.93,05D5,22.5,0650,8.85,0685,2.97,068A,2.41,06F6,2719.78,0BA3,4546.7,0D39,5166.36,0D29,5141.94,03AF,1439.26,01,4.66,01,4.66,2B,200.43,11,79.24,00,0,A5,4.2,0815,-58.78,BD,2.6
1825,058B,30.71,05D9,22.06,064C,9.29,0685,2.97,068C,2.19,06EE,2707.57,0B88,4505.49,0D6D,5245.73,0D61,5227.41,0395,1399.57,01,4.66,01,4.66,28,186.44,13,88.56,00,0,A5,4.2,0814,-55.85,BD,2.6
1830,0587,31.16,05DE,21.5,0648,9.74,0684,3.08,068E,1.97,06E3,2690.78,0B6A,4459.71,0D8E,5296.09,0D86,5283.88,0381,1369.05,01,4.66,01,4.66,23,163.14,15,97.88,00,0,A5,4.2,0810,-44.14,BD,2.6
1835,0584,31.49,05E1,21.17,0643,10.29,0683,3.19,0690,1.75,06DA,2677.05,0B49,4409.34,0DA1,5325.09,0D9F,5322.04,0376,1352.26,01,4.66,01,4.66,20,149.16,17,107.21,00,0,A5,4.2,0810,-44.14,BD,2.6
1840,0581,31.82,05E5,20.72,063D,10.96,0680,3.52,0692,1.53,06D0,2661.78,0B1F,4345.24,0DAB,5340.35,0DAC,5341.88,036F,1341.58,01,4.66,01,4.66,1D,135.17,19,116.53,00,0,A5,4.2,080F,-41.21,BD,2.6
1845,057F,32.04,05E9,20.28,0637,11.62,067D,3.86,0693,1.41,06C6,2646.52,0AF4,4279.61,0DAF,5346.46,0DB3,5352.56,036C,1337,01,4.66,01,4.66,1B,125.85,1C,130.51,00,0,A5,4.2,080B,-29.5,BD,2.6
1850,057C,32.38,05EE,19.72,0631,12.29,067A,4.19,0694,1.3,06BC,2631.26,0ABE,4197.19,0DB6,5357.14,0DBA,5363.25,036A,1333.94,01,4.66,01,4.66,18,111.87,1E,139.83,00,0,A5,4.2,080E,-38.28,BD,2.6
1855,057C,32.38,05F1,19.39,062B,12.96,0676,4.63,0697,0.97,06B1,2614.47,0A7E,4099.51,0DB9,5361.72,0DC1,5373.93,0368,1330.89,01,4.66,01,4.66,15,97.88,20,149.16,00,0,A5,4.2,080D,-35.35,BD,2.6
1860,057B,32.49,05F5,18.95,0625,13.62,0671,5.19,0698,0.86,06A3,2593.1,0A1F,3954.52,0DB9,5361.72,0DC2,5375.46,0366,1327.84,01,4.66,01,4.66,13,88.56,23,163.14,00,0,A5,4.2,080A,-26.57,BD,2.6
1865,057C,32.38,05F8,18.62,0622,13.95,066C,5.74,069A,0.64,0696,2573.26,09AA,3775.95,0DB7,5358.67,0DC6,5381.56,0366,1327.84,01,4.66,01,4.66,12,83.9,25,172.46,00,0,A5,4.2,080D,-35.35,BC,2.98
1870,057D,32.26,05FC,18.17,0619,14.95,0667,6.3,069B,0.53,0689,2553.42,08E4,3473.75,0DB7,5358.67,0DC7,5383.09,0365,1326.31,01,4.66,01,4.66,0F,69.92,26,177.12,00,0,A5,4.2,0809,-23.64,BD,2.6
1875,057B,32.49,0600,17.73,0612,15.73,0661,6.96,069D,0.3,0677,2525.95,0720,2783.88,0DB4,5354.09,0DC7,5383.09,0365,1326.31,01,4.66,01,4.66,0D,60.59,28,186.44,00,0,A5,4.2,0807,-17.78,BC,2.98
1880,0581,31.82,0603,17.39,060D,16.28,065C,7.52,069F,0.08,0667,2501.53,059D,2193.22,0DAD,5343.41,0DC5,5380.04,0365,1326.31,01,4.66,01,4.66,0C,55.93,29,191.11,00,0,A5,4.2,0809,-23.64,BC,2.98
1885,0583,31.6,0605,17.17,0607,16.95,0655,8.29,069F,0.08,0653,2471,0420,1611.72,0DA8,5335.78,0DC2,5375.46,0365,1326.31,01,4.66,01,4.66,0B,51.27,2A,195.77,00,0,A5,4.2,080B,-29.5,BC,2.98
1890,0588,31.04,060A,16.62,0602,17.51,064E,9.07,06A1,-0.14,0636,2426.74,03D3,1494.2,0DA2,5326.62,0DBF,5370.88,0363,1323.26,01,4.66,01,4.66,0A,46.61,2B,200.43,00,0,A5,4.2,0805,-11.93,BC,2.98
1895,058B,30.71,060D,16.28,05FE,17.95,0648,9.74,06A2,-0.25,0611,2370.27,03A9,1430.1,0D8E,5296.09,0DA6,5332.72,0364,1324.79,01,4.66,01,4.66,0E,65.26,33,237.72,00,0,A5,4.2,0805,-11.93,BC,2.98
1900,0591,30.05,0611,15.84,05F8,18.62,0641,10.51,06A3,-0.36,05DB,2287.85,038D,1387.36,0D88,5286.94,0DA3,5328.14,0363,1323.26,01,4.66,01,4.66,0D,60.59,34,242.38,00,0,A5,4.2,0804,-9,BC,2.98
1905,0599,29.16,0615,15.4,05F4,19.06,063A,11.29,06A6,-0.69,0566,2109.28,037B,1359.89,0D81,5276.25,0D9D,5318.99,0364,1324.79,01,4.66,01,4.66,06,27.97,2B,200.43,00,0,A5,4.2,0806,-14.85,BC,2.98
1910,059D,28.71,0619,14.95,05F1,19.39,0634,11.96,06A6,-0.69,051A,1993.28,0376,1352.26,0D7C,5268.62,0D98,5311.36,0365,1326.31,01,4.66,01,4.66,0B,51.27,35,247.04,00,0,A5,4.2,0804,-9,BC,2.98
1915,05A3,28.05,061B,14.73,05EC,19.95,062D,12.73,06A8,-0.92,050A,1968.86,036F,1341.58,0D73,5254.88,0D91,5300.67,0366,1327.84,01,4.66,01,4.66,0B,51.27,35,247.04,00,0,A5,4.2,0804,-9,BC,2.98
