Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
960,066E,5.52,0696,1.08,05A0,28.38,065A,7.74,0671,5.19,0D00,5079.37,0D12,5106.84,0D12,5106.84,0CD0,5006.11,0CFC,5073.26,08,37.29,0D,60.59,1D,135.17,00,0,06,27.97,A4,4.17,080F,-41.21,C0,1.45
970,066F,5.41,0695,1.19,059E,28.6,065F,7.18,0672,5.08,0D2B,5144.99,0D50,5201.47,0D4C,5195.36,0CDD,5025.95,0D34,5158.73,05,23.31,12,83.9,1A,121.19,00,0,04,18.64,A4,4.17,080C,-32.43,C0,1.45
980,0671,5.19,0694,1.3,0596,29.49,0661,6.96,0672,5.08,0D19,5117.52,0D26,5137.36,0D45,5184.68,0CCA,4996.95,0D2A,5143.47,04,18.64,04,18.64,28,186.44,00,0,05,23.31,A4,4.17,080B,-29.5,C0,1.45
990,0672,5.08,0695,1.19,058F,30.27,0664,6.63,0671,5.19,0D1A,5119.05,0D25,5135.84,0D55,5209.1,0D3D,5172.47,0D35,5160.26,04,18.64,01,4.66,22,158.48,0A,46.61,05,23.31,A4,4.17,080F,-41.21,C0,1.45
1000,0673,4.97,0695,1.19,058D,30.49,0662,6.85,0670,5.3,0D2E,5149.57,0D5A,5216.73,0D69,5239.62,0D8C,5293.04,0D50,5201.47,03,13.98,01,4.66,07,32.63,2B,200.43,02,9.32,A4,4.17,0815,-58.78,C0,1.45
1010,0675,4.74,0695,1.19,0590,30.16,0659,7.85,0671,5.19,0D50,5201.47,0D6A,5241.15,0D08,5091.58,0DA0,5323.57,0D38,5164.84,03,13.98,00,0,01,4.66,30,223.73,01,4.66,A4,4.17,0814,-55.85,C0,1.45
1020,0676,4.63,0695,1.19,05A0,28.38,064C,9.29,0674,4.85,0D45,5184.68,0D30,5152.63,0C35,4769.54,0D5C,5219.78,0D47,5187.73,07,32.63,01,4.66,01,4.66,21,153.82,09,41.95,A4,4.17,0815,-58.78,C0,1.45
1030,0677,4.52,0697,0.97,05AB,27.16,064C,9.29,0676,4.63,0BDB,4632.17,0BCA,4606.23,0BB9,4580.28,0BC3,4595.54,0BD9,4629.12,0F,69.92,06,27.97,02,9.32,05,23.31,10,74.58,A3,4.15,07DD,105.21,C0,1.45
1040,0674,4.85,0696,1.08,05B4,26.16,0652,8.63,0678,4.41,0D30,5152.63,0D55,5209.1,0CB3,4961.84,0D11,5105.31,0D28,5140.42,06,27.97,2F,219.07,01,4.66,00,0,03,13.98,A4,4.17,080B,-29.5,C0,1.45
1050,0674,4.85,068F,1.86,05B5,26.05,0655,8.29,0679,4.3,0D3B,5169.41,0DB0,5347.99,0D78,5262.52,0D1A,5119.05,0D71,5251.83,03,13.98,31,228.39,02,9.32,00,0,02,9.32,A4,4.17,080C,-32.43,C0,1.45
1060,0676,4.63,0686,2.86,05AB,27.16,0659,7.85,0679,4.3,0D1C,5122.1,0D85,5282.36,0D7B,5267.09,0CF4,5061.05,0D68,5238.1,03,13.98,1C,130.51,12,83.9,00,0,05,23.31,A4,4.17,0810,-44.14,BF,1.84
1070,0676,4.63,0684,3.08,059F,28.49,065B,7.63,0677,4.52,0D87,5285.41,0D4A,5192.31,0D74,5256.41,0D31,5154.15,0D5D,5221.31,22,158.48,00,0,12,83.9,00,0,04,18.64,A4,4.17,0812,-50,BF,1.84
1080,0672,5.08,0684,3.08,059C,28.82,065B,7.63,0677,4.52,0DD4,5402.93,0D8F,5297.62,0D4A,5192.31,0DCF,5395.3,0D42,5180.1,19,116.53,00,0,01,4.66,1B,125.85,01,4.66,A4,4.17,0812,-50,BF,1.84
1090,066D,5.63,0683,3.19,05A5,27.83,0652,8.63,0678,4.41,0D94,5305.25,0D91,5300.67,0C75,4867.22,0DC1,5373.93,0D95,5306.78,05,23.31,01,4.66,01,4.66,2B,200.43,03,13.98,A4,4.17,0817,-64.64,BF,1.84
1100,066C,5.74,0682,3.3,05AA,27.27,064A,9.52,0679,4.3,0D5A,5216.73,0D80,5274.73,0CAC,4951.16,0DBF,5370.88,0DBC,5366.3,03,13.98,00,0,01,4.66,1F,144.49,13,88.56,A4,4.17,0816,-61.71,BF,1.84
1110,066E,5.52,0684,3.08,05B3,26.27,0643,10.29,066C,5.74,0D20,5128.21,0CF7,5065.63,0CC0,4981.68,0CE6,5039.68,0D32,5155.68,0C,55.93,00,0,01,4.66,00,0,28,186.44,A4,4.17,080F,-41.21,BF,1.84
1120,066D,5.63,0681,3.41,05BA,25.5,0649,9.63,0662,6.85,0D6B,5242.67,0DA3,5328.14,0C70,4859.58,0D51,5202.99,0D78,5262.52,05,23.31,36,251.7,01,4.66,00,0,07,32.63,A4,4.17,080A,-26.57,BF,1.84
1130,066B,5.85,0677,4.52,05C1,24.72,0649,9.63,0662,6.85,0D3F,5175.52,0DB7,5358.67,0D2E,5149.57,0D62,5228.94,0D6C,5244.2,03,13.98,3C,279.67,01,4.66,00,0,02,9.32,A4,4.17,0806,-14.85,BF,1.84
1140,066D,5.63,066A,5.96,05BF,24.94,064C,9.29,0663,6.74,0DB7,5358.67,0DC6,5381.56,0D8B,5291.51,0D44,5183.15,0D8E,5296.09,0E,65.26,24,167.8,01,4.66,00,0,02,9.32,A4,4.17,080C,-32.43,BF,1.84
1150,066B,5.85,0663,6.74,05B6,25.94,064E,9.07,0662,6.85,0DC5,5380.04,0D74,5256.41,0D7F,5273.2,0CE7,5041.21,0D82,5277.78,35,247.04,00,0,01,4.66,00,0,02,9.32,A4,4.17,0810,-44.14,BF,1.84
1160,0661,6.96,0664,6.63,05B6,25.94,0652,8.63,0663,6.74,0DDC,5415.14,0D7A,5265.57,0CDE,5027.47,0DC1,5373.93,0D45,5184.68,2F,219.07,00,0,01,4.66,07,32.63,01,4.66,A4,4.17,0811,-47.07,BF,1.84
1170,0651,8.74,0664,6.63,05BE,25.05,064D,9.18,0665,6.52,0DC2,5375.46,0D93,5303.72,0CCE,5003.05,0DCA,5387.67,0DC6,5381.56,10,74.58,00,0,01,4.66,17,107.21,0D,60.59,A4,4.17,0812,-50,BF,1.84
1180,064E,9.07,0663,6.74,05C2,24.61,0645,10.07,065D,7.41,0D53,5206.04,0D5D,5221.31,0D01,5080.89,0D86,5283.88,0D91,5300.67,03,13.98,00,0,01,4.66,12,83.9,1E,139.83,A4,4.17,080F,-41.21,BF,1.84
1190,064E,9.07,0666,6.41,05C5,24.27,0645,10.07,0651,8.74,0D3C,5170.94,0D23,5132.78,0CF7,5065.63,0CF3,5059.52,0D4C,5195.36,0C,55.93,02,9.32,01,4.66,00,0,26,177.12,A4,4.17,080A,-26.57,BF,1.84
1200,064E,9.07,066C,5.74,05C7,24.05,0648,9.74,0643,10.29,0D82,5277.78,0DB9,5361.72,0CBD,4977.11,0D55,5209.1,0DA0,5323.57,04,18.64,23,163.14,01,4.66,00,0,0D,60.59,A4,4.17,0807,-17.78,BF,1.84
1210,064E,9.07,065E,7.3,05CE,23.28,0647,9.85,063F,10.74,0D52,5204.52,0DCC,5390.72,0C38,4774.11,0D74,5256.41,0D46,5186.2,03,13.98,2F,219.07,01,4.66,00,0,01,4.66,A4,4.17,080C,-32.43,BF,1.84
1220,0653,8.52,064A,9.52,05D2,22.83,0648,9.74,0641,10.51,0DB1,5349.51,0DB3,5352.56,0D71,5251.83,0D46,5186.2,0D75,5257.94,1B,125.85,22,158.48,01,4.66,00,0,02,9.32,A4,4.17,0810,-44.14,BF,1.84
1230,064E,9.07,0644,10.18,05CE,23.28,064A,9.52,0642,10.4,0D84,5280.83,0D66,5235.04,0D57,5212.15,0CD5,5013.74,0D5D,5221.31,3E,288.99,02,9.32,01,4.66,00,0,02,9.32,A5,4.2,0811,-47.07,BF,1.84
1240,0642,10.4,0644,10.18,05D0,23.05,064F,8.96,0645,10.07,0DCE,5393.77,0D5E,5222.83,0C66,4844.32,0DAB,5340.35,0D1F,5126.68,2E,214.41,00,0,01,4.66,08,37.29,01,4.66,A4,4.17,0810,-44.14,BF,1.84
1250,0636,11.73,0644,10.18,05D7,22.28,064C,9.29,0646,9.96,0DB6,5357.14,0D71,5251.83,0CCE,5003.05,0DBB,5364.77,0DB3,5352.56,10,74.58,00,0,01,4.66,1A,121.19,0C,55.93,A4,4.17,080E,-38.28,BF,1.84
1260,0630,12.4,0646,9.96,05DA,21.94,0646,9.96,063F,10.74,0D3D,5172.47,0D4D,5196.89,0CF9,5068.68,0D85,5282.36,0D8F,5297.62,03,13.98,00,0,01,4.66,16,102.54,1A,121.19,A4,4.17,080E,-38.28,BF,1.84
1270,0632,12.18,064A,9.52,05DC,21.72,0644,10.18,0632,12.18,0D19,5117.52,0CE3,5035.1,0CE5,5038.16,0CE0,5030.53,0D2C,5146.52,0D,60.59,00,0,01,4.66,00,0,26,177.12,A4,4.17,080B,-29.5,BF,1.84
1280,0632,12.18,064B,9.4,05DC,21.72,0645,10.07,062B,12.96,0D48,5189.26,0D5A,5216.73,0CCE,5003.05,0D1D,5123.63,0D64,5231.99,08,37.29,15,97.88,01,4.66,00,0,17,107.21,A4,4.17,080E,-38.28,BF,1.84
1290,0633,12.07,0646,9.96,05E4,20.83,0646,9.96,0625,13.62,0D34,5158.73,0DAF,5346.46,0C1F,4735.96,0D5F,5224.36,0D32,5155.68,03,13.98,2F,219.07,01,4.66,00,0,01,4.66,A4,4.17,0810,-44.14,BF,1.84
1300,0637,11.62,0639,11.4,05E5,20.72,0646,9.96,0627,13.4,0D8C,5293.04,0DA7,5334.25,0D6E,5247.25,0D44,5183.15,0D58,5213.68,09,41.95,28,186.44,02,9.32,00,0,02,9.32,A4,4.17,0810,-44.14,BF,1.84
1310,0638,11.51,062F,12.51,05E2,21.06,0649,9.63,0629,13.18,0DB3,5352.56,0D8E,5296.09,0D7E,5271.67,0CE4,5036.63,0D54,5207.57,2C,205.09,05,23.31,03,13.98,00,0,01,4.66,A4,4.17,0810,-44.14,BF,1.84
1320,062A,13.07,062F,12.51,05E3,20.95,064E,9.07,062D,12.73,0DC7,5383.09,0D4C,5195.36,0C87,4894.69,0DB7,5358.67,0D02,5082.42,21,153.82,00,0,01,4.66,10,74.58,01,4.66,A4,4.17,080D,-35.35,BF,1.84
1330,0622,13.95,0630,12.4,05E8,20.39,0648,9.74,0631,12.29,0D98,5311.36,0D5A,5216.73,0CCC,5000,0DBA,5363.25,0DA4,5329.67,05,23.31,00,0,01,4.66,23,163.14,07,32.63,A4,4.17,080D,-35.35,BF,1.84
1340,061F,14.29,0631,12.29,05EB,20.06,063F,10.74,062B,12.96,0D3E,5173.99,0D30,5152.63,0CED,5050.37,0D70,5250.31,0D71,5251.83,04,18.64,00,0,01,4.66,25,172.46,17,107.21,A4,4.17,080C,-32.43,BE,2.22
1350,061E,14.4,0635,11.85,05EE,19.72,063C,11.07,0622,13.95,0CF2,5058,0CAF,4955.74,0CC3,4986.26,0CD2,5009.16,0D05,5087,11,79.24,00,0,01,4.66,01,4.66,22,158.48,A4,4.17,080D,-35.35,BE,2.22
1360,061F,14.29,0637,11.62,05F3,19.17,063E,10.85,061D,14.51,0D3F,5175.52,0D60,5225.89,0C78,4871.79,0D2D,5148.05,0D51,5202.99,06,27.97,25,172.46,01,4.66,01,4.66,08,37.29,A4,4.17,0811,-47.07,BE,2.22
1370,0622,13.95,0630,12.4,05F9,18.5,0640,10.63,061D,14.51,0CD9,5019.84,0D9C,5317.46,0D4F,5199.94,0D4E,5198.41,0D48,5189.26,03,13.98,2F,219.07,01,4.66,00,0,02,9.32,A4,4.17,0812,-50,BE,2.22
1380,0626,13.51,0624,13.73,05F5,18.95,0641,10.51,061F,14.29,0DA2,5326.62,0DA1,5325.09,0D8E,5296.09,0D1D,5123.63,0D5C,5219.78,16,102.54,15,97.88,08,37.29,00,0,02,9.32,A4,4.17,080E,-38.28,BE,2.22
1390,0622,13.95,061F,14.29,05EF,19.61,0645,10.07,0620,14.18,0DA6,5332.72,0D02,5082.42,0D77,5260.99,0C46,4795.48,0D4A,5192.31,2F,219.07,00,0,06,27.97,00,0,02,9.32,A4,4.17,080B,-29.5,BE,2.22
1400,0619,14.95,061F,14.29,05F6,18.84,0648,9.74,0624,13.73,0DB1,5349.51,0D4A,5192.31,0CB4,4963.37,0DB2,5351.04,0D1C,5122.1,19,116.53,00,0,01,4.66,19,116.53,01,4.66,A4,4.17,080A,-26.57,BE,2.22
1410,060E,16.17,061F,14.29,05F7,18.73,0640,10.63,0627,13.4,0D4F,5199.94,0D51,5202.99,0CB5,4964.9,0DA5,5331.2,0D88,5286.94,03,13.98,00,0,01,4.66,2C,205.09,04,18.64,A4,4.17,080D,-35.35,BE,2.22
1420,060F,16.06,0623,13.84,05FE,17.95,0633,12.07,0623,13.84,0D2F,5151.1,0D02,5082.42,0CC6,4990.84,0D41,5178.57,0D3F,5175.52,0A,46.61,00,0,01,4.66,1F,144.49,18,111.87,A4,4.17,0811,-47.07,BE,2.22
1430,0610,15.95,0627,13.4,0602,17.51,0632,12.18,061E,14.4,0D07,5090.05,0CFC,5073.26,0C83,4888.58,0CDE,5027.47,0D11,5105.31,0F,69.92,0A,46.61,01,4.66,02,9.32,16,102.54,A5,4.2,0812,-50,BE,2.22
1440,0611,15.84,0627,13.4,0607,16.95,0634,11.96,061D,14.51,0D27,5138.89,0D7E,5271.67,0BE6,4648.96,0D40,5177.05,0D41,5178.57,03,13.98,2C,205.09,01,4.66,00,0,02,9.32,A4,4.17,080E,-38.28,BE,2.22
1450,0613,15.62,061E,14.4,060A,16.62,0637,11.62,061F,14.29,0D22,5131.26,0D91,5300.67,0D5E,5222.83,0D3B,5169.41,0D59,5215.2,03,13.98,2B,200.43,03,13.98,00,0,03,13.98,A4,4.17,080F,-41.21,BE,2.22
1460,0618,15.06,0617,15.17,0609,16.73,0638,11.51,061E,14.4,0D98,5311.36,0D99,5312.88,0D78,5262.52,0D1A,5119.05,0D63,5230.46,14,93.22,17,107.21,05,23.31,00,0,02,9.32,A4,4.17,080C,-32.43,BE,2.22
1470,0611,15.84,060F,16.06,0607,16.95,063E,10.85,061F,14.29,0D90,5299.15,0CF8,5067.16,0D53,5206.04,0D12,5106.84,0D52,5204.52,35,247.04,00,0,02,9.32,00,0,02,9.32,A4,4.17,080D,-35.35,BE,2.22
1480,0606,17.06,0612,15.73,060A,16.62,063F,10.74,0621,14.07,0D9F,5322.04,0D30,5152.63,0C5D,4830.59,0DAC,5341.88,0D40,5177.05,11,79.24,00,0,01,4.66,21,153.82,01,4.66,A4,4.17,080E,-38.28,BE,2.22
1490,05FE,17.95,0612,15.73,0610,15.95,0636,11.73,0622,13.95,0CF3,5059.52,0D2D,5148.05,0C90,4908.42,0DA8,5335.78,0D8E,5296.09,03,13.98,00,0,01,4.66,2B,200.43,06,27.97,A4,4.17,0810,-44.14,BE,2.22
1500,05FF,17.84,0615,15.4,0615,15.4,062C,12.84,061F,14.29,0D2B,5144.99,0CFB,5071.73,0C9E,4929.79,0D6B,5242.67,0D67,5236.57,04,18.64,00,0,01,4.66,1F,144.49,11,79.24,A4,4.17,0811,-47.07,BE,2.22
1510,0601,17.62,061C,14.62,0619,14.95,062B,12.96,0619,14.95,0CC8,4993.89,0CB9,4971,0C73,4864.16,0CAA,4948.11,0CD5,5013.74,0E,65.26,04,18.64,01,4.66,02,9.32,20,149.16,A4,4.17,0812,-50,BD,2.6
1520,0603,17.39,061B,14.73,061D,14.51,062E,12.62,0615,15.4,0D08,5091.58,0D76,5259.46,0C23,4742.06,0D1A,5119.05,0D59,5215.2,03,13.98,28,186.44,01,4.66,00,0,09,41.95,A4,4.17,0810,-44.14,BD,2.6
1530,0609,16.73,060F,16.06,0625,13.62,0630,12.4,0613,15.62,0D7E,5271.67,0D93,5303.72,0BA2,4545.18,0D1A,5119.05,0D36,5161.78,0C,55.93,22,158.48,01,4.66,00,0,02,9.32,A4,4.17,080C,-32.43,BD,2.6
1540,0608,16.84,0606,17.06,0629,13.18,0634,11.96,0616,15.29,0D74,5256.41,0D57,5212.15,0BCA,4606.23,0CD4,5012.21,0D2D,5148.05,39,265.68,09,41.95,01,4.66,00,0,02,9.32,A4,4.17,0807,-17.78,BD,2.6
1550,05FF,17.84,0606,17.06,062D,12.73,0638,11.51,0617,15.17,0D8B,5291.51,0CC4,4987.79,0C14,4719.17,0D66,5235.04,0D46,5186.2,2B,200.43,00,0,01,4.66,06,27.97,02,9.32,A4,4.17,080D,-35.35,BD,2.6
1560,05F5,18.95,060A,16.62,0631,12.29,0638,11.51,0618,15.06,0D87,5285.41,0CF6,5064.1,0C67,4845.85,0D9B,5315.93,0D81,5276.25,09,41.95,00,0,02,9.32,25,172.46,06,27.97,A4,4.17,0810,-44.14,BD,2.6
1570,05F1,19.39,060C,16.4,0635,11.85,062E,12.62,0612,15.73,0CCA,4996.95,0CF0,5054.95,0CA5,4940.48,0D8B,5291.51,0D86,5283.88,03,13.98,00,0,01,4.66,24,167.8,0D,60.59,A4,4.17,0815,-58.78,BD,2.6
1580,05F5,18.95,0611,15.84,0639,11.4,0626,13.51,0608,16.84,0CE9,5044.26,0CAF,4955.74,0CB2,4960.32,0CF8,5067.16,0D11,5105.31,06,27.97,00,0,01,4.66,0F,69.92,20,149.16,A4,4.17,0812,-50,BD,2.6
1590,05F6,18.84,0617,15.17,063A,11.29,062A,13.07,0600,17.73,0CF0,5054.95,0D23,5132.78,0CB2,4960.32,0CDB,5022.89,0D23,5132.78,03,13.98,15,97.88,01,4.66,00,0,1A,121.19,A4,4.17,0810,-44.14,BD,2.6
1600,05FA,18.39,0615,15.4,063E,10.85,062E,12.62,05F8,18.62,0CB3,4961.84,0D7B,5267.09,0C9A,4923.69,0D18,5116,0D68,5238.1,03,13.98,24,167.8,01,4.66,00,0,0C,55.93,A5,4.2,080C,-32.43,BD,2.6
1610,05FF,17.84,060E,16.17,0640,10.63,062E,12.62,05F0,19.5,0D74,5256.41,0D7D,5270.15,0C82,4887.06,0D12,5106.84,0D68,5238.1,11,79.24,18,111.87,02,9.32,00,0,0A,46.61,A4,4.17,0809,-23.64,BD,2.6
1620,05FE,17.95,0607,16.95,0644,10.18,0630,12.4,05EA,20.17,0D79,5264.04,0D24,5134.31,0C80,4884,0CD1,5007.63,0D5F,5224.36,29,191.11,00,0,01,4.66,00,0,0A,46.61,A4,4.17,080A,-26.57,BD,2.6
1630,05F3,19.17,060C,16.4,0648,9.74,0634,11.96,05E0,21.28,0D83,5279.3,0CD0,5006.11,0CA4,4938.95,0D80,5274.73,0D75,5257.94,12,83.9,00,0,01,4.66,13,88.56,09,41.95,A4,4.17,0812,-50,BD,2.6
1640,05F0,19.5,060E,16.17,0649,9.63,0633,12.07,05DB,21.83,0D5E,5222.83,0CEE,5051.89,0CB8,4969.47,0D82,5277.78,0D78,5262.52,05,23.31,00,0,01,4.66,20,149.16,0B,51.27,A4,4.17,0815,-58.78,BD,2.6
1650,05F2,19.28,0611,15.84,064D,9.18,062B,12.96,05CE,23.28,0CC6,4990.84,0CE8,5042.74,0CDD,5025.95,0D4B,5193.83,0D50,5201.47,03,13.98,00,0,01,4.66,20,149.16,11,79.24,A4,4.17,0815,-58.78,BC,2.98
1660,05F6,18.84,0615,15.4,064F,8.96,062B,12.96,05C3,24.5,0CB2,4960.32,0C88,4896.21,0C94,4914.53,0CA4,4938.95,0CCE,5003.05,09,41.95,00,0,02,9.32,04,18.64,24,167.8,A4,4.17,0812,-50,BC,2.98
1670,05F9,18.5,061B,14.73,0652,8.63,062E,12.62,05BA,25.5,0CD2,5009.16,0CFC,5073.26,0CCF,5004.58,0CCD,5001.53,0D07,5090.05,05,23.31,11,79.24,02,9.32,01,4.66,1B,125.85,A4,4.17,080C,-32.43,BC,2.98
1680,05FC,18.17,061B,14.73,0653,8.52,0630,12.4,05AF,26.72,0CA8,4945.05,0D29,5141.94,0CE8,5042.74,0D03,5083.94,0D26,5137.36,03,13.98,19,116.53,01,4.66,02,9.32,14,93.22,A4,4.17,0809,-23.64,BC,2.98
1690,0601,17.62,061C,14.62,0655,8.29,0632,12.18,05A3,28.05,0D1E,5125.15,0D0D,5099.21,0CE2,5033.58,0CF2,5058,0D20,5128.21,17,107.21,06,27.97,01,4.66,01,4.66,13,88.56,A4,4.17,080A,-26.57,BC,2.98
1700,0602,17.51,061F,14.29,0657,8.07,0633,12.07,0599,29.16,0D1E,5125.15,0C50,4810.74,0CD7,5016.79,0CEC,5048.84,0D0E,5100.73,1F,144.49,00,0,01,4.66,02,9.32,13,88.56,A4,4.17,080F,-41.21,BC,2.98
1710,0603,17.39,0626,13.51,0658,7.96,0634,11.96,058F,30.27,0D12,5106.84,0CCA,4996.95,0CDD,5025.95,0D19,5117.52,0D1E,5125.15,0B,51.27,00,0,01,4.66,18,111.87,10,74.58,A4,4.17,0811,-47.07,BC,2.98
1720,0606,17.06,0629,13.18,065A,7.74,0634,11.96,0584,31.49,0C13,4717.64,0CEA,5045.79,0CD7,5016.79,0D12,5106.84,0D15,5111.42,03,13.98,01,4.66,01,4.66,1E,139.83,10,74.58,A4,4.17,0816,-61.71,BC,2.98
1730,0610,15.95,062B,12.96,065D,7.41,0635,11.85,0575,33.15,0C5E,4832.11,0C66,4844.32,0C53,4815.32,0C5F,4833.64,0C84,4890.11,08,37.29,06,27.97,03,13.98,0B,51.27,25,172.46,A4,4.17,0813,-52.92,BC,2.98
1740,0614,15.51,062E,12.62,065F,7.18,0639,11.4,056E,33.93,0C80,4884,0C73,4864.16,0C70,4859.58,0C4C,4804.64,0C3E,4783.27,0C,55.93,03,13.98,04,18.64,01,4.66,2F,219.07,A4,4.17,0811,-47.07,BC,2.98
1750,0616,15.29,0631,12.29,0660,7.07,063D,10.96,0565,34.93,0C38,4774.11,0C28,4749.69,0C2C,4755.8,0C2B,4754.27,0C4E,4807.69,09,41.95,04,18.64,05,23.31,05,23.31,2C,205.09,A4,4.17,0811,-47.07,BB,3.37
1760,061B,14.73,0637,11.62,0661,6.96,063F,10.74,055C,35.93,0C9A,4923.69,0930,3589.74,0C7F,4882.48,0C7E,4880.95,0CA9,4946.58,0E,65.26,00,0,04,18.64,06,27.97,1D,135.17,A5,4.2,0808,-20.71,BB,3.37
1770,061D,14.51,063F,10.74,0661,6.96,063D,10.96,0552,37.04,0CB9,4971,0BCF,4613.86,0CBA,4972.53,0CE0,5030.53,0CD9,5019.84,05,23.31,00,0,04,18.64,1B,125.85,12,83.9,A4,4.17,080D,-35.35,BB,3.37
1780,0622,13.95,0646,9.96,0661,6.96,063A,11.29,054B,37.81,09C2,3812.58,0C88,4896.21,0CD3,5010.68,0CFB,5071.73,0CF2,5058,03,13.98,00,0,03,13.98,22,158.48,0E,65.26,A5,4.2,080E,-38.28,BB,3.37
1790,062A,13.07,064A,9.52,0663,6.74,0638,11.51,0544,38.59,0B8C,4511.6,0CA0,4932.84,0C9D,4928.27,0CC7,4992.37,0CC0,4981.68,03,13.98,02,9.32,04,18.64,1A,121.19,13,88.56,A5,4.2,0813,-52.92,BB,3.37
1800,0632,12.18,064D,9.18,0664,6.63,0638,11.51,053F,39.15,0C0F,4711.54,0C30,4761.9,0C21,4739.01,0C1C,4731.38,0C46,4795.48,04,18.64,06,27.97,05,23.31,03,13.98,24,167.8,A4,4.17,0814,-55.85,BB,3.37
1810,0638,11.51,064D,9.18,0665,6.52,0640,10.63,053A,39.7,0C49,4800.06,0C66,4844.32,0C4E,4807.69,0A75,4085.78,0C78,4871.79,06,27.97,0D,60.59,05,23.31,00,0,1E,139.83,A4,4.17,0817,-64.64,BB,3.37
1820,063B,11.18,064C,9.29,0665,6.52,0643,10.29,0537,40.03,0C79,4873.32,0C9A,4923.69,0C78,4871.79,0BA8,4554.33,0C99,4922.16,07,32.63,13,88.56,04,18.64,00,0,18,111.87,A4,4.17,0815,-58.78,BB,3.37
1830,063D,10.96,064D,9.18,0667,6.3,064B,9.4,052C,41.25,0CF6,5064.1,0C29,4751.22,0CCD,5001.53,0CD0,5006.11,0CE1,5032.05,21,153.82,00,0,04,18.64,03,13.98,09,41.95,A5,4.2,080F,-41.21,BB,3.37
1840,063B,11.18,0652,8.63,0666,6.41,0649,9.63,0526,41.92,0D52,5204.52,0BDE,4636.75,0D22,5131.26,0D62,5228.94,0CFF,5077.84,0E,65.26,00,0,01,4.66,20,149.16,01,4.66,A5,4.2,080B,-29.5,BB,3.37
1850,063A,11.29,0659,7.85,0667,6.3,0640,10.63,0522,42.36,0C23,4742.06,0C3B,4778.69,0D00,5079.37,0D38,5164.84,0CE7,5041.21,03,13.98,00,0,02,9.32,3A,270.34,02,9.32,A5,4.2,080A,-26.57,BB,3.37
1860,063D,10.96,065E,7.3,0665,6.52,0637,11.62,0522,42.36,0BDB,4632.17,0C9C,4926.74,0D0B,5096.15,0D38,5164.84,0CDB,5022.89,03,13.98,00,0,02,9.32,2E,214.41,01,4.66,A5,4.2,080F,-41.21,BA,3.75
1870,0644,10.18,0662,6.85,0666,6.41,0633,12.07,0523,42.25,0C07,4699.33,0C46,4795.48,0C43,4790.9,0C65,4842.8,0C59,4824.48,03,13.98,02,9.32,06,27.97,17,107.21,13,88.56,A5,4.2,0814,-55.85,BA,3.75
1880,064A,9.52,0664,6.63,0667,6.3,0639,11.4,0524,42.14,0BDD,4635.23,0BFA,4679.49,0BEF,4662.7,0AF9,4287.24,0C0D,4708.49,04,18.64,0D,60.59,05,23.31,00,0,21,153.82,A4,4.17,0814,-55.85,BA,3.75
1890,064E,9.07,065F,7.18,0667,6.3,063C,11.07,0526,41.92,0CA8,4945.05,0D08,5091.58,0CDA,5021.37,0B1D,4342.19,0CE5,5038.16,03,13.98,2A,195.77,02,9.32,00,0,05,23.31,A4,4.17,0819,-70.49,BA,3.75
1900,0651,8.74,0659,7.85,0668,6.19,0644,10.18,0523,42.25,0D25,5135.84,0D3A,5167.89,0CFA,5070.21,0BD0,4615.38,0CFD,5074.79,0C,55.93,25,172.46,01,4.66,00,0,02,9.32,A4,4.17,0815,-58.78,BA,3.75
1910,0650,8.85,0655,8.29,0668,6.19,0649,9.63,051E,42.81,0D6A,5241.15,0CD8,5018.32,0D15,5111.42,0C41,4787.85,0CF0,5054.95,33,237.72,00,0,01,4.66,00,0,01,4.66,A4,4.17,0810,-44.14,BA,3.75
1920,0642,10.4,0657,8.07,0669,6.08,064A,9.52,051C,43.03,0DB1,5349.51,0C58,4822.95,0D29,5141.94,0D9F,5322.04,0CCB,4998.47,20,149.16,00,0,01,4.66,13,88.56,01,4.66,A5,4.2,080B,-29.5,BA,3.75
1930,063B,11.18,065D,7.41,0668,6.19,063D,10.96,0521,42.47,0C4D,4806.17,0C73,4864.16,0D2D,5148.05,0D7F,5273.2,0C7B,4876.37,03,13.98,00,0,01,4.66,3D,284.33,01,4.66,A5,4.2,080E,-38.28,BA,3.75
1940,063E,10.85,0662,6.85,0667,6.3,062F,12.51,052B,41.36,0C1E,4734.43,0C95,4916.06,0D29,5141.94,0D7C,5268.62,0C5C,4829.06,03,13.98,00,0,01,4.66,2A,195.77,01,4.66,A5,4.2,080D,-35.35,BA,3.75
