Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
3290,0770,-23.11,0764,-21.78,0773,-23.44,0760,-21.34,0766,-22,0371,1344.63,0337,1256.11,0330,1245.42,0360,1318.68,0360,1318.68,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,0794,318.98,B9,4.13
3295,076F,-23,0766,-22,0773,-23.44,075F,-21.22,0766,-22,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07B2,231.13,B9,4.13
3300,076E,-22.89,0766,-22,0773,-23.44,0762,-21.56,0768,-22.22,0370,1343.1,0338,1257.63,0330,1245.42,0361,1320.21,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,99,3.89,07B5,222.34,B9,4.13
3305,076E,-22.89,0767,-22.11,0773,-23.44,0760,-21.34,0769,-22.33,0370,1343.1,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A6,266.27,B9,4.13
3310,076E,-22.89,0769,-22.33,0773,-23.44,0762,-21.56,0769,-22.33,036F,1341.58,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,0795,316.05,B9,4.13
3315,076C,-22.67,0767,-22.11,0772,-23.33,0761,-21.45,076B,-22.56,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,B9,4.13
3320,076B,-22.56,0768,-22.22,0772,-23.33,0762,-21.56,076B,-22.56,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,B9,4.13
3325,076A,-22.44,0768,-22.22,0772,-23.33,0764,-21.78,076C,-22.67,0370,1343.1,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AA,254.55,B9,4.13
3330,076A,-22.44,0767,-22.11,0772,-23.33,0765,-21.89,076C,-22.67,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,B9,4.13
3335,0769,-22.33,0765,-21.89,0772,-23.33,0766,-22,076D,-22.78,0370,1343.1,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,B9,4.13
3340,076A,-22.44,0765,-21.89,0773,-23.44,0767,-22.11,076E,-22.89,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,0360,1318.68,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,B9,4.13
3345,076B,-22.56,0764,-21.78,0773,-23.44,0768,-22.22,076E,-22.89,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A7,263.34,B9,4.13
3350,076B,-22.56,0763,-21.67,0773,-23.44,076A,-22.44,076F,-23,0370,1343.1,0337,1256.11,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,B9,4.13
3355,076C,-22.67,0761,-21.45,0774,-23.55,076C,-22.67,076F,-23,0370,1343.1,0337,1256.11,032F,1243.89,0361,1320.21,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A6,266.27,B9,4.13
3360,076C,-22.67,0760,-21.34,0774,-23.55,076D,-22.78,0770,-23.11,0370,1343.1,0337,1256.11,032F,1243.89,0360,1318.68,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,B9,4.13
3365,076E,-22.89,075F,-21.22,0774,-23.55,076D,-22.78,0771,-23.22,0371,1344.63,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,B9,4.13
3370,076E,-22.89,0760,-21.34,0775,-23.67,076E,-22.89,0771,-23.22,0370,1343.1,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,B9,4.13
3375,0770,-23.11,075F,-21.22,0773,-23.44,076F,-23,0772,-23.33,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,B9,4.13
3380,0770,-23.11,075F,-21.22,0773,-23.44,076F,-23,0772,-23.33,0370,1343.1,0337,1256.11,0330,1245.42,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,B9,4.13
3385,0772,-23.33,0760,-21.34,0773,-23.44,0771,-23.22,0773,-23.44,0370,1343.1,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AC,248.7,B9,4.13
3390,0774,-23.55,0760,-21.34,0774,-23.55,0774,-23.55,0774,-23.55,0371,1344.63,0338,1257.63,0330,1245.42,0361,1320.21,0360,1318.68,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AD,245.77,B9,4.13
3395,0775,-23.67,0761,-21.45,0772,-23.33,0771,-23.22,0776,-23.78,0371,1344.63,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AD,245.77,B9,4.13
3400,0776,-23.78,0762,-21.56,0772,-23.33,0772,-23.33,0776,-23.78,0371,1344.63,0338,1257.63,0331,1246.95,0360,1318.68,0360,1318.68,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,B9,4.13
3405,0777,-23.89,0763,-21.67,0771,-23.22,0771,-23.22,0777,-23.89,0371,1344.63,0337,1256.11,0331,1246.95,0361,1320.21,0360,1318.68,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,079B,298.48,B9,4.13
3410,0777,-23.89,0764,-21.78,0770,-23.11,0771,-23.22,0779,-24.11,0372,1346.15,0338,1257.63,0330,1245.42,0360,1318.68,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AF,239.91,B9,4.13
3415,0778,-24,0766,-22,0770,-23.11,0772,-23.33,0779,-24.11,0371,1344.63,0338,1257.63,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07B6,219.41,B9,4.13
3420,0779,-24.11,0768,-22.22,076F,-23,0771,-23.22,077B,-24.33,0372,1346.15,033A,1260.68,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,0798,307.26,B9,4.13
3425,0779,-24.11,0769,-22.33,076F,-23,0770,-23.11,077B,-24.33,0372,1346.15,033B,1262.21,0330,1245.42,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,0792,324.84,B9,4.13
3430,0778,-24,0768,-22.22,076E,-22.89,0770,-23.11,077D,-24.55,0372,1346.15,033C,1263.74,0331,1246.95,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A5,269.2,BA,3.75
3435,0778,-24,076A,-22.44,076E,-22.89,0771,-23.22,077D,-24.55,0371,1344.63,033E,1266.79,0331,1246.95,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3440,0777,-23.89,076B,-22.56,076D,-22.78,0771,-23.22,077E,-24.66,0370,1343.1,033F,1268.32,0332,1248.47,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,BA,3.75
3445,0777,-23.89,076B,-22.56,076D,-22.78,0771,-23.22,077F,-24.78,0370,1343.1,0340,1269.84,0333,1250,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AA,254.55,BA,3.75
3450,0776,-23.78,076C,-22.67,076C,-22.67,0773,-23.44,077F,-24.78,0370,1343.1,0341,1271.37,0333,1250,0361,1320.21,035F,1317.16,01,4.66,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AA,254.55,BA,3.75
3455,0776,-23.78,076C,-22.67,076D,-22.78,0773,-23.44,0780,-24.89,0370,1343.1,0342,1272.89,0335,1253.05,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3460,0775,-23.67,076B,-22.56,076D,-22.78,0775,-23.67,0781,-25,0371,1344.63,0343,1274.42,0337,1256.11,0361,1320.21,0360,1318.68,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3465,0775,-23.67,076B,-22.56,076D,-22.78,0776,-23.78,0782,-25.11,0371,1344.63,0341,1271.37,033B,1262.21,0361,1320.21,0360,1318.68,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3470,0775,-23.67,076A,-22.44,076E,-22.89,0777,-23.89,0782,-25.11,0371,1344.63,033F,1268.32,033F,1268.32,0361,1320.21,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,BA,3.75
3475,0775,-23.67,0769,-22.33,076E,-22.89,0779,-24.11,0782,-25.11,0371,1344.63,033B,1262.21,0346,1279,0361,1320.21,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07AA,254.55,BA,3.75
3480,0776,-23.78,0768,-22.22,076F,-23,0779,-24.11,0783,-25.22,0370,1343.1,0338,1257.63,034D,1289.68,0361,1320.21,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3485,0776,-23.78,0768,-22.22,076F,-23,077A,-24.22,0783,-25.22,0371,1344.63,0338,1257.63,0357,1304.95,0364,1324.79,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A6,266.27,BA,3.75
3490,0777,-23.89,0766,-22,0770,-23.11,077B,-24.33,0785,-25.44,0371,1344.63,0338,1257.63,0364,1324.79,036C,1337,035F,1317.16,00,0,00,0,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3495,0777,-23.89,0766,-22,076F,-23,077B,-24.33,0785,-25.44,0371,1344.63,0338,1257.63,0371,1344.63,0377,1353.79,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A8,260.41,BA,3.75
3500,0779,-24.11,0766,-22,0770,-23.11,077D,-24.55,0786,-25.55,0373,1347.68,0338,1257.63,0383,1372.1,0382,1370.57,035F,1317.16,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,BA,3.75
3505,077A,-24.22,0765,-21.89,076F,-23,077E,-24.66,0786,-25.55,0379,1356.84,0338,1257.63,0397,1402.63,038C,1385.84,035F,1317.16,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07A9,257.48,BA,3.75
3510,077B,-24.33,0766,-22,076F,-23,077F,-24.78,0787,-25.66,0392,1394.99,0338,1257.63,03C1,1466.73,039D,1411.78,0360,1318.68,00,0,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,BA,3.75
3515,077C,-24.44,0766,-22,0770,-23.11,077F,-24.78,0788,-25.77,0B7D,4488.71,033C,1263.74,0B98,4529.91,0B78,4481.07,0362,1321.73,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,98,3.87,07AB,251.63,BA,3.75
3520,077D,-24.55,0766,-22,076E,-22.89,077F,-24.78,0789,-25.89,0BD1,4616.91,033E,1266.79,0BDF,4638.28,0BC4,4597.07,0362,1321.73,02,9.32,00,0,04,18.64,02,9.32,01,4.66,98,3.87,07B1,234.06,BA,3.75
3525,077D,-24.55,0766,-22,076E,-22.89,077F,-24.78,0789,-25.89,0BD1,4616.91,033E,1266.79,0BDF,4638.28,0BC4,4597.07,0362,1321.73,02,9.32,00,0,04,18.64,02,9.32,01,4.66,98,3.87,07B1,234.06,BA,3.75
3530,0777,-23.89,0764,-21.78,0763,-21.67,077B,-24.33,078A,-26,0C10,4713.06,0BA4,4548.23,0C10,4713.06,0381,1369.05,0364,1324.79,34,242.38,01,4.66,2B,200.43,02,9.32,01,4.66,9B,3.94,085C,-266.69,BA,3.75
3535,0771,-23.22,0763,-21.67,075A,-20.67,0779,-24.11,078B,-26.11,0C17,4723.75,0BF7,4674.91,0C19,4726.8,036D,1338.52,0364,1324.79,4B,349.58,0D,60.59,37,256.36,02,9.32,01,4.66,9C,3.97,08A8,-489.25,BA,3.75
3540,076A,-22.44,0762,-21.56,074F,-19.45,0779,-24.11,078C,-26.22,0C12,4716.12,0BFF,4687.12,0C16,4722.22,0368,1330.89,0367,1329.37,51,377.55,21,153.82,32,233.06,02,9.32,01,4.66,9D,3.99,08A7,-486.32,BA,3.75
3545,0763,-21.67,075E,-21.11,074D,-19.23,0778,-24,078D,-26.33,0C12,4716.12,0C13,4717.64,0C1F,4735.96,0366,1327.84,036B,1335.47,4C,354.24,34,242.38,2B,200.43,01,4.66,01,4.66,9E,4.02,08C1,-562.46,BA,3.75
3550,075E,-21.11,075B,-20.78,0748,-18.67,0778,-24,078E,-26.44,0C18,4725.27,0C12,4716.12,0C1A,4728.33,0366,1327.84,036F,1341.58,43,312.29,45,321.62,26,177.12,01,4.66,01,4.66,9D,3.99,08B4,-524.39,BA,3.75
3555,0756,-20.23,0755,-20.11,0744,-18.23,0776,-23.78,078E,-26.44,0C12,4716.12,0C1B,4729.85,0C16,4722.22,0365,1326.31,036F,1341.58,34,242.38,54,391.53,21,153.82,01,4.66,01,4.66,9E,4.02,08C3,-568.32,BA,3.75
3560,0751,-19.67,074E,-19.34,0740,-17.78,0777,-23.89,078F,-26.55,0C08,4700.85,0C15,4720.7,0C12,4716.12,0366,1327.84,036C,1337,21,153.82,5E,438.14,1D,135.17,02,9.32,01,4.66,9E,4.02,08AE,-506.82,BA,3.75
3565,074E,-19.34,0745,-18.34,073C,-17.34,0779,-24.11,078F,-26.55,0C02,4691.7,0C18,4725.27,0C0A,4703.91,0366,1327.84,0368,1330.89,0F,69.92,63,461.45,1C,130.51,01,4.66,01,4.66,9E,4.02,0898,-442.4,BA,3.75
3570,074C,-19.12,073D,-17.45,0739,-17.01,0779,-24.11,0790,-26.66,0918,3553.11,0C0B,4705.43,0C0B,4705.43,0366,1327.84,0365,1326.31,01,4.66,65,470.77,1C,130.51,02,9.32,01,4.66,9D,3.99,0884,-383.83,BA,3.75
3575,074B,-19,0734,-16.45,0736,-16.67,0778,-24,0791,-26.77,0383,1372.1,0C14,4719.17,0C0A,4703.91,0365,1326.31,036C,1337,00,0,62,456.79,1F,144.49,02,9.32,01,4.66,9D,3.99,0886,-389.69,BA,3.75
3580,0749,-18.78,072A,-15.34,0734,-16.45,0779,-24.11,0792,-26.88,0374,1349.21,0C14,4719.17,0C09,4702.38,0365,1326.31,0374,1349.21,00,0,5C,428.82,23,163.14,01,4.66,01,4.66,9D,3.99,0880,-372.11,BA,3.75
3585,074A,-18.89,0721,-14.34,0730,-16.01,077A,-24.22,0792,-26.88,0373,1347.68,0C08,4700.85,0C18,4725.27,0365,1326.31,0376,1352.26,00,0,51,377.55,28,186.44,02,9.32,01,4.66,9D,3.99,0877,-345.76,BA,3.75
3590,074A,-18.89,071A,-13.57,072C,-15.56,077B,-24.33,0792,-26.88,0373,1347.68,0C0A,4703.91,0C1B,4729.85,0366,1327.84,0372,1346.15,00,0,42,307.63,2E,214.41,02,9.32,01,4.66,9D,3.99,086C,-313.55,BA,3.75
3595,074B,-19,0713,-12.79,0729,-15.23,077C,-24.44,0793,-26.99,0372,1346.15,0C07,4699.33,0C1B,4729.85,0365,1326.31,036D,1338.52,01,4.66,33,237.72,35,247.04,01,4.66,01,4.66,9D,3.99,085C,-266.69,BA,3.75
3600,074B,-19,070E,-12.24,0725,-14.79,077D,-24.55,0793,-26.99,0373,1347.68,0BFF,4687.12,0C16,4722.22,0366,1327.84,0367,1329.37,01,4.66,1E,139.83,3C,279.67,02,9.32,01,4.66,9D,3.99,0849,-211.06,BB,3.37
3605,074B,-19,070C,-12.01,0720,-14.23,077E,-24.66,0793,-26.99,0373,1347.68,0BF3,4668.8,0C14,4719.17,0367,1329.37,0365,1326.31,00,0,0B,51.27,44,316.95,02,9.32,01,4.66,9C,3.97,0836,-155.42,BB,3.37
3610,074D,-19.23,070B,-11.9,071A,-13.57,077F,-24.78,0793,-26.99,0374,1349.21,0603,2348.9,0C16,4722.22,039C,1410.26,0363,1323.26,00,0,00,0,4A,344.92,02,9.32,01,4.66,9C,3.97,0830,-137.85,BB,3.37
3615,074D,-19.23,070A,-11.79,0713,-12.79,077F,-24.78,0794,-27.11,0378,1355.31,034B,1286.63,0C1A,4728.33,0BF1,4665.75,0363,1323.26,00,0,00,0,50,372.89,09,41.95,01,4.66,9C,3.97,0848,-208.13,BB,3.37
3620,074D,-19.23,070A,-11.79,070A,-11.79,077F,-24.78,0796,-27.33,0382,1370.57,033D,1265.26,0C19,4726.8,0C07,4699.33,0363,1323.26,01,4.66,00,0,55,396.19,17,107.21,01,4.66,9D,3.99,0866,-295.98,BB,3.37
3625,074E,-19.34,0709,-11.68,0701,-10.79,077C,-24.44,0794,-27.11,0398,1404.15,033E,1266.79,0C25,4745.12,0C17,4723.75,0364,1324.79,01,4.66,00,0,58,410.18,22,158.48,01,4.66,9E,4.02,087C,-360.4,BB,3.37
3630,074E,-19.34,070B,-11.9,06F9,-9.91,0778,-24,0795,-27.22,03C6,1474.36,0341,1271.37,0C1B,4729.85,0C17,4723.75,0363,1323.26,00,0,00,0,5A,419.5,2A,195.77,01,4.66,9E,4.02,088B,-404.33,BA,3.75
3635,074E,-19.34,070B,-11.9,06F2,-9.13,0774,-23.55,0796,-27.33,0BD7,4626.07,034A,1285.1,0C2B,4754.27,0C20,4737.48,0364,1324.79,02,9.32,00,0,5A,419.5,2E,214.41,01,4.66,9E,4.02,0893,-427.75,BB,3.37
3640,074E,-19.34,070C,-12.01,06E9,-8.13,0771,-23.22,0796,-27.33,0C07,4699.33,035E,1315.63,0C1B,4729.85,0C17,4723.75,0365,1326.31,14,93.22,00,0,58,410.18,2B,200.43,01,4.66,9F,4.04,08AB,-498.03,BB,3.37
3645,074D,-19.23,070D,-12.12,06E3,-7.46,076B,-22.56,0796,-27.33,0C11,4714.59,0385,1375.15,0C2A,4752.75,0C12,4716.12,0365,1326.31,28,186.44,00,0,54,391.53,22,158.48,01,4.66,9F,4.04,08A3,-474.61,BB,3.37
3650,074B,-19,070D,-12.12,06C7,-4.36,0768,-22.22,0796,-27.33,0C1A,4728.33,03C1,1466.73,0C31,4763.43,0C07,4699.33,0365,1326.31,3A,270.34,00,0,4F,368.23,19,116.53,01,4.66,A0,4.07,08C0,-559.53,BB,3.37
3655,0749,-18.78,0710,-12.46,06D3,-5.69,076E,-22.89,0796,-27.33,0C17,4723.75,04EF,1927.66,0C1E,4734.43,0BF5,4671.86,0365,1326.31,48,335.6,00,0,49,340.26,0B,51.27,01,4.66,9F,4.04,08B2,-518.53,BB,3.37
3660,0744,-18.23,0711,-12.57,06CD,-5.02,0766,-22,0797,-27.44,0C18,4725.27,083E,3220.39,0C24,4743.59,0AFC,4291.82,0365,1326.31,50,372.89,00,0,40,298.31,02,9.32,01,4.66,9F,4.04,088A,-401.4,BB,3.37
3665,073D,-17.45,0715,-13.01,06C7,-4.36,0766,-22,079A,-27.77,0C09,4702.38,0BFB,4681.01,0C16,4722.22,0612,2371.79,0365,1326.31,56,400.85,0A,46.61,39,265.68,01,4.66,01,4.66,9F,4.04,08A0,-465.82,BB,3.37
3670,073D,-17.45,0715,-13.01,06C7,-4.36,0766,-22,079A,-27.77,0C09,4702.38,0BFB,4681.01,0C16,4722.22,0612,2371.79,0365,1326.31,56,400.85,0A,46.61,39,265.68,01,4.66,01,4.66,9F,4.04,08A0,-465.82,BB,3.37
3675,0731,-16.12,0712,-12.68,06BF,-3.47,0764,-21.78,0799,-27.66,0C15,4720.7,0C0B,4705.43,0C19,4726.8,03A6,1425.52,036B,1335.47,50,372.89,33,237.72,2A,195.77,01,4.66,01,4.66,A0,4.07,08C9,-585.89,BB,3.37
3680,072A,-15.34,0712,-12.68,06BB,-3.02,0764,-21.78,079A,-27.77,0C19,4726.8,0C12,4716.12,0C19,4726.8,0377,1353.79,0371,1344.63,47,330.94,44,316.95,23,163.14,01,4.66,01,4.66,A0,4.07,08C9,-585.89,BB,3.37
3685,0725,-14.79,070E,-12.24,06BB,-3.02,0764,-21.78,079A,-27.77,0C15,4720.7,0C17,4723.75,0C15,4720.7,0368,1330.89,0372,1346.15,39,265.68,53,386.87,1E,139.83,02,9.32,01,4.66,A0,4.07,08C2,-565.39,BB,3.37
3690,071F,-14.12,0709,-11.68,06B8,-2.69,0765,-21.89,079B,-27.88,0C10,4713.06,0C19,4726.8,0C0D,4708.49,0366,1327.84,036E,1340.05,26,177.12,5E,438.14,1B,125.85,02,9.32,01,4.66,A0,4.07,08B2,-518.53,BB,3.37
3695,071D,-13.9,0706,-11.35,06B8,-2.69,0765,-21.89,079B,-27.88,0BFD,4684.07,0C11,4714.59,0C0A,4703.91,0366,1327.84,036C,1337,12,83.9,65,470.77,18,111.87,02,9.32,01,4.66,A0,4.07,0896,-436.54,BB,3.37
3700,071B,-13.68,06FB,-10.13,06B7,-2.58,0766,-22,079B,-27.88,0BCF,4613.86,0C0E,4710.01,0C0F,4711.54,0366,1327.84,0370,1343.1,01,4.66,69,489.42,18,111.87,01,4.66,01,4.66,9F,4.04,0881,-375.04,BB,3.37
3705,071A,-13.57,06F1,-9.02,06B7,-2.58,0766,-22,079C,-27.99,0AED,4268.93,0C0C,4706.96,0C16,4722.22,0366,1327.84,0386,1376.68,00,0,67,480.09,1A,121.19,02,9.32,01,4.66,9F,4.04,0881,-375.04,BB,3.37
3710,071B,-13.68,06EA,-8.24,06B7,-2.58,0767,-22.11,079C,-27.99,05F5,2327.53,0C14,4719.17,0C0D,4708.49,0366,1327.84,03A1,1417.89,01,4.66,5F,442.8,1D,135.17,02,9.32,01,4.66,A0,4.07,087F,-369.19,BB,3.37
3715,071D,-13.9,06E1,-7.24,06B6,-2.47,0768,-22.22,079D,-28.1,03BB,1457.57,0C07,4699.33,0C09,4702.38,0369,1332.42,03B1,1442.31,00,0,55,396.19,21,153.82,02,9.32,01,4.66,A0,4.07,0875,-339.9,BB,3.37
3720,071D,-13.9,06DB,-6.58,06B6,-2.47,076A,-22.44,079D,-28.1,037D,1362.94,0C1E,4734.43,0C14,4719.17,036C,1337,03B0,1440.78,00,0,46,326.28,28,186.44,02,9.32,01,4.66,9F,4.04,0865,-293.05,BB,3.37
3725,071E,-14.01,06D6,-6.02,06B3,-2.14,076B,-22.56,079D,-28.1,0377,1353.79,0BFF,4687.12,0C1C,4731.38,0371,1344.63,03A3,1420.94,01,4.66,36,251.7,2F,219.07,02,9.32,01,4.66,9F,4.04,0856,-249.12,BB,3.37
3730,0720,-14.23,06D2,-5.58,06B2,-2.03,076B,-22.56,079D,-28.1,0380,1367.52,0BFC,4682.54,0C0E,4710.01,0374,1349.21,0396,1401.1,00,0,20,149.16,37,256.36,02,9.32,01,4.66,9F,4.04,0841,-187.63,BB,3.37
3735,0720,-14.23,06D1,-5.47,06AF,-1.69,076E,-22.89,079D,-28.1,0397,1402.63,0BEB,4656.59,0C14,4719.17,0373,1347.68,0388,1379.73,00,0,0D,60.59,3E,288.99,02,9.32,01,4.66,9E,4.02,082D,-129.06,BB,3.37
3740,0721,-14.34,06D0,-5.36,06AC,-1.36,076F,-23,079D,-28.1,03C8,1477.41,0BB0,4566.54,0C0E,4710.01,03AB,1433.15,037C,1361.42,00,0,01,4.66,45,321.62,02,9.32,01,4.66,9E,4.02,0826,-108.56,BB,3.37
3745,0721,-14.34,06D2,-5.58,06A7,-0.81,076F,-23,079D,-28.1,0415,1594.93,0B5E,4441.39,0C17,4723.75,0BFC,4682.54,0373,1347.68,01,4.66,01,4.66,4A,344.92,0B,51.27,01,4.66,9E,4.02,0841,-187.63,BB,3.37
3750,0723,-14.57,06D1,-5.47,06A1,-0.14,076E,-22.89,079D,-28.1,0552,2078.75,09F0,3882.78,0C15,4720.7,0C0C,4706.96,036C,1337,01,4.66,01,4.66,50,372.89,1A,121.19,01,4.66,9F,4.04,0864,-290.12,BB,3.37
3755,0725,-14.79,06D1,-5.47,069B,0.53,076B,-22.56,079D,-28.1,07AD,2999.08,069D,2583.94,0C1A,4728.33,0C17,4723.75,0368,1330.89,00,0,00,0,53,386.87,2A,195.77,01,4.66,A0,4.07,0881,-375.04,BB,3.37
3760,0724,-14.68,06D3,-5.69,0695,1.19,0767,-22.11,079E,-28.22,0A27,3966.73,074A,2847.99,0C27,4748.17,0C1B,4729.85,0365,1326.31,00,0,00,0,56,400.85,34,242.38,01,4.66,A0,4.07,0897,-439.47,BB,3.37
3765,0727,-15.01,06D4,-5.8,068E,1.97,0762,-21.56,079D,-28.1,0B61,4445.97,0957,3649.27,0C23,4742.06,0C19,4726.8,0365,1326.31,00,0,00,0,57,405.52,39,265.68,01,4.66,A0,4.07,088C,-407.26,BB,3.37
3770,0727,-15.01,06D6,-6.02,0687,2.75,075F,-21.22,079E,-28.22,0C01,4690.17,0A52,4032.36,0C2C,4755.8,0C17,4723.75,0365,1326.31,0D,60.59,00,0,57,405.52,38,261.02,01,4.66,A1,4.1,08B0,-512.68,BB,3.37
3775,0728,-15.12,06D7,-6.13,0683,3.19,0759,-20.56,079E,-28.22,0C0E,4710.01,0AD4,4230.77,0C19,4726.8,0C19,4726.8,0366,1327.84,23,163.14,00,0,53,386.87,33,237.72,01,4.66,A1,4.1,08B4,-524.39,BB,3.37
3780,0726,-14.9,06DA,-6.46,067C,3.97,0753,-19.89,079E,-28.22,0C0D,4708.49,0B31,4372.71,0C1F,4735.96,0C1D,4732.91,0366,1327.84,38,261.02,00,0,4D,358.9,28,186.44,01,4.66,A1,4.1,08C1,-562.46,BB,3.37
3785,0722,-14.45,06DD,-6.8,0670,5.3,0751,-19.67,079F,-28.33,0C0F,4711.54,0B76,4478.02,0C15,4720.7,0C0F,4711.54,0366,1327.84,48,335.6,00,0,48,335.6,19,116.53,01,4.66,A1,4.1,08B0,-512.68,BB,3.37
3790,071E,-14.01,06DF,-7.02,0676,4.63,074F,-19.45,079E,-28.22,0C16,4722.22,0BA0,4542.12,0C1F,4735.96,0BEE,4661.17,0366,1327.84,55,396.19,01,4.66,3F,293.65,09,41.95,01,4.66,A1,4.1,08B2,-518.53,BB,3.37
