Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
2630,070D,-12.12,072F,-15.9,0702,-10.9,06FF,-10.57,0733,-16.34,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07AC,248.7,B4,6.05
2635,070E,-12.24,0730,-16.01,0701,-10.79,0700,-10.68,0734,-16.45,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A9,257.48,B4,6.05
2640,0710,-12.46,0732,-16.23,0705,-11.24,0701,-10.79,0734,-16.45,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A8,260.41,B4,6.05
2645,0711,-12.57,0732,-16.23,0706,-11.35,0701,-10.79,0735,-16.56,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A6,266.27,B4,6.05
2650,0713,-12.79,0732,-16.23,0707,-11.46,0703,-11.01,0735,-16.56,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A6,266.27,B4,6.05
2655,0713,-12.79,0733,-16.34,0708,-11.57,0704,-11.13,0736,-16.67,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A5,269.2,B5,5.67
2660,0715,-13.01,0733,-16.34,0709,-11.68,0704,-11.13,0736,-16.67,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A2,277.98,B4,6.05
2665,0717,-13.23,0733,-16.34,070A,-11.79,0706,-11.35,0736,-16.67,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A3,275.05,B5,5.67
2670,0717,-13.23,0734,-16.45,070B,-11.9,0708,-11.57,0737,-16.79,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A3,275.05,B5,5.67
2675,0719,-13.46,0733,-16.34,070B,-11.9,0709,-11.68,0738,-16.9,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A2,277.98,B5,5.67
2680,071B,-13.68,0732,-16.23,070D,-12.12,070A,-11.79,0738,-16.9,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A5,269.2,B5,5.67
2685,071B,-13.68,0734,-16.45,070E,-12.24,070D,-12.12,0739,-17.01,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A5,269.2,B5,5.67
2690,071E,-14.01,0731,-16.12,070F,-12.35,070E,-12.24,073A,-17.12,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A5,269.2,B5,5.67
2695,071E,-14.01,0731,-16.12,070F,-12.35,0710,-12.46,073A,-17.12,0001,1.53,033F,1268.32,0357,1304.95,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07A6,266.27,B5,5.67
2700,071F,-14.12,072F,-15.9,0710,-12.46,0712,-12.68,073A,-17.12,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07B2,231.13,B5,5.67
2705,071F,-14.12,072F,-15.9,0712,-12.68,0713,-12.79,073B,-17.23,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,04,18.64,9C,3.97,0792,324.84,B5,5.67
2710,0720,-14.23,072E,-15.79,0714,-12.9,0714,-12.9,073C,-17.34,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07B3,228.2,B5,5.67
2715,0721,-14.34,072D,-15.68,0714,-12.9,0716,-13.12,073C,-17.34,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AA,254.55,B5,5.67
2720,0721,-14.34,072C,-15.56,0715,-13.01,0718,-13.35,073C,-17.34,0001,1.53,033F,1268.32,0357,1304.95,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07B5,222.34,B5,5.67
2725,0721,-14.34,072B,-15.45,0715,-13.01,0719,-13.46,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,079D,292.62,B5,5.67
2730,0721,-14.34,072B,-15.45,0714,-12.9,071B,-13.68,073D,-17.45,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07AE,242.84,B5,5.67
2735,0721,-14.34,072A,-15.34,0717,-13.23,071D,-13.9,073E,-17.56,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9C,3.97,07B0,236.98,B5,5.67
2740,0722,-14.45,072A,-15.34,0719,-13.46,071E,-14.01,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AE,242.84,B5,5.67
2745,0720,-14.23,0729,-15.23,0719,-13.46,071F,-14.12,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B1,234.06,B5,5.67
2750,0721,-14.34,0729,-15.23,071B,-13.68,0721,-14.34,073E,-17.56,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B5,5.67
2755,0720,-14.23,0729,-15.23,071C,-13.79,0721,-14.34,073E,-17.56,0001,1.53,033F,1268.32,0357,1304.95,0349,1283.58,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B1,234.06,B5,5.67
2760,071F,-14.12,0729,-15.23,071D,-13.9,0723,-14.57,073E,-17.56,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B2,231.13,B5,5.67
2765,0720,-14.23,072A,-15.34,071E,-14.01,0724,-14.68,073E,-17.56,0000,0,033F,1268.32,0358,1306.47,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B2,231.13,B5,5.67
2770,071E,-14.01,0729,-15.23,0720,-14.23,0725,-14.79,073E,-17.56,0001,1.53,033E,1266.79,0357,1304.95,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B1,234.06,B5,5.67
2775,071E,-14.01,072A,-15.34,0720,-14.23,0726,-14.9,073E,-17.56,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B1,234.06,B5,5.67
2780,071E,-14.01,072A,-15.34,0722,-14.45,0727,-15.01,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AF,239.91,B5,5.67
2785,071E,-14.01,072B,-15.45,0723,-14.57,0728,-15.12,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B5,5.67
2790,071E,-14.01,072B,-15.45,0723,-14.57,0728,-15.12,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B5,5.67
2795,071C,-13.79,072D,-15.68,0726,-14.9,0729,-15.23,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B5,5.67
2800,071B,-13.68,072F,-15.9,0727,-15.01,0729,-15.23,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,07AE,242.84,B5,5.67
2805,071B,-13.68,0730,-16.01,0727,-15.01,0729,-15.23,073C,-17.34,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B5,5.67
2810,071C,-13.79,0731,-16.12,0729,-15.23,0729,-15.23,073B,-17.23,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AC,248.7,B5,5.67
2815,071B,-13.68,0732,-16.23,072B,-15.45,072A,-15.34,073B,-17.23,0001,1.53,033E,1266.79,0357,1304.95,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A9,257.48,B5,5.67
2820,071C,-13.79,0735,-16.56,072C,-15.56,0729,-15.23,073B,-17.23,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,0793,321.91,B5,5.67
2825,071C,-13.79,0735,-16.56,072E,-15.79,0729,-15.23,073B,-17.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B5,5.67
2830,071C,-13.79,0735,-16.56,072E,-15.79,0729,-15.23,073B,-17.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B5,5.67
2835,071E,-14.01,0738,-16.9,0730,-16.01,0727,-15.01,073A,-17.12,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,04,18.64,9B,3.94,0790,330.69,B5,5.67
2840,071F,-14.12,073B,-17.23,0732,-16.23,0727,-15.01,073A,-17.12,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A1,280.91,B5,5.67
2845,071F,-14.12,073A,-17.12,0732,-16.23,0725,-14.79,0739,-17.01,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AF,239.91,B5,5.67
2850,0721,-14.34,073C,-17.34,0733,-16.34,0726,-14.9,073A,-17.12,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A7,263.34,B5,5.67
2855,0722,-14.45,073D,-17.45,0733,-16.34,0725,-14.79,073A,-17.12,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B5,5.67
2860,0723,-14.57,073F,-17.67,0735,-16.56,0725,-14.79,073A,-17.12,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B5,5.67
2865,0725,-14.79,073F,-17.67,0736,-16.67,0725,-14.79,073A,-17.12,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A6,266.27,B5,5.67
2870,0726,-14.9,0740,-17.78,0736,-16.67,0725,-14.79,073B,-17.23,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A5,269.2,B5,5.67
2875,0727,-15.01,0742,-18.01,0737,-16.79,0725,-14.79,073B,-17.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A6,266.27,B5,5.67
2880,0727,-15.01,0742,-18.01,0737,-16.79,0725,-14.79,073B,-17.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A6,266.27,B5,5.67
2885,072B,-15.45,0744,-18.23,0738,-16.9,0727,-15.01,073C,-17.34,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A7,263.34,B5,5.67
2890,072B,-15.45,0744,-18.23,0738,-16.9,0727,-15.01,073C,-17.34,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A7,263.34,B5,5.67
2895,072E,-15.79,0745,-18.34,0738,-16.9,0728,-15.12,073D,-17.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A9,257.48,B6,5.28
2900,072F,-15.9,0745,-18.34,0739,-17.01,0729,-15.23,073E,-17.56,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AA,254.55,B6,5.28
2905,0731,-16.12,0745,-18.34,0739,-17.01,072B,-15.45,073F,-17.67,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AC,248.7,B6,5.28
2910,0732,-16.23,0745,-18.34,0739,-17.01,072C,-15.56,0740,-17.78,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B6,5.28
2915,0734,-16.45,0745,-18.34,073A,-17.12,072D,-15.68,0740,-17.78,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B6,5.28
2920,0735,-16.56,0745,-18.34,0739,-17.01,072E,-15.79,0741,-17.9,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AF,239.91,B6,5.28
2925,0736,-16.67,0745,-18.34,073A,-17.12,0730,-16.01,0743,-18.12,0001,1.53,033E,1266.79,0357,1304.95,0347,1280.53,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B6,5.28
2930,0737,-16.79,0746,-18.45,073A,-17.12,0731,-16.12,0744,-18.23,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,07AC,248.7,B6,5.28
2935,0738,-16.9,0744,-18.23,073A,-17.12,0732,-16.23,0745,-18.34,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B6,5.28
2940,0739,-17.01,0745,-18.34,0739,-17.01,0733,-16.34,0746,-18.45,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,07AB,251.63,B6,5.28
2945,0739,-17.01,0745,-18.34,0736,-16.67,0735,-16.56,0747,-18.56,0002,3.05,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,079D,292.62,B6,5.28
2950,0739,-17.01,0745,-18.34,0736,-16.67,0735,-16.56,0747,-18.56,0002,3.05,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,079D,292.62,B6,5.28
2955,073A,-17.12,0745,-18.34,0739,-17.01,0738,-16.9,0748,-18.67,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07BA,207.7,B6,5.28
2960,073A,-17.12,0745,-18.34,0739,-17.01,0738,-16.9,0748,-18.67,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07BA,207.7,B6,5.28
2965,073B,-17.23,0746,-18.45,0738,-16.9,073A,-17.12,074A,-18.89,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B6,5.28
2970,073B,-17.23,0746,-18.45,0738,-16.9,073A,-17.12,074B,-19,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0344,1275.95,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B1,234.06,B6,5.28
2975,073B,-17.23,0747,-18.56,0738,-16.9,073B,-17.23,074C,-19.12,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0344,1275.95,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,07B0,236.98,B6,5.28
2980,073C,-17.34,0748,-18.67,0738,-16.9,073C,-17.34,074D,-19.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07B0,236.98,B6,5.28
2985,073B,-17.23,0748,-18.67,0736,-16.67,073D,-17.45,074E,-19.34,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AF,239.91,B6,5.28
2990,073C,-17.34,0749,-18.78,0738,-16.9,073C,-17.34,074F,-19.45,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AE,242.84,B6,5.28
2995,073C,-17.34,074A,-18.89,0738,-16.9,073D,-17.45,0750,-19.56,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B6,5.28
3000,073C,-17.34,074B,-19,0739,-17.01,073E,-17.56,0750,-19.56,0001,1.53,033E,1266.79,0357,1304.95,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AD,245.77,B6,5.28
3005,073D,-17.45,074C,-19.12,0737,-16.79,073E,-17.56,0752,-19.78,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AC,248.7,B6,5.28
3010,073D,-17.45,074E,-19.34,0737,-16.79,073F,-17.67,0752,-19.78,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A9,257.48,B6,5.28
3015,073E,-17.56,074F,-19.45,0738,-16.9,073E,-17.56,0754,-20,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A9,257.48,B6,5.28
3020,073E,-17.56,074F,-19.45,0737,-16.79,073E,-17.56,0754,-20,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A7,263.34,B6,5.28
3025,073F,-17.67,0750,-19.56,0737,-16.79,073F,-17.67,0754,-20,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A9,257.48,B6,5.28
3030,073F,-17.67,0752,-19.78,0738,-16.9,073E,-17.56,0755,-20.11,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A6,266.27,B6,5.28
3035,0740,-17.78,0752,-19.78,0738,-16.9,073F,-17.67,0756,-20.23,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B6,5.28
3040,0741,-17.9,0754,-20,0738,-16.9,073F,-17.67,0758,-20.45,0000,0,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B6,5.28
3045,0742,-18.01,0755,-20.11,0737,-16.79,073E,-17.56,0759,-20.56,0001,1.53,033E,1266.79,0356,1303.42,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A6,266.27,B6,5.28
3050,0743,-18.12,0756,-20.23,0738,-16.9,073F,-17.67,0759,-20.56,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0344,1275.95,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07A4,272.12,B6,5.28
3055,0743,-18.12,0756,-20.23,0738,-16.9,073F,-17.67,0759,-20.56,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,07AF,239.91,B6,5.28
3060,0744,-18.23,0756,-20.23,0738,-16.9,0740,-17.78,075B,-20.78,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0344,1275.95,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9B,3.94,0791,327.76,B6,5.28
3065,0747,-18.56,0758,-20.45,0739,-17.01,0741,-17.9,075B,-20.78,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,078C,342.41,B6,5.28
3070,0747,-18.56,0757,-20.34,0738,-16.9,0742,-18.01,075C,-20.89,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9B,3.94,07AE,242.84,B6,5.28
3075,0747,-18.56,0758,-20.45,0738,-16.9,0743,-18.12,075D,-21,0001,1.53,033E,1266.79,0357,1304.95,0347,1280.53,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,078E,336.55,B6,5.28
3080,0749,-18.78,0759,-20.56,0739,-17.01,0744,-18.23,075E,-21.11,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,04,18.64,9A,3.92,078B,345.33,B6,5.28
3085,0749,-18.78,0759,-20.56,0737,-16.79,0745,-18.34,075F,-21.22,0000,0,033F,1268.32,0357,1304.95,0348,1282.05,0344,1275.95,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07A5,269.2,B7,4.9
3090,0749,-18.78,0759,-20.56,0738,-16.9,0747,-18.56,075F,-21.22,0001,1.53,033E,1266.79,0357,1304.95,0347,1280.53,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07A7,263.34,B7,4.9
3095,074A,-18.89,075A,-20.67,0738,-16.9,0747,-18.56,0760,-21.34,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07A6,266.27,B7,4.9
3100,074B,-19,075A,-20.67,0739,-17.01,0748,-18.67,0761,-21.45,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07A7,263.34,B7,4.9
3105,074B,-19,0759,-20.56,0738,-16.9,0749,-18.78,0761,-21.45,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0344,1275.95,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AA,254.55,B7,4.9
3110,074B,-19,075A,-20.67,0738,-16.9,074A,-18.89,0762,-21.56,0001,1.53,033F,1268.32,0356,1303.42,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AA,254.55,B7,4.9
3115,074A,-18.89,075A,-20.67,0738,-16.9,074C,-19.12,0763,-21.67,0001,1.53,033F,1268.32,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AA,254.55,B7,4.9
3120,074A,-18.89,075B,-20.78,0739,-17.01,074B,-19,0764,-21.78,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AC,248.7,B7,4.9
3125,0749,-18.78,075A,-20.67,0739,-17.01,074C,-19.12,0764,-21.78,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AC,248.7,B7,4.9
3130,0749,-18.78,075B,-20.78,073A,-17.12,074D,-19.23,0765,-21.89,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AC,248.7,B7,4.9
3135,0749,-18.78,075D,-21,073A,-17.12,074D,-19.23,0766,-22,0001,1.53,033E,1266.79,0357,1304.95,0348,1282.05,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9A,3.92,07AF,239.91,B7,4.9
