Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
950,069F,0.08,063E,10.85,070A,-11.79,06E7,-7.91,0558,36.37,0DB3,5352.56,0D8A,5289.99,0D98,5311.36,0D74,5256.41,0D24,5134.31,25,172.46,03,13.98,0A,46.61,01,4.66,01,4.66,A4,4.17,0811,-47.07,B3,6.43
960,0695,1.19,063A,11.29,0707,-11.46,06E9,-8.13,0551,37.15,0D9B,5315.93,0D8F,5297.62,0D87,5285.41,0D5D,5221.31,0D1C,5122.1,1C,130.51,0C,55.93,0B,51.27,00,0,01,4.66,A4,4.17,0812,-50,B2,6.82
970,0690,1.75,0635,11.85,0706,-11.35,06EB,-8.35,054E,37.48,0D80,5274.73,0D85,5282.36,0D7C,5268.62,0D48,5189.26,0D16,5112.94,14,93.22,12,83.9,0B,51.27,00,0,01,4.66,A4,4.17,0814,-55.85,B2,6.82
980,068C,2.19,062E,12.62,0704,-11.13,06EC,-8.46,054A,37.92,0D73,5254.88,0D7A,5265.57,0D6A,5241.15,0D31,5154.15,0D12,5106.84,0E,65.26,1A,121.19,0C,55.93,00,0,01,4.66,A4,4.17,0813,-52.92,B2,6.82
990,068A,2.41,0623,13.84,0702,-10.9,06F1,-9.02,0547,38.26,0D36,5161.78,0D51,5202.99,0D3B,5169.41,0CFC,5073.26,0D08,5091.58,0B,51.27,28,186.44,0E,65.26,00,0,02,9.32,A4,4.17,0813,-52.92,B2,6.82
1000,068D,2.08,061B,14.73,06FE,-10.46,06F2,-9.13,0544,38.59,0D28,5140.42,0D46,5186.2,0D32,5155.68,0CF3,5059.52,0D02,5082.42,08,37.29,28,186.44,0E,65.26,00,0,02,9.32,A4,4.17,0812,-50,B2,6.82
1010,068E,1.97,0613,15.62,06FD,-10.35,06F3,-9.24,0541,38.92,0D34,5158.73,0D65,5233.52,0D52,5204.52,0D0C,5097.68,0CFE,5076.31,05,23.31,1F,144.49,0E,65.26,00,0,02,9.32,A4,4.17,0811,-47.07,B2,6.82
1020,068E,1.97,060A,16.62,06FA,-10.02,06F5,-9.46,0540,39.03,0D2D,5148.05,0D5B,5218.25,0D4E,5198.41,0D14,5109.89,0CF6,5064.1,04,18.64,20,149.16,0E,65.26,00,0,01,4.66,A4,4.17,0814,-55.85,B2,6.82
1030,0694,1.3,0600,17.73,06F8,-9.79,06F6,-9.57,0540,39.03,0D1F,5126.68,0D56,5210.62,0D46,5186.2,0D19,5117.52,0CEB,5047.31,04,18.64,24,167.8,0D,60.59,00,0,01,4.66,A4,4.17,0811,-47.07,B2,6.82
1040,0697,0.97,05F8,18.62,06F8,-9.79,06F8,-9.79,0542,38.81,0CE9,5044.26,0D54,5207.57,0D40,5177.05,0D20,5128.21,0CDF,5029,03,13.98,26,177.12,0C,55.93,01,4.66,01,4.66,A4,4.17,0810,-44.14,B2,6.82
1050,069C,0.42,05ED,19.84,06F8,-9.79,06F8,-9.79,0547,38.26,0C04,4694.75,0D4E,5198.41,0D33,5157.2,0D19,5117.52,0CD2,5009.16,03,13.98,25,172.46,0A,46.61,02,9.32,01,4.66,A4,4.17,0812,-50,B2,6.82
1060,06A1,-0.14,05E4,20.83,06F8,-9.79,06F7,-9.68,0549,38.04,0AA7,4162.09,0D3B,5169.41,0D2A,5143.47,0D1D,5123.63,0CC9,4995.42,03,13.98,25,172.46,09,41.95,03,13.98,01,4.66,A4,4.17,0810,-44.14,B2,6.82
1070,06A5,-0.58,05DB,21.83,06F8,-9.79,06F6,-9.57,054D,37.59,0AC8,4212.45,0D30,5152.63,0D0E,5100.73,0D15,5111.42,0CC8,4993.89,03,13.98,23,163.14,07,32.63,05,23.31,01,4.66,A5,4.2,080F,-41.21,B2,6.82
1080,06AA,-1.14,05D4,22.61,06FA,-10.02,06F6,-9.57,0553,36.93,0B9B,4534.49,0D25,5135.84,0D01,5080.89,0D06,5088.52,0CD0,5006.11,03,13.98,25,172.46,06,27.97,06,27.97,01,4.66,A5,4.2,080F,-41.21,B2,6.82
1090,06B0,-1.8,05CC,23.5,06FD,-10.35,06F6,-9.57,0559,36.26,0C5A,4826.01,0CF4,5061.05,0CCF,5004.58,0CD7,5016.79,0CCC,5000,03,13.98,2E,214.41,05,23.31,09,41.95,05,23.31,A5,4.2,0811,-47.07,B2,6.82
1100,06B5,-2.36,05C7,24.05,06FE,-10.46,06F4,-9.35,055B,36.04,0CA8,4945.05,0D16,5112.94,0CEF,5053.42,0D00,5079.37,0CED,5050.37,03,13.98,1D,135.17,04,18.64,0A,46.61,03,13.98,A5,4.2,0810,-44.14,B2,6.82
1110,06B9,-2.8,05C5,24.27,06FF,-10.57,06F1,-9.02,055B,36.04,0CC1,4983.21,0CFF,5077.84,0CD9,5019.84,0CEF,5053.42,0CE4,5036.63,03,13.98,19,116.53,04,18.64,0C,55.93,08,37.29,A4,4.17,0810,-44.14,B2,6.82
1120,06BC,-3.14,05C6,24.16,0701,-10.79,06F0,-8.91,0558,36.37,0CC7,4992.37,0CEF,5053.42,0CCC,5000,0CE3,5035.1,0CE2,5033.58,04,18.64,16,102.54,04,18.64,0E,65.26,0A,46.61,A4,4.17,0811,-47.07,B2,6.82
1130,06BE,-3.36,05C5,24.27,0701,-10.79,06EF,-8.8,0555,36.7,0CBE,4978.63,0CE7,5041.21,0CCB,4998.47,0CE0,5030.53,0CDA,5021.37,05,23.31,11,79.24,04,18.64,0F,69.92,0B,51.27,A4,4.17,080F,-41.21,B2,6.82
1140,06C2,-3.8,05CA,23.72,0702,-10.9,06EB,-8.35,054C,37.7,0CC3,4986.26,0CCE,5003.05,0CBC,4975.58,0CCE,5003.05,0CD5,5013.74,07,32.63,0B,51.27,04,18.64,10,74.58,0D,60.59,A4,4.17,080D,-35.35,B2,6.82
1150,06C4,-4.02,05CF,23.16,0704,-11.13,06E9,-8.13,0544,38.59,0CB8,4969.47,0CBB,4974.05,0CB1,4958.79,0CC0,4981.68,0CC9,4995.42,08,37.29,07,32.63,05,23.31,11,79.24,10,74.58,A4,4.17,080E,-38.28,B2,6.82
1160,06C4,-4.02,05D6,22.39,0703,-11.01,06E7,-7.91,053D,39.37,0CDE,5027.47,0CBD,4977.11,0CC6,4990.84,0CD3,5010.68,0CD8,5018.32,11,79.24,02,9.32,06,27.97,10,74.58,0B,51.27,A4,4.17,080A,-26.57,B2,6.82
1170,06C4,-4.02,05DD,21.61,0703,-11.01,06E5,-7.69,0535,40.25,0D43,5181.62,0CC1,4983.21,0D27,5138.89,0D33,5157.2,0D07,5090.05,1F,144.49,00,0,05,23.31,0E,65.26,02,9.32,A5,4.2,0809,-23.64,B2,6.82
1180,06C0,-3.58,05E5,20.72,0702,-10.9,06E3,-7.46,052E,41.03,0DB5,5355.62,0CCA,4996.95,0D8B,5291.51,0D96,5308.3,0CFF,5077.84,24,167.8,00,0,04,18.64,08,37.29,01,4.66,A4,4.17,080C,-32.43,B2,6.82
1190,06B6,-2.47,05EF,19.61,0701,-10.79,06E2,-7.35,0527,41.81,0DA8,5335.78,0CF4,5061.05,0D7C,5268.62,0D89,5288.46,0CEE,5051.89,30,223.73,00,0,05,23.31,08,37.29,02,9.32,A5,4.2,080A,-26.57,B1,7.2
1200,06AB,-1.25,05F5,18.95,06FF,-10.57,06E1,-7.24,0523,42.25,0DEC,5439.56,0D1D,5123.63,0D8E,5296.09,0D85,5282.36,0CE2,5033.58,33,237.72,00,0,06,27.97,05,23.31,02,9.32,A4,4.17,0809,-23.64,B1,7.2
1210,069F,0.08,05F9,18.5,06FE,-10.46,06E1,-7.24,0521,42.47,0DD7,5407.51,0D39,5166.36,0DAF,5346.46,0DA1,5325.09,0CDD,5025.95,29,191.11,00,0,06,27.97,02,9.32,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1220,0695,1.19,05FB,18.28,06FB,-10.13,06E1,-7.24,0520,42.59,0DBD,5367.83,0D4D,5196.89,0D98,5311.36,0D8C,5293.04,0CDB,5022.89,29,191.11,00,0,07,32.63,01,4.66,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1230,0689,2.52,05FD,18.06,06FA,-10.02,06E3,-7.46,051F,42.7,0DA2,5326.62,0D58,5213.68,0D85,5282.36,0D6D,5245.73,0CDB,5022.89,27,181.78,00,0,08,37.29,01,4.66,01,4.66,A4,4.17,080A,-26.57,B1,7.2
1240,0680,3.52,05F9,18.5,06F8,-9.79,06E2,-7.35,051E,42.81,0D7F,5273.2,0D57,5212.15,0D69,5239.62,0D43,5181.62,0CDD,5025.95,26,177.12,02,9.32,09,41.95,00,0,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1250,0680,3.52,05F9,18.5,06F8,-9.79,06E2,-7.35,051E,42.81,0D7F,5273.2,0D57,5212.15,0D69,5239.62,0D43,5181.62,0CDD,5025.95,26,177.12,02,9.32,09,41.95,00,0,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1260,0680,3.52,05F9,18.5,06F8,-9.79,06E2,-7.35,051E,42.81,0D7F,5273.2,0D57,5212.15,0D69,5239.62,0D43,5181.62,0CDD,5025.95,26,177.12,02,9.32,09,41.95,00,0,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1270,0680,3.52,05F9,18.5,06F8,-9.79,06E2,-7.35,051E,42.81,0D7F,5273.2,0D57,5212.15,0D69,5239.62,0D43,5181.62,0CDD,5025.95,26,177.12,02,9.32,09,41.95,00,0,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1280,066E,5.52,05E7,20.5,06EF,-8.8,06F0,-8.91,050F,44.47,0CEF,5053.42,0CEC,5048.84,0CD5,5013.74,0C9F,4931.32,0CC5,4989.32,19,116.53,1D,135.17,07,32.63,00,0,04,18.64,A4,4.17,080C,-32.43,B1,7.2
1290,066E,5.52,05E7,20.5,06EF,-8.8,06F0,-8.91,050F,44.47,0CEF,5053.42,0CEC,5048.84,0CD5,5013.74,0C9F,4931.32,0CC5,4989.32,19,116.53,1D,135.17,07,32.63,00,0,04,18.64,A4,4.17,080C,-32.43,B1,7.2
1300,066E,5.52,05E7,20.5,06EF,-8.8,06F0,-8.91,050F,44.47,0CEF,5053.42,0CEC,5048.84,0CD5,5013.74,0C9F,4931.32,0CC5,4989.32,19,116.53,1D,135.17,07,32.63,00,0,04,18.64,A4,4.17,080C,-32.43,B1,7.2
1310,066F,5.41,05E4,20.83,06EE,-8.68,06F1,-9.02,050E,44.58,0D26,5137.36,0D20,5128.21,0D0F,5102.26,0CCA,4996.95,0CD0,5006.11,15,97.88,14,93.22,06,27.97,00,0,01,4.66,A5,4.2,0809,-23.64,B1,7.2
1320,0670,5.3,05DF,21.39,06ED,-8.57,06F3,-9.24,050C,44.8,0D09,5093.1,0D11,5105.31,0CF6,5064.1,0CD6,5015.26,0CC5,4989.32,0F,69.92,1D,135.17,05,23.31,00,0,01,4.66,A5,4.2,080B,-29.5,B1,7.2
1330,0673,4.97,05D9,22.06,06EE,-8.68,06F4,-9.35,050C,44.8,0CEA,5045.79,0D0B,5096.15,0CE6,5039.68,0CD2,5009.16,0CBC,4975.58,07,32.63,24,167.8,05,23.31,01,4.66,02,9.32,A5,4.2,080B,-29.5,B1,7.2
1340,0676,4.63,05D5,22.5,06EE,-8.68,06F4,-9.35,050D,44.69,0C18,4725.27,0D08,5091.58,0CDA,5021.37,0CD2,5009.16,0CB3,4961.84,03,13.98,2B,200.43,04,18.64,01,4.66,01,4.66,A5,4.2,080D,-35.35,B1,7.2
1350,067B,4.08,05CF,23.16,06EE,-8.68,06F3,-9.24,050F,44.47,0A63,4058.3,0D00,5079.37,0CD2,5009.16,0CCB,4998.47,0CAC,4951.16,02,9.32,28,186.44,04,18.64,02,9.32,01,4.66,A4,4.17,080D,-35.35,B1,7.2
1360,0682,3.3,05CA,23.72,06EF,-8.8,06F2,-9.13,0512,44.14,0B79,4482.6,0CF8,5067.16,0CD0,5006.11,0CC9,4995.42,0CA5,4940.48,03,13.98,2A,195.77,03,13.98,03,13.98,01,4.66,A4,4.17,080B,-29.5,B1,7.2
1370,0687,2.75,05C6,24.16,06F1,-9.02,06F1,-9.02,0517,43.58,0C02,4691.7,0CF3,5059.52,0CBE,4978.63,0CCB,4998.47,0CA6,4942,03,13.98,27,181.78,03,13.98,04,18.64,02,9.32,A4,4.17,0810,-44.14,B0,7.58
1380,068B,2.3,05C3,24.5,06F2,-9.13,06EE,-8.68,0519,43.36,0C56,4819.9,0CD6,5015.26,0CAC,4951.16,0CB4,4963.37,0CA8,4945.05,03,13.98,26,177.12,03,13.98,05,23.31,02,9.32,A5,4.2,080D,-35.35,B0,7.58
1390,0692,1.53,05C3,24.5,06F4,-9.35,06EB,-8.35,051D,42.92,0C82,4887.06,0CC5,4989.32,0C9D,4928.27,0CA7,4943.53,0CA8,4945.05,03,13.98,1E,139.83,02,9.32,06,27.97,05,23.31,A4,4.17,0810,-44.14,B0,7.58
1400,0696,1.08,05C6,24.16,06F5,-9.46,06E8,-8.02,051E,42.81,0C2A,4752.75,0C53,4815.32,0C2A,4752.75,0C41,4787.85,0C4F,4809.22,04,18.64,21,153.82,02,9.32,06,27.97,13,88.56,A5,4.2,080E,-38.28,B0,7.58
1410,069A,0.64,05CA,23.72,06F6,-9.57,06E7,-7.91,051D,42.92,0C50,4810.74,0C71,4861.11,0C51,4812.27,0C5A,4826.01,0C73,4864.16,05,23.31,15,97.88,03,13.98,06,27.97,11,79.24,A5,4.2,080E,-38.28,B0,7.58
1420,069C,0.42,05D0,23.05,06F7,-9.68,06E4,-7.57,051B,43.14,0C37,4772.59,0C50,4810.74,0C2C,4755.8,0C41,4787.85,0C54,4816.85,05,23.31,0F,69.92,02,9.32,06,27.97,18,111.87,A4,4.17,080C,-32.43,B0,7.58
1430,069E,0.19,05D7,22.28,06F5,-9.46,06E3,-7.46,0517,43.58,0C2F,4760.38,0C3A,4777.17,0C24,4743.59,0C33,4766.48,0C4D,4806.17,06,27.97,0B,51.27,02,9.32,06,27.97,1A,121.19,A4,4.17,080A,-26.57,B0,7.58
1440,069F,0.08,05DF,21.39,06F7,-9.68,06E2,-7.35,0511,44.25,0C2E,4758.85,0C3F,4784.8,0C1F,4735.96,0C2C,4755.8,0C48,4798.53,07,32.63,0B,51.27,02,9.32,05,23.31,1C,130.51,A5,4.2,0808,-20.71,B0,7.58
1450,069F,0.08,05E6,20.61,06F8,-9.79,06E0,-7.13,050C,44.8,0C2F,4760.38,0C42,4789.38,0C2C,4755.8,0C34,4768.01,0C53,4815.32,07,32.63,0D,60.59,02,9.32,05,23.31,18,111.87,A5,4.2,080B,-29.5,B0,7.58
1460,069F,0.08,05ED,19.84,06F7,-9.68,06E1,-7.24,0507,45.36,0C86,4893.16,0C82,4887.06,0C5A,4826.01,0C68,4847.37,0C86,4893.16,0F,69.92,0F,69.92,02,9.32,04,18.64,0F,69.92,A5,4.2,080B,-29.5,B0,7.58
1470,069D,0.3,05F1,19.39,06F5,-9.46,06DF,-7.02,0502,45.91,0CE3,5035.1,0CCE,5003.05,0CB1,4958.79,0CB6,4966.42,0CBE,4978.63,1B,125.85,0E,65.26,02,9.32,03,13.98,05,23.31,A4,4.17,080A,-26.57,B0,7.58
1480,069A,0.64,05F5,18.95,06F5,-9.46,06DF,-7.02,04FE,46.36,0D31,5154.15,0D14,5109.89,0CFD,5074.79,0CF8,5067.16,0CC8,4993.89,24,167.8,09,41.95,02,9.32,01,4.66,01,4.66,A5,4.2,0809,-23.64,B0,7.58
1490,0696,1.08,05F6,18.84,06F4,-9.35,06DF,-7.02,04FD,46.47,0D4E,5198.41,0D2F,5151.1,0D16,5112.94,0D0F,5102.26,0CC0,4981.68,26,177.12,08,37.29,02,9.32,01,4.66,01,4.66,A5,4.2,0807,-17.78,B0,7.58
1500,068A,2.41,05F5,18.95,06F0,-8.91,06E0,-7.13,04FB,46.69,0D7F,5273.2,0D31,5154.15,0D16,5112.94,0CF8,5067.16,0CB2,4960.32,2C,205.09,0E,65.26,03,13.98,00,0,01,4.66,A4,4.17,0808,-20.71,B0,7.58
1510,0682,3.3,05F4,19.06,06EF,-8.8,06E1,-7.24,04FB,46.69,0D85,5282.36,0D5F,5224.36,0D50,5201.47,0D00,5079.37,0CAD,4952.69,26,177.12,03,13.98,02,9.32,00,0,01,4.66,A4,4.17,0808,-20.71,B0,7.58
1520,067B,4.08,05F0,19.5,06EA,-8.24,06E4,-7.57,04FC,46.58,0D77,5260.99,0D5A,5216.73,0D48,5189.26,0CE4,5036.63,0CAB,4949.63,27,181.78,06,27.97,03,13.98,00,0,01,4.66,A5,4.2,0808,-20.71,B0,7.58
1530,0673,4.97,05EB,20.06,06E9,-8.13,06E3,-7.46,04FF,46.25,0D7A,5265.57,0D57,5212.15,0D48,5189.26,0CC6,4990.84,0CAA,4948.11,27,181.78,06,27.97,03,13.98,00,0,01,4.66,A5,4.2,080A,-26.57,AF,7.96
1540,066C,5.74,05E6,20.61,06E8,-8.02,06E4,-7.57,0500,46.14,0D6E,5247.25,0D51,5202.99,0D47,5187.73,0CAC,4951.16,0CAA,4948.11,29,191.11,04,18.64,03,13.98,00,0,01,4.66,A5,4.2,080A,-26.57,AF,7.96
1550,0665,6.52,05E1,21.17,06E5,-7.69,06E7,-7.91,0502,45.91,0D70,5250.31,0D4D,5196.89,0D44,5183.15,0C9A,4923.69,0CA8,4945.05,29,191.11,04,18.64,03,13.98,00,0,01,4.66,A5,4.2,0808,-20.71,AF,7.96
1560,065F,7.18,05DB,21.83,06E4,-7.57,06E8,-8.02,0504,45.69,0D79,5264.04,0D4D,5196.89,0D41,5178.57,0C93,4913,0CA6,4942,2A,195.77,03,13.98,03,13.98,00,0,01,4.66,A4,4.17,0806,-14.85,AF,7.96
1570,0659,7.85,05D6,22.39,06E4,-7.57,06EB,-8.35,0508,45.25,0D6D,5245.73,0D4D,5196.89,0D3C,5170.94,0C9D,4928.27,0CA1,4934.37,2A,195.77,04,18.64,02,9.32,00,0,01,4.66,A5,4.2,0807,-17.78,AF,7.96
1580,0654,8.41,05D0,23.05,06E4,-7.57,06EE,-8.68,050C,44.8,0D67,5236.57,0D4A,5192.31,0D2B,5144.99,0CB5,4964.9,0C9C,4926.74,2A,195.77,05,23.31,02,9.32,00,0,01,4.66,A4,4.17,0806,-14.85,AF,7.96
1590,064E,9.07,05C9,23.83,06E4,-7.57,06EE,-8.68,0510,44.36,0D63,5230.46,0D48,5189.26,0D22,5131.26,0CD5,5013.74,0C96,4917.58,28,186.44,08,37.29,01,4.66,00,0,01,4.66,A5,4.2,0808,-20.71,AF,7.96
1600,0649,9.63,05BE,25.05,06E6,-7.8,06EE,-8.68,0517,43.58,0D23,5132.78,0D23,5132.78,0CF0,5054.95,0CE0,5030.53,0C92,4911.48,22,158.48,18,111.87,02,9.32,00,0,01,4.66,A5,4.2,0806,-14.85,AF,7.96
1610,0646,9.96,05B6,25.94,06E7,-7.91,06EE,-8.68,051C,43.03,0D27,5138.89,0D2E,5149.57,0CFB,5071.73,0CEC,5048.84,0C94,4914.53,14,93.22,15,97.88,01,4.66,00,0,01,4.66,A5,4.2,0808,-20.71,AF,7.96
1620,0648,9.74,05AE,26.83,06E8,-8.02,06EE,-8.68,0520,42.59,0CE4,5036.63,0D02,5082.42,0CC8,4993.89,0CCD,5001.53,0C9A,4923.69,08,37.29,25,172.46,02,9.32,01,4.66,01,4.66,A5,4.2,0808,-20.71,AF,7.96
1630,064C,9.29,05A7,27.6,06E8,-8.02,06EE,-8.68,0525,42.03,0968,3675.21,0CF1,5056.47,0CAC,4951.16,0CBB,4974.05,0CA2,4935.9,03,13.98,29,191.11,01,4.66,02,9.32,02,9.32,A4,4.17,0808,-20.71,AF,7.96
1640,0654,8.41,05A1,28.27,06EB,-8.35,06EC,-8.46,0529,41.59,0B4D,4415.45,0CDB,5022.89,0CA6,4942,0CAA,4948.11,0CA7,4943.53,03,13.98,2B,200.43,02,9.32,02,9.32,02,9.32,A5,4.2,0808,-20.71,AF,7.96
1650,065A,7.74,059E,28.6,06EC,-8.46,06EA,-8.24,052D,41.14,0BF5,4671.86,0CCC,5000,0C96,4917.58,0CA6,4942,0CA4,4938.95,03,13.98,25,172.46,01,4.66,03,13.98,05,23.31,A5,4.2,080A,-26.57,AF,7.96
1660,0660,7.07,059B,28.94,06ED,-8.57,06E7,-7.91,0530,40.81,0C50,4810.74,0CB7,4967.95,0C7B,4876.37,0C8A,4899.27,0C9C,4926.74,03,13.98,21,153.82,01,4.66,04,18.64,08,37.29,A5,4.2,0809,-23.64,AF,7.96
1670,0662,6.85,059C,28.82,06ED,-8.57,06E6,-7.8,0531,40.7,0C5D,4830.59,0C9B,4925.21,0C65,4842.8,0C80,4884,0C8E,4905.37,03,13.98,1D,135.17,01,4.66,05,23.31,0C,55.93,A5,4.2,080C,-32.43,AF,7.96
1680,0669,6.08,05A2,28.16,06EF,-8.8,06E1,-7.24,0531,40.7,0C35,4769.54,0C4F,4809.22,0C27,4748.17,0C3A,4777.17,0C58,4822.95,05,23.31,11,79.24,01,4.66,05,23.31,14,93.22,A4,4.17,0809,-23.64,AF,7.96
1690,066D,5.63,05AA,27.27,06F0,-8.91,06E0,-7.13,0530,40.81,0BE8,4652.01,0BF1,4665.75,0BCD,4610.81,0BEE,4661.17,0C08,4700.85,06,27.97,05,23.31,02,9.32,05,23.31,20,149.16,A4,4.17,080B,-29.5,AF,7.96
1700,0671,5.19,05B8,25.72,06F1,-9.02,06DF,-7.02,052D,41.14,0BF7,4674.91,0A26,3965.2,0BE1,4641.33,0BFE,4685.59,0C19,4726.8,08,37.29,00,0,02,9.32,06,27.97,21,153.82,A4,4.17,07FD,11.5,AF,7.96
1710,0673,4.97,05CC,23.5,06F0,-8.91,06DD,-6.8,052A,41.48,0BCB,4607.75,0AB1,4177.35,0BB6,4575.7,0BCF,4613.86,0BEE,4661.17,09,41.95,00,0,02,9.32,09,41.95,2A,195.77,A4,4.17,0806,-14.85,AF,7.96
1720,0672,5.08,05D0,23.05,06F0,-8.91,06DB,-6.58,0525,42.03,0C4B,4803.11,0B26,4355.92,0C34,4768.01,0C57,4821.43,0C65,4842.8,0A,46.61,00,0,03,13.98,0D,60.59,1A,121.19,A5,4.2,0808,-20.71,AE,8.35
1730,0673,4.97,05DC,21.72,06F0,-8.91,06D9,-6.35,0520,42.59,0C48,4798.53,0B77,4479.55,0C37,4772.59,0C50,4810.74,0C5D,4830.59,0A,46.61,00,0,03,13.98,0B,51.27,1A,121.19,A5,4.2,0808,-20.71,AE,8.35
1740,0673,4.97,05E4,20.83,06EF,-8.8,06D8,-6.24,0519,43.36,0C2E,4758.85,0BB6,4575.7,0C1F,4735.96,0C23,4742.06,0C45,4793.96,0B,51.27,00,0,04,18.64,06,27.97,1D,135.17,A5,4.2,0809,-23.64,AE,8.35
1750,0673,4.97,05EE,19.72,06EE,-8.68,06D8,-6.24,0512,44.14,0C2B,4754.27,0BE6,4648.96,0C1C,4731.38,0C11,4714.59,0C3C,4780.22,0F,69.92,00,0,04,18.64,02,9.32,1D,135.17,A5,4.2,080B,-29.5,AE,8.35
1760,0672,5.08,05F6,18.84,06EC,-8.46,06D9,-6.35,050D,44.69,0C7D,4879.43,0C41,4787.85,0C5D,4830.59,0C52,4813.8,0C80,4884,1A,121.19,00,0,05,23.31,01,4.66,12,83.9,A5,4.2,0806,-14.85,AE,8.35
1770,066F,5.41,05FB,18.28,06EA,-8.24,06DA,-6.46,0507,45.36,0CD1,5007.63,0CAF,4955.74,0CB3,4961.84,0C99,4922.16,0CBD,4977.11,23,163.14,02,9.32,05,23.31,00,0,07,32.63,A5,4.2,080A,-26.57,AE,8.35
1780,066B,5.85,05FF,17.84,06E8,-8.02,06DC,-6.69,0501,46.03,0D28,5140.42,0CFA,5070.21,0D01,5080.89,0CBF,4980.16,0CD5,5013.74,27,181.78,03,13.98,05,23.31,00,0,02,9.32,A5,4.2,080A,-26.57,AE,8.35
1790,0665,6.52,0601,17.62,06E6,-7.8,06DE,-6.91,04FF,46.25,0D59,5215.2,0D2E,5149.57,0D35,5160.26,0CAF,4955.74,0CCA,4996.95,28,186.44,02,9.32,04,18.64,00,0,01,4.66,A5,4.2,0809,-23.64,AE,8.35
1800,065A,7.74,0600,17.73,06E2,-7.35,06E0,-7.13,04FC,46.58,0D65,5233.52,0D3F,5175.52,0D37,5163.31,0C88,4896.21,0CB7,4967.95,2F,219.07,07,32.63,05,23.31,00,0,01,4.66,A5,4.2,080B,-29.5,AE,8.35
1810,0652,8.63,05FD,18.06,06E1,-7.24,06E2,-7.35,04FD,46.47,0D9D,5318.99,0D66,5235.04,0D6D,5245.73,0C77,4870.27,0CA4,4938.95,26,177.12,01,4.66,03,13.98,00,0,01,4.66,A5,4.2,0809,-23.64,AE,8.35
1820,0648,9.74,05FB,18.28,06DF,-7.02,06E4,-7.57,04FF,46.25,0D7A,5265.57,0D5E,5222.83,0D4F,5199.94,0C72,4862.64,0C8C,4902.32,31,228.39,07,32.63,04,18.64,00,0,01,4.66,A5,4.2,080A,-26.57,AE,8.35
1830,063F,10.74,05F3,19.17,06DF,-7.02,06E5,-7.69,0506,45.47,0D93,5303.72,0D71,5251.83,0D64,5231.99,0C7D,4879.43,0C65,4842.8,2A,195.77,03,13.98,02,9.32,00,0,01,4.66,A5,4.2,0808,-20.71,AE,8.35
1840,0635,11.85,05EC,19.95,06DF,-7.02,06E6,-7.8,050E,44.58,0D93,5303.72,0D6F,5248.78,0D5A,5216.73,0C96,4917.58,0C1A,4728.33,29,191.11,05,23.31,02,9.32,00,0,01,4.66,A4,4.17,0806,-14.85,AE,8.35
1850,0630,12.4,05E7,20.5,06DF,-7.02,06E9,-8.13,0515,43.81,0D89,5288.46,0D70,5250.31,0D50,5201.47,0CAA,4948.11,0BC9,4604.7,27,181.78,07,32.63,01,4.66,00,0,01,4.66,A4,4.17,0807,-17.78,AE,8.35
1860,0624,13.73,05DB,21.83,06E0,-7.13,06E9,-8.13,0527,41.81,0D79,5264.04,0D67,5236.57,0D37,5163.31,0CDE,5027.47,0B64,4450.55,20,149.16,0C,55.93,01,4.66,00,0,01,4.66,A4,4.17,0805,-11.93,AE,8.35
1870,061E,14.4,05D0,23.05,06E0,-7.13,06ED,-8.57,0534,40.37,0D60,5225.89,0D60,5225.89,0D4C,5195.36,0D01,5080.89,0B9E,4539.07,18,111.87,10,74.58,06,27.97,00,0,01,4.66,A4,4.17,0805,-11.93,AE,8.35
1880,061C,14.62,05C4,24.39,06DE,-6.91,06EB,-8.35,053F,39.15,0D49,5190.78,0D4E,5198.41,0D3E,5173.99,0D0E,5100.73,0BC9,4604.7,0E,65.26,14,93.22,0A,46.61,00,0,01,4.66,A5,4.2,0806,-14.85,AE,8.35
1890,061C,14.62,05B8,25.72,06DE,-6.91,06F3,-9.24,054B,37.81,0CF7,5065.63,0D35,5160.26,0D1B,5120.57,0D00,5079.37,0BE8,4652.01,03,13.98,1E,139.83,0A,46.61,01,4.66,01,4.66,A4,4.17,0805,-11.93,AE,8.35
1900,0621,14.07,05AE,26.83,06DD,-6.8,06EA,-8.24,0555,36.7,0A7D,4097.99,0D22,5131.26,0CFF,5077.84,0CF8,5067.16,0BFF,4687.12,03,13.98,25,172.46,06,27.97,02,9.32,01,4.66,A5,4.2,0806,-14.85,AD,8.73
