Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
2780,06C9,-4.58,06B3,-2.14,06CF,-5.24,06E5,-7.69,06B2,-2.03,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0349,1283.58,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B5,222.34,AD,8.73
2785,06C9,-4.58,06B3,-2.14,06CF,-5.24,06E7,-7.91,06B2,-2.03,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0349,1283.58,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B5,222.34,AD,8.73
2790,06C9,-4.58,06B3,-2.14,06D1,-5.47,06E8,-8.02,06B3,-2.14,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0349,1283.58,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B5,222.34,AD,8.73
2795,06CA,-4.69,06B5,-2.36,06D2,-5.58,06E9,-8.13,06B4,-2.25,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B4,225.27,AD,8.73
2800,06CA,-4.69,06B6,-2.47,06D4,-5.8,06EA,-8.24,06B4,-2.25,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9F,4.04,07B3,228.2,AD,8.73
2805,06CB,-4.8,06B7,-2.58,06D6,-6.02,06EA,-8.24,06B4,-2.25,0001,1.53,0342,1272.89,035B,1311.05,034C,1288.16,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B4,225.27,AD,8.73
2810,06CB,-4.8,06BA,-2.91,06D8,-6.24,06EA,-8.24,06B3,-2.14,0000,0,0342,1272.89,035B,1311.05,034C,1288.16,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B1,234.06,AD,8.73
2815,06CC,-4.91,06BB,-3.02,06D9,-6.35,06EA,-8.24,06B3,-2.14,0001,1.53,0341,1271.37,035B,1311.05,034C,1288.16,0349,1283.58,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B0,236.98,AD,8.73
2820,06CD,-5.02,06BE,-3.36,06DB,-6.58,06E8,-8.02,06B5,-2.36,0001,1.53,0342,1272.89,035B,1311.05,034B,1286.63,0349,1283.58,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B1,234.06,AD,8.73
2825,06CF,-5.24,06C0,-3.58,06DB,-6.58,06E8,-8.02,06B6,-2.47,0000,0,0342,1272.89,035B,1311.05,034C,1288.16,0349,1283.58,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9F,4.04,07AF,239.91,AD,8.73
2830,06D0,-5.36,06C2,-3.8,06DB,-6.58,06E7,-7.91,06B8,-2.69,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07A0,283.84,AD,8.73
2835,06D0,-5.36,06C4,-4.02,06DB,-6.58,06E6,-7.8,06BA,-2.91,0001,1.53,0341,1271.37,035B,1311.05,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07AF,239.91,AD,8.73
2840,06D3,-5.69,06C7,-4.36,06DC,-6.69,06E7,-7.91,06BB,-3.02,0001,1.53,0342,1272.89,035B,1311.05,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07A6,266.27,AD,8.73
2845,06D5,-5.91,06C7,-4.36,06DC,-6.69,06E7,-7.91,06BD,-3.25,0001,1.53,0341,1271.37,035B,1311.05,034C,1288.16,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B4,225.27,AD,8.73
2850,06D5,-5.91,06C8,-4.47,06DA,-6.46,06E9,-8.13,06BF,-3.47,0001,1.53,0341,1271.37,035B,1311.05,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AA,254.55,AD,8.73
2855,06D6,-6.02,06C9,-4.58,06DB,-6.58,06EA,-8.24,06C1,-3.69,0001,1.53,0342,1272.89,035A,1309.52,034B,1286.63,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B2,231.13,AD,8.73
2860,06D7,-6.13,06C7,-4.36,06DB,-6.58,06EB,-8.35,06C2,-3.8,0001,1.53,0341,1271.37,035A,1309.52,034C,1288.16,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9F,4.04,07B5,222.34,AD,8.73
2865,06D8,-6.24,06C7,-4.36,06DB,-6.58,06EC,-8.46,06C4,-4.02,0001,1.53,0341,1271.37,035B,1311.05,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B5,222.34,AD,8.73
2870,06D9,-6.35,06C7,-4.36,06DC,-6.69,06ED,-8.57,06C5,-4.13,0001,1.53,0341,1271.37,035B,1311.05,034A,1285.1,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B5,222.34,AD,8.73
2875,06D9,-6.35,06C6,-4.25,06DE,-6.91,06EF,-8.8,06C4,-4.02,0001,1.53,0342,1272.89,035A,1309.52,034B,1286.63,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B8,213.56,AD,8.73
2880,06D9,-6.35,06C7,-4.36,06DF,-7.02,06F0,-8.91,06C4,-4.02,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9F,4.04,07B3,228.2,AD,8.73
2885,06DA,-6.46,06C8,-4.47,06E0,-7.13,06F1,-9.02,06C5,-4.13,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B2,231.13,AD,8.73
2890,06D9,-6.35,06C9,-4.58,06E1,-7.24,06F2,-9.13,06C5,-4.13,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B2,231.13,AD,8.73
2895,06D9,-6.35,06CB,-4.8,06E4,-7.57,06F1,-9.02,06C5,-4.13,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07B2,231.13,AD,8.73
2900,06DA,-6.46,06CD,-5.02,06E5,-7.69,06F1,-9.02,06C5,-4.13,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B1,234.06,AD,8.73
2905,06DB,-6.58,06CF,-5.24,06E6,-7.8,06EF,-8.8,06C6,-4.25,0001,1.53,0341,1271.37,035A,1309.52,034A,1285.1,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AF,239.91,AD,8.73
2910,06DA,-6.46,06D1,-5.47,06E7,-7.91,06EE,-8.68,06C7,-4.36,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AF,239.91,AD,8.73
2915,06DB,-6.58,06D3,-5.69,06E7,-7.91,06EE,-8.68,06C8,-4.47,0001,1.53,0340,1269.84,035A,1309.52,034B,1286.63,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AD,245.77,AD,8.73
2920,06DC,-6.69,06D5,-5.91,06E7,-7.91,06EE,-8.68,06CA,-4.69,0001,1.53,0340,1269.84,035A,1309.52,034B,1286.63,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AD,245.77,AD,8.73
2925,06DD,-6.8,06D6,-6.02,06E6,-7.8,06ED,-8.57,06CD,-5.02,0001,1.53,0341,1271.37,035A,1309.52,034A,1285.1,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AD,245.77,AD,8.73
2930,06DE,-6.91,06D8,-6.24,06E6,-7.8,06EE,-8.68,06CE,-5.13,0001,1.53,0340,1269.84,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AE,242.84,AD,8.73
2935,06E0,-7.13,06D9,-6.35,06E6,-7.8,06EF,-8.8,06CF,-5.24,0001,1.53,0340,1269.84,035A,1309.52,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AD,245.77,AD,8.73
2940,06E1,-7.24,06D9,-6.35,06E6,-7.8,06F0,-8.91,06D1,-5.47,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B2,231.13,AD,8.73
2945,06E2,-7.35,06D9,-6.35,06E5,-7.69,06F1,-9.02,06D3,-5.69,0001,1.53,0341,1271.37,035A,1309.52,034A,1285.1,0348,1282.05,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07BA,207.7,AD,8.73
2950,06E4,-7.57,06D9,-6.35,06E7,-7.91,06F2,-9.13,06D4,-5.8,0001,1.53,0341,1271.37,035A,1309.52,034B,1286.63,0348,1282.05,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AB,251.63,AD,8.73
2955,06E4,-7.57,06D8,-6.24,06E8,-8.02,06F5,-9.46,06D5,-5.91,0001,1.53,0341,1271.37,0359,1308,034A,1285.1,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AC,248.7,AD,8.73
2960,06E5,-7.69,06D8,-6.24,06E8,-8.02,06F5,-9.46,06D5,-5.91,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07BE,195.99,AD,8.73
2965,06E4,-7.57,06D7,-6.13,06EA,-8.24,06F6,-9.57,06D5,-5.91,0001,1.53,0340,1269.84,035A,1309.52,034B,1286.63,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AB,251.63,AD,8.73
2970,06E6,-7.8,06D8,-6.24,06EB,-8.35,06F9,-9.91,06D5,-5.91,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07B3,228.2,AD,8.73
2975,06E5,-7.69,06D9,-6.35,06ED,-8.57,06F9,-9.91,06D5,-5.91,0001,1.53,0341,1271.37,0359,1308,034A,1285.1,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B2,231.13,AD,8.73
2980,06E6,-7.8,06DA,-6.46,06F0,-8.91,06F9,-9.91,06D6,-6.02,0001,1.53,0341,1271.37,035A,1309.52,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B3,228.2,AD,8.73
2985,06E5,-7.69,06DC,-6.69,06F0,-8.91,06F9,-9.91,06D6,-6.02,0001,1.53,0340,1269.84,035A,1309.52,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07B0,236.98,AD,8.73
2990,06E4,-7.57,06DD,-6.8,06F2,-9.13,06F9,-9.91,06D7,-6.13,0001,1.53,0340,1269.84,035A,1309.52,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AF,239.91,AD,8.73
2995,06E4,-7.57,06DF,-7.02,06F1,-9.02,06F8,-9.79,06D7,-6.13,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AC,248.7,AD,8.73
3000,06E4,-7.57,06E1,-7.24,06F0,-8.91,06F7,-9.68,06D9,-6.35,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AD,245.77,AD,8.73
3005,06E5,-7.69,06E4,-7.57,06F1,-9.02,06F7,-9.68,06DB,-6.58,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AC,248.7,AD,8.73
3010,06E6,-7.8,06E5,-7.69,06F1,-9.02,06F7,-9.68,06DD,-6.8,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AE,242.84,AE,8.35
3015,06E7,-7.91,06E7,-7.91,06F0,-8.91,06F6,-9.57,06DE,-6.91,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AC,248.7,AD,8.73
3020,06E9,-8.13,06E7,-7.91,06EF,-8.8,06F7,-9.68,06E0,-7.13,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07AE,242.84,AE,8.35
3025,06EA,-8.24,06E8,-8.02,06EF,-8.8,06F8,-9.79,06E1,-7.24,0001,1.53,0340,1269.84,0359,1308,0349,1283.58,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B0,236.98,AE,8.35
3030,06EC,-8.46,06E8,-8.02,06F0,-8.91,06FA,-10.02,06E2,-7.35,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B1,234.06,AE,8.35
3035,06EC,-8.46,06E8,-8.02,06F0,-8.91,06FA,-10.02,06E4,-7.57,0000,0,0340,1269.84,0359,1308,034A,1285.1,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AF,239.91,AE,8.35
3040,06EF,-8.8,06E8,-8.02,06F1,-9.02,06FC,-10.24,06E4,-7.57,0001,1.53,0340,1269.84,0359,1308,0349,1283.58,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B4,225.27,AE,8.35
3045,06EF,-8.8,06E7,-7.91,06F3,-9.24,06FE,-10.46,06E4,-7.57,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9E,4.02,07B4,225.27,AE,8.35
3050,06F0,-8.91,06E7,-7.91,06F4,-9.35,06FF,-10.57,06E5,-7.69,0001,1.53,0340,1269.84,035A,1309.52,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B4,225.27,AE,8.35
3055,06F0,-8.91,06E7,-7.91,06F6,-9.57,0700,-10.68,06E5,-7.69,0001,1.53,0340,1269.84,0359,1308,0349,1283.58,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B5,222.34,AE,8.35
3060,06F0,-8.91,06E7,-7.91,06F7,-9.68,0702,-10.9,06E5,-7.69,0001,1.53,0340,1269.84,0359,1308,034A,1285.1,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AF,239.91,AE,8.35
3065,06F0,-8.91,06E7,-7.91,06F8,-9.79,0702,-10.9,06E5,-7.69,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07A5,269.2,AE,8.35
3070,06F0,-8.91,06E9,-8.13,06FB,-10.13,0704,-11.13,06E6,-7.8,0001,1.53,0340,1269.84,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07B6,219.41,AE,8.35
3075,06EE,-8.68,06EA,-8.24,06FA,-10.02,0703,-11.01,06E7,-7.91,0001,1.53,0340,1269.84,0359,1308,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A4,272.12,AE,8.35
3080,06ED,-8.57,06EB,-8.35,06FA,-10.02,0704,-11.13,06E8,-8.02,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A1,280.91,AE,8.35
3085,06EE,-8.68,06EE,-8.68,06FC,-10.24,0704,-11.13,06EA,-8.24,0001,1.53,033F,1268.32,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A4,272.12,AE,8.35
3090,06EE,-8.68,06EF,-8.8,06FA,-10.02,0703,-11.01,06EB,-8.35,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07A9,257.48,AE,8.35
3095,06EF,-8.8,06F1,-9.02,06F9,-9.91,0703,-11.01,06ED,-8.57,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9E,4.02,07AB,251.63,AE,8.35
3100,06F0,-8.91,06F2,-9.13,06F9,-9.91,0703,-11.01,06EF,-8.8,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AD,245.77,AE,8.35
3105,06F2,-9.13,06F4,-9.35,06F8,-9.79,0703,-11.01,06F0,-8.91,0001,1.53,033F,1268.32,0358,1306.47,034A,1285.1,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AB,251.63,AE,8.35
3110,06F3,-9.24,06F5,-9.46,06F8,-9.79,0704,-11.13,06F1,-9.02,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0347,1280.53,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07AD,245.77,AE,8.35
3115,06F5,-9.46,06F6,-9.57,06F8,-9.79,0705,-11.24,06F3,-9.24,0001,1.53,0340,1269.84,0359,1308,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AF,239.91,AE,8.35
3120,06F6,-9.57,06F5,-9.46,06FA,-10.02,0706,-11.35,06F4,-9.35,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07B0,236.98,AE,8.35
3125,06F8,-9.79,06F7,-9.68,06FC,-10.24,0706,-11.35,06F4,-9.35,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AF,239.91,AE,8.35
3130,06F9,-9.91,06F5,-9.46,06FB,-10.13,0709,-11.68,06F5,-9.46,0000,0,033F,1268.32,0358,1306.47,0349,1283.58,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07B1,234.06,AE,8.35
3135,06FA,-10.02,06F4,-9.35,06FC,-10.24,070A,-11.79,06F5,-9.46,0001,1.53,033F,1268.32,0359,1308,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07B3,228.2,AE,8.35
3140,06FB,-10.13,06F5,-9.46,06FF,-10.57,070B,-11.9,06F5,-9.46,0001,1.53,033F,1268.32,0358,1306.47,034A,1285.1,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07B1,234.06,AE,8.35
3145,06FB,-10.13,06F4,-9.35,0700,-10.68,070C,-12.01,06F6,-9.57,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07B1,234.06,AE,8.35
3150,06FB,-10.13,06F4,-9.35,0701,-10.79,070E,-12.24,06F6,-9.57,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0347,1280.53,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07AF,239.91,AE,8.35
3155,06FA,-10.02,06F4,-9.35,0702,-10.9,070F,-12.35,06F7,-9.68,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AF,239.91,AE,8.35
3160,06FA,-10.02,06F5,-9.46,0702,-10.9,0710,-12.46,06F8,-9.79,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AB,251.63,AE,8.35
3165,06F9,-9.91,06F6,-9.57,0702,-10.9,0710,-12.46,06F9,-9.91,0001,1.53,033F,1268.32,0358,1306.47,034A,1285.1,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AA,254.55,AE,8.35
3170,06FA,-10.02,06F8,-9.79,0702,-10.9,0711,-12.57,06FB,-10.13,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A9,257.48,AE,8.35
3175,06F9,-9.91,06F9,-9.91,0702,-10.9,0710,-12.46,06FC,-10.24,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A9,257.48,AE,8.35
3180,06F9,-9.91,06FC,-10.24,0701,-10.79,0712,-12.68,06FE,-10.46,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A2,277.98,AE,8.35
3185,06FA,-10.02,06FB,-10.13,0701,-10.79,0710,-12.46,06FF,-10.57,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,079E,289.69,AE,8.35
3190,06FD,-10.35,06FE,-10.46,0702,-10.9,0711,-12.57,0700,-10.68,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A2,277.98,AE,8.35
3195,06FE,-10.46,0700,-10.68,0701,-10.79,0711,-12.57,0701,-10.79,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0345,1277.47,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,0791,327.76,AE,8.35
3200,06FF,-10.57,0700,-10.68,0703,-11.01,0711,-12.57,0702,-10.9,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,0792,324.84,AE,8.35
3205,0701,-10.79,0701,-10.79,0703,-11.01,0712,-12.68,0703,-11.01,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AD,245.77,AE,8.35
3210,0702,-10.9,0701,-10.79,0704,-11.13,0713,-12.79,0704,-11.13,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AE,242.84,AE,8.35
3215,0704,-11.13,0702,-10.9,0705,-11.24,0715,-13.01,0704,-11.13,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AE,242.84,AE,8.35
3220,0705,-11.24,0700,-10.68,0707,-11.46,0715,-13.01,0704,-11.13,0000,0,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07AF,239.91,AF,7.96
3225,0706,-11.35,0701,-10.79,0707,-11.46,0717,-13.23,0705,-11.24,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07AE,242.84,AF,7.96
3230,0707,-11.46,0700,-10.68,0709,-11.68,0718,-13.35,0705,-11.24,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07B1,234.06,AF,7.96
3235,0707,-11.46,0700,-10.68,070B,-11.9,0719,-13.46,0706,-11.35,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0345,1277.47,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AF,239.91,AF,7.96
3240,0708,-11.57,06FF,-10.57,070B,-11.9,071B,-13.68,0706,-11.35,0001,1.53,033F,1268.32,0359,1308,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AC,248.7,AF,7.96
3245,0707,-11.46,0700,-10.68,070B,-11.9,071C,-13.79,0708,-11.57,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07AB,251.63,AF,7.96
3250,0707,-11.46,0701,-10.79,070A,-11.79,071D,-13.9,0709,-11.68,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A8,260.41,AF,7.96
3255,0707,-11.46,0701,-10.79,070B,-11.9,071C,-13.79,070B,-11.9,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07A5,269.2,AF,7.96
3260,0707,-11.46,0703,-11.01,0709,-11.68,071E,-14.01,070C,-12.01,0001,1.53,033F,1268.32,0357,1304.95,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A5,269.2,AF,7.96
3265,0708,-11.57,0705,-11.24,070A,-11.79,071E,-14.01,070D,-12.12,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A5,269.2,AF,7.96
3270,0709,-11.68,0705,-11.24,0709,-11.68,071E,-14.01,070F,-12.35,0001,1.53,033F,1268.32,0358,1306.47,0348,1282.05,0346,1279,04,18.64,01,4.66,01,4.66,02,9.32,03,13.98,9D,3.99,07A5,269.2,AF,7.96
3275,070B,-11.9,0708,-11.57,070A,-11.79,071D,-13.9,0710,-12.46,0001,1.53,033F,1268.32,0358,1306.47,0349,1283.58,0346,1279,05,23.31,01,4.66,01,4.66,02,9.32,02,9.32,9D,3.99,07A8,260.41,AF,7.96
