Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
2835,06DF,-7.02,06DD,-6.8,06AE,-1.58,06F8,-9.79,0729,-15.23,033D,1265.26,0354,1300.37,033F,1268.32,0341,1271.37,034F,1292.74,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07AB,251.63,B2,6.82
2840,06E0,-7.13,06DE,-6.91,06B0,-1.8,06F8,-9.79,072A,-15.34,033E,1266.79,0353,1298.84,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AA,254.55,B2,6.82
2845,06E0,-7.13,06DF,-7.02,06B0,-1.8,06F9,-9.91,072A,-15.34,033E,1266.79,0353,1298.84,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A9,257.48,B2,6.82
2850,06E1,-7.24,06DF,-7.02,06B1,-1.91,06FA,-10.02,072B,-15.45,033E,1266.79,0353,1298.84,033F,1268.32,0341,1271.37,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AB,251.63,B2,6.82
2855,06E1,-7.24,06E1,-7.24,06B1,-1.91,06FB,-10.13,072B,-15.45,033E,1266.79,0354,1300.37,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AC,248.7,B2,6.82
2860,06E1,-7.24,06E2,-7.35,06B3,-2.14,06FB,-10.13,072C,-15.56,033E,1266.79,0353,1298.84,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07AC,248.7,B2,6.82
2865,06E1,-7.24,06E3,-7.46,06B4,-2.25,06FC,-10.24,072D,-15.68,033E,1266.79,0354,1300.37,033F,1268.32,033F,1268.32,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AD,245.77,B2,6.82
2870,06E2,-7.35,06E5,-7.69,06B4,-2.25,06FB,-10.13,072D,-15.68,033D,1265.26,0354,1300.37,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07AD,245.77,B2,6.82
2875,06E2,-7.35,06E6,-7.8,06B5,-2.36,06FC,-10.24,072D,-15.68,033E,1266.79,0353,1298.84,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07A3,275.05,B2,6.82
2880,06E3,-7.46,06E9,-8.13,06B6,-2.47,06FB,-10.13,072E,-15.79,033E,1266.79,0354,1300.37,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A3,275.05,B2,6.82
2885,06E3,-7.46,06EA,-8.24,06B8,-2.69,06FD,-10.35,072F,-15.9,033D,1265.26,0353,1298.84,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,0795,316.05,B2,6.82
2890,06E5,-7.69,06EB,-8.35,06B8,-2.69,06FD,-10.35,0730,-16.01,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,0793,321.91,B2,6.82
2895,06E5,-7.69,06EC,-8.46,06BA,-2.91,06FB,-10.13,0730,-16.01,033E,1266.79,0354,1300.37,033F,1268.32,0340,1269.84,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B2,6.82
2900,06E7,-7.91,06EE,-8.68,06BA,-2.91,06FB,-10.13,0730,-16.01,033E,1266.79,0353,1298.84,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AE,242.84,B2,6.82
2905,06E7,-7.91,06F1,-9.02,06BA,-2.91,06FC,-10.24,0731,-16.12,033D,1265.26,0353,1298.84,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AF,239.91,B2,6.82
2910,06E9,-8.13,06F2,-9.13,06BB,-3.02,06FB,-10.13,0732,-16.23,033E,1266.79,0354,1300.37,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AC,248.7,B2,6.82
2915,06EA,-8.24,06F4,-9.35,06BD,-3.25,06FB,-10.13,0732,-16.23,033D,1265.26,0354,1300.37,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07AE,242.84,B2,6.82
2920,06EB,-8.35,06F6,-9.57,06BE,-3.36,06FB,-10.13,0733,-16.34,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034F,1292.74,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07B0,236.98,B2,6.82
2925,06ED,-8.57,06F7,-9.68,06BF,-3.47,06FB,-10.13,0734,-16.45,033D,1265.26,0353,1298.84,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AF,239.91,B2,6.82
2930,06EF,-8.8,06F8,-9.79,06C0,-3.58,06FB,-10.13,0734,-16.45,033D,1265.26,0353,1298.84,033E,1266.79,0340,1269.84,034E,1291.21,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9E,4.02,07AB,251.63,B2,6.82
2935,06F1,-9.02,06FA,-10.02,06C1,-3.69,06FD,-10.35,0734,-16.45,033E,1266.79,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AC,248.7,B2,6.82
2940,06F1,-9.02,06FB,-10.13,06C3,-3.91,06FD,-10.35,0735,-16.56,033D,1265.26,0354,1300.37,033F,1268.32,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AB,251.63,B2,6.82
2945,06F4,-9.35,06FC,-10.24,06C4,-4.02,06FD,-10.35,0736,-16.67,033E,1266.79,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07AB,251.63,B2,6.82
2950,06F4,-9.35,06FD,-10.35,06C4,-4.02,06FE,-10.46,0736,-16.67,033D,1265.26,0353,1298.84,033E,1266.79,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A9,257.48,B2,6.82
2955,06F7,-9.68,06FD,-10.35,06C5,-4.13,06FF,-10.57,0736,-16.67,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A7,263.34,B2,6.82
2960,06F8,-9.79,06FE,-10.46,06C7,-4.36,06FF,-10.57,0737,-16.79,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A7,263.34,B2,6.82
2965,06FA,-10.02,06FF,-10.57,06C8,-4.47,0700,-10.68,0737,-16.79,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B2,6.82
2970,06FB,-10.13,06FF,-10.57,06CA,-4.69,0702,-10.9,0738,-16.9,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B2,6.82
2975,06FC,-10.24,06FF,-10.57,06CA,-4.69,0703,-11.01,0738,-16.9,033D,1265.26,0352,1297.31,033E,1266.79,0340,1269.84,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B2,6.82
2980,06FD,-10.35,0700,-10.68,06CB,-4.8,0704,-11.13,0738,-16.9,033E,1266.79,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B2,6.82
2985,06FF,-10.57,0700,-10.68,06CD,-5.02,0707,-11.46,0739,-17.01,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9E,4.02,07A8,260.41,B2,6.82
2990,06FF,-10.57,06FF,-10.57,06CF,-5.24,0706,-11.35,073A,-17.12,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A4,272.12,B2,6.82
2995,0701,-10.79,06FE,-10.46,06CF,-5.24,0709,-11.68,073A,-17.12,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,0790,330.69,B2,6.82
3000,0702,-10.9,06FF,-10.57,06D0,-5.36,070A,-11.79,073A,-17.12,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,079D,292.62,B2,6.82
3005,0703,-11.01,06FE,-10.46,06D3,-5.69,070B,-11.9,073A,-17.12,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A1,280.91,B2,6.82
3010,0704,-11.13,06FE,-10.46,06D4,-5.8,070C,-12.01,073B,-17.23,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A2,277.98,B2,6.82
3015,0704,-11.13,06FD,-10.35,06D4,-5.8,070E,-12.24,073B,-17.23,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B2,6.82
3020,0704,-11.13,06FE,-10.46,06D6,-6.02,070F,-12.35,073C,-17.34,033D,1265.26,0352,1297.31,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B2,6.82
3025,0705,-11.24,06FC,-10.24,06D7,-6.13,0711,-12.57,073C,-17.34,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A7,263.34,B2,6.82
3030,0705,-11.24,06FC,-10.24,06D9,-6.35,0712,-12.68,073D,-17.45,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B2,6.82
3035,0704,-11.13,06FD,-10.35,06DA,-6.46,0712,-12.68,073D,-17.45,033D,1265.26,0352,1297.31,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07AB,251.63,B2,6.82
3040,0705,-11.24,06FE,-10.46,06DB,-6.58,0714,-12.9,073D,-17.45,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B2,6.82
3045,0704,-11.13,06FE,-10.46,06DD,-6.8,0715,-13.01,073E,-17.56,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B2,6.82
3050,0703,-11.01,06FF,-10.57,06DE,-6.91,0716,-13.12,073E,-17.56,033D,1265.26,0353,1298.84,033F,1268.32,0340,1269.84,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AD,245.77,B2,6.82
3055,0703,-11.01,06FF,-10.57,06DF,-7.02,0718,-13.35,073E,-17.56,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AD,245.77,B2,6.82
3060,0702,-10.9,0700,-10.68,06E0,-7.13,0717,-13.23,073F,-17.67,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AD,245.77,B2,6.82
3065,0702,-10.9,0702,-10.9,06E1,-7.24,0717,-13.23,073F,-17.67,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AC,248.7,B2,6.82
3070,0702,-10.9,0702,-10.9,06E2,-7.35,0719,-13.46,073F,-17.67,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AE,242.84,B2,6.82
3075,0702,-10.9,0705,-11.24,06E4,-7.57,0717,-13.23,073F,-17.67,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07AC,248.7,B2,6.82
3080,0702,-10.9,0706,-11.35,06E4,-7.57,0718,-13.35,0740,-17.78,033D,1265.26,0352,1297.31,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AE,242.84,B2,6.82
3085,0702,-10.9,0707,-11.46,06E6,-7.8,0718,-13.35,0741,-17.9,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07AE,242.84,B2,6.82
3090,0702,-10.9,0709,-11.68,06E6,-7.8,0718,-13.35,0741,-17.9,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AC,248.7,B3,6.43
3095,0703,-11.01,070A,-11.79,06E7,-7.91,0718,-13.35,0741,-17.9,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AF,239.91,B2,6.82
3100,0704,-11.13,070C,-12.01,06E8,-8.02,0718,-13.35,0742,-18.01,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AD,245.77,B2,6.82
3105,0704,-11.13,070E,-12.24,06E9,-8.13,0716,-13.12,0742,-18.01,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07B6,219.41,B3,6.43
3110,0705,-11.24,070F,-12.35,06E9,-8.13,0716,-13.12,0742,-18.01,033E,1266.79,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B2,6.82
3115,0707,-11.46,0711,-12.57,06EB,-8.35,0716,-13.12,0743,-18.12,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,0799,304.34,B2,6.82
3120,0707,-11.46,0713,-12.79,06ED,-8.57,0717,-13.23,0744,-18.23,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9D,3.99,079F,286.77,B3,6.43
3125,0709,-11.68,0714,-12.9,06ED,-8.57,0715,-13.01,0745,-18.34,033C,1263.74,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9D,3.99,07B5,222.34,B3,6.43
3130,070C,-12.01,0715,-13.01,06EE,-8.68,0716,-13.12,0744,-18.23,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B3,6.43
3135,070C,-12.01,0716,-13.12,06EF,-8.8,0715,-13.01,0745,-18.34,033C,1263.74,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AD,245.77,B3,6.43
3140,070E,-12.24,0718,-13.35,06F0,-8.91,0716,-13.12,0745,-18.34,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B3,6.43
3145,070E,-12.24,0719,-13.46,06F1,-9.02,0716,-13.12,0745,-18.34,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07AA,254.55,B3,6.43
3150,0711,-12.57,071B,-13.68,06F2,-9.13,0716,-13.12,0746,-18.45,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B3,6.43
3155,0712,-12.68,071B,-13.68,06F3,-9.24,0717,-13.23,0746,-18.45,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07A9,257.48,B3,6.43
3160,0715,-13.01,071C,-13.79,06F5,-9.46,0718,-13.35,0747,-18.56,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B3,6.43
3165,0716,-13.12,071D,-13.9,06F6,-9.57,0718,-13.35,0748,-18.67,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A7,263.34,B3,6.43
3170,0717,-13.23,071E,-14.01,06F8,-9.79,0719,-13.46,0748,-18.67,033C,1263.74,0353,1298.84,033F,1268.32,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AA,254.55,B3,6.43
3175,0718,-13.35,071E,-14.01,06F8,-9.79,071B,-13.68,0748,-18.67,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B3,6.43
3180,0719,-13.46,071E,-14.01,06FC,-10.24,071C,-13.79,0749,-18.78,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B3,6.43
3185,071B,-13.68,071F,-14.12,06FB,-10.13,071D,-13.9,0749,-18.78,033D,1265.26,0352,1297.31,033F,1268.32,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B3,6.43
3190,071D,-13.9,071E,-14.01,06FB,-10.13,071F,-14.12,0749,-18.78,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B3,6.43
3195,071D,-13.9,071E,-14.01,06FB,-10.13,071F,-14.12,0749,-18.78,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B3,6.43
3200,071E,-14.01,071E,-14.01,06FE,-10.46,0721,-14.34,0749,-18.78,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AA,254.55,B3,6.43
3205,0720,-14.23,071D,-13.9,06FF,-10.57,0722,-14.45,074A,-18.89,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,01,4.66,01,4.66,00,0,9D,3.99,07AD,245.77,B3,6.43
3210,0721,-14.34,071D,-13.9,0700,-10.68,0724,-14.68,074A,-18.89,033D,1265.26,0352,1297.31,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A8,260.41,B3,6.43
3215,0721,-14.34,071C,-13.79,0702,-10.9,0725,-14.79,074A,-18.89,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A9,257.48,B3,6.43
3220,0722,-14.45,071C,-13.79,0704,-11.13,0726,-14.9,074B,-19,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07AB,251.63,B3,6.43
3225,0723,-14.57,071C,-13.79,0705,-11.24,0729,-15.23,074B,-19,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9D,3.99,07B6,219.41,B3,6.43
3230,0723,-14.57,071B,-13.68,0708,-11.57,0728,-15.12,074B,-19,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9D,3.99,07A1,280.91,B3,6.43
3235,0723,-14.57,071B,-13.68,0707,-11.46,0729,-15.23,074A,-18.89,033D,1265.26,0353,1298.84,033F,1268.32,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9D,3.99,07A2,277.98,B3,6.43
3240,0724,-14.68,071B,-13.68,0709,-11.68,072D,-15.68,074B,-19,033D,1265.26,0352,1297.31,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9C,3.97,07A7,263.34,B3,6.43
3245,0723,-14.57,071B,-13.68,070B,-11.9,072D,-15.68,074B,-19,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,01,4.66,9D,3.99,07B4,225.27,B3,6.43
3250,0723,-14.57,071A,-13.57,070B,-11.9,072E,-15.79,074B,-19,033D,1265.26,0352,1297.31,033E,1266.79,033F,1268.32,034E,1291.21,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AC,248.7,B3,6.43
3255,0722,-14.45,071A,-13.57,070C,-12.01,072F,-15.9,074C,-19.12,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AE,242.84,B3,6.43
3260,0722,-14.45,071B,-13.68,070D,-12.12,0730,-16.01,074B,-19,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3265,0721,-14.34,071B,-13.68,070F,-12.35,0731,-16.12,074B,-19,033C,1263.74,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AC,248.7,B3,6.43
3270,0720,-14.23,071C,-13.79,0711,-12.57,0731,-16.12,074C,-19.12,033D,1265.26,0353,1298.84,033F,1268.32,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3275,071F,-14.12,071D,-13.9,0711,-12.57,0731,-16.12,074D,-19.23,033D,1265.26,0353,1298.84,033F,1268.32,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3280,071F,-14.12,071E,-14.01,0712,-12.68,0732,-16.23,074C,-19.12,033D,1265.26,0353,1298.84,033E,1266.79,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3285,071F,-14.12,071F,-14.12,0713,-12.79,0732,-16.23,074D,-19.23,033D,1265.26,0352,1297.31,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AB,251.63,B3,6.43
3290,071F,-14.12,0720,-14.23,0713,-12.79,0732,-16.23,074D,-19.23,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3295,071E,-14.01,0721,-14.34,0714,-12.9,0731,-16.12,074D,-19.23,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AC,248.7,B3,6.43
3300,071E,-14.01,0723,-14.57,0715,-13.01,0732,-16.23,074E,-19.34,033D,1265.26,0353,1298.84,033F,1268.32,033E,1266.79,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3305,071E,-14.01,0724,-14.68,0716,-13.12,0730,-16.01,074E,-19.34,033D,1265.26,0353,1298.84,033F,1268.32,033E,1266.79,034C,1288.16,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AB,251.63,B3,6.43
3310,071E,-14.01,0726,-14.9,0716,-13.12,0730,-16.01,074F,-19.45,033D,1265.26,0352,1297.31,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AD,245.77,B3,6.43
3315,071F,-14.12,0728,-15.12,0717,-13.23,0730,-16.01,0750,-19.56,033C,1263.74,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AA,254.55,B3,6.43
3320,071F,-14.12,0729,-15.23,0717,-13.23,072F,-15.9,0750,-19.56,033D,1265.26,0353,1298.84,033F,1268.32,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AC,248.7,B3,6.43
3325,0721,-14.34,072B,-15.45,0717,-13.23,072E,-15.79,0751,-19.67,033C,1263.74,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07A9,257.48,B3,6.43
3330,0722,-14.45,072B,-15.45,0718,-13.35,072E,-15.79,0751,-19.67,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07A9,257.48,B3,6.43
3335,0724,-14.68,072D,-15.68,0718,-13.35,072D,-15.68,0751,-19.67,033D,1265.26,0353,1298.84,033E,1266.79,033F,1268.32,034D,1289.68,01,4.66,01,4.66,02,9.32,01,4.66,00,0,9C,3.97,07AB,251.63,B3,6.43
