Time Stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt raw),Tbatt (℃)
1380,05FE,17.95,05D5,22.5,0635,11.85,064F,8.96,06AA,-1.14,045A,1700.24,09AD,3780.53,0D33,5157.2,0C8D,4903.85,0380,1367.52,00,0,00,0,1F,144.49,11,79.24,01,4.66,A3,4.15,07F2,43.71,BB,3.37
1385,0601,17.62,05D8,22.17,0631,12.29,064F,8.96,06AC,-1.36,04E7,1915.45,094D,3634,0CCB,4998.47,0CC7,4992.37,0383,1372.1,00,0,00,0,20,149.16,1B,125.85,01,4.66,A5,4.2,0816,-61.71,BB,3.37
1390,0605,17.17,05DF,21.39,062F,12.51,064E,9.07,06AE,-1.58,05E2,2298.53,08A9,3383.7,0D45,5184.68,0D49,5190.78,0384,1373.63,00,0,00,0,18,111.87,1E,139.83,01,4.66,A5,4.2,0813,-52.92,BB,3.37
1395,0608,16.84,05E9,20.28,062C,12.84,064B,9.4,06AF,-1.69,070C,2753.36,07CE,3049.45,0D64,5231.99,0D6F,5248.78,0384,1373.63,00,0,00,0,15,97.88,20,149.16,01,4.66,A5,4.2,0813,-52.92,BB,3.37
1400,060A,16.62,05E9,20.28,0628,13.29,0648,9.74,06B0,-1.8,094F,3637.06,0677,2525.95,0D7C,5268.62,0D8A,5289.99,0385,1375.15,01,4.66,00,0,11,79.24,23,163.14,01,4.66,A5,4.2,0810,-44.14,BB,3.37
1405,060D,16.28,05EC,19.95,0623,13.84,0641,10.51,06B2,-2.03,0A21,3957.57,0534,2032.97,0D88,5286.94,0D98,5311.36,0385,1375.15,00,0,00,0,10,74.58,24,167.8,01,4.66,A5,4.2,0812,-50,BB,3.37
1410,060F,16.06,05F2,19.28,061D,14.51,063D,10.96,06B4,-2.25,0AA3,4155.98,044C,1678.88,0D8E,5296.09,0D9D,5318.99,0386,1376.68,00,0,00,0,0F,69.92,25,172.46,01,4.66,A5,4.2,080F,-41.21,BB,3.37
1415,0611,15.84,05F6,18.84,0619,14.95,0637,11.62,06B5,-2.36,0B0E,4319.29,03E6,1523.2,0D8E,5296.09,0D9D,5318.99,038A,1382.78,01,4.66,00,0,0E,65.26,25,172.46,01,4.66,A5,4.2,0810,-44.14,BB,3.37
1420,0614,15.51,05FB,18.28,0611,15.84,0630,12.4,06B6,-2.47,0B99,4531.44,03BE,1462.15,0D8A,5289.99,0D9B,5315.93,0391,1393.47,00,0,00,0,0E,65.26,25,172.46,01,4.66,A5,4.2,080E,-38.28,BB,3.37
1425,0615,15.4,05FE,17.95,060D,16.28,062A,13.07,06B7,-2.58,0CFA,5070.21,03AC,1434.68,0D83,5279.3,0D94,5305.25,039A,1407.2,00,0,00,0,0F,69.92,23,163.14,01,4.66,A5,4.2,080E,-38.28,BB,3.37
1430,0616,15.29,0603,17.39,0608,16.84,0623,13.84,06B8,-2.69,0D5D,5221.31,03A0,1416.36,0D7E,5271.67,0D8B,5291.51,03A8,1428.57,03,13.98,00,0,0E,65.26,21,153.82,01,4.66,A5,4.2,080E,-38.28,BB,3.37
1435,0616,15.29,0606,17.06,0602,17.51,061E,14.4,06B9,-2.8,0D76,5259.46,0399,1405.68,0D7B,5267.09,0D8A,5289.99,03BB,1457.57,0D,60.59,00,0,0C,55.93,1B,125.85,01,4.66,A5,4.2,080A,-26.57,BB,3.37
1440,0614,15.51,0609,16.73,05FE,17.95,061A,14.84,06BB,-3.02,0D81,5276.25,03A2,1419.41,0D76,5259.46,0D86,5283.88,03D2,1492.67,16,102.54,00,0,09,41.95,15,97.88,01,4.66,A5,4.2,0808,-20.71,BB,3.37
1445,0610,15.95,060C,16.4,05F8,18.62,0616,15.29,06BC,-3.14,0D84,5280.83,03C8,1477.41,0D6E,5247.25,0D7B,5267.09,03EE,1535.41,1E,139.83,00,0,07,32.63,0E,65.26,01,4.66,A5,4.2,080B,-29.5,BB,3.37
1450,060A,16.62,0610,15.95,05F5,18.95,0614,15.51,06BD,-3.25,0D80,5274.73,0509,1967.34,0D62,5228.94,0D67,5236.57,040C,1581.2,26,177.12,00,0,05,23.31,07,32.63,01,4.66,A5,4.2,0808,-20.71,BB,3.37
1455,0605,17.17,0611,15.84,05F2,19.28,0613,15.62,06BE,-3.36,0D85,5282.36,085E,3269.23,0D57,5212.15,0D49,5190.78,042E,1633.09,29,191.11,00,0,03,13.98,02,9.32,01,4.66,A5,4.2,0808,-20.71,BB,3.37
1460,05FE,17.95,0614,15.51,05EF,19.61,0614,15.51,06BE,-3.36,0D82,5277.78,0A31,3981.99,0D46,5186.2,0CDA,5021.37,04CB,1872.71,2B,200.43,00,0,02,9.32,02,9.32,01,4.66,A5,4.2,0807,-17.78,BB,3.37
1465,05F6,18.84,0617,15.17,05EE,19.72,0616,15.29,06BF,-3.47,0D7C,5268.62,0ADB,4241.45,0D2E,5149.57,0AA5,4159.04,0566,2109.28,2D,209.75,00,0,01,4.66,01,4.66,01,4.66,A5,4.2,0807,-17.78,BB,3.37
1470,05F1,19.39,0619,14.95,05EE,19.72,061A,14.84,06C1,-3.69,0D4F,5199.94,0C79,4873.32,0D0D,5099.21,0372,1346.15,05FA,2335.16,3C,279.67,00,0,02,9.32,02,9.32,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1475,05E8,20.39,061B,14.73,05EF,19.61,061F,14.29,06C0,-3.58,0D75,5257.94,0D2A,5143.47,0CE7,5041.21,036F,1341.58,06C5,2644.99,2A,195.77,01,4.66,01,4.66,01,4.66,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1480,05E2,21.06,0619,14.95,05ED,19.84,0624,13.73,06C2,-3.8,0D70,5250.31,0D51,5202.99,0CA9,4946.58,036F,1341.58,07AA,2994.51,27,181.78,09,41.95,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1485,05E2,21.06,0619,14.95,05ED,19.84,0624,13.73,06C2,-3.8,0D70,5250.31,0D51,5202.99,0CA9,4946.58,036F,1341.58,07AA,2994.51,27,181.78,09,41.95,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1490,05D5,22.5,0615,15.4,05F3,19.17,062B,12.96,06C3,-3.91,0D70,5250.31,0D6C,5244.2,0BCC,4609.28,0370,1343.1,08CC,3437.12,17,107.21,19,116.53,01,4.66,02,9.32,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1495,05D1,22.94,0610,15.95,05F5,18.95,0630,12.4,06C4,-4.02,0D69,5239.62,0D6D,5245.73,0B0F,4320.82,0370,1343.1,096D,3682.84,11,79.24,1F,144.49,01,4.66,02,9.32,01,4.66,A5,4.2,0804,-9,BB,3.37
1500,05CD,23.39,0608,16.84,05F9,18.5,0634,11.96,06C5,-4.13,0D59,5215.2,0D6B,5242.67,0A34,3986.57,0370,1343.1,0A8C,4120.88,0A,46.61,27,181.78,01,4.66,01,4.66,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1505,05CB,23.61,0602,17.51,05FA,18.39,0636,11.73,06C5,-4.13,0D47,5187.73,0D66,5235.04,09ED,3878.21,0371,1344.63,0B8F,4516.18,05,23.31,2A,195.77,01,4.66,02,9.32,01,4.66,A5,4.2,0807,-17.78,BB,3.37
1510,05CA,23.72,05FA,18.39,05FE,17.95,063A,11.29,06C6,-4.25,0D1A,5119.05,0D5E,5222.83,0996,3745.42,0371,1344.63,0C3A,4777.17,01,4.66,30,223.73,01,4.66,02,9.32,01,4.66,A5,4.2,0807,-17.78,BB,3.37
1515,05CA,23.72,05F2,19.28,05FF,17.84,063D,10.96,06C7,-4.36,0CAD,4952.69,0D5D,5221.31,0953,3643.16,0371,1344.63,0C86,4893.16,00,0,2F,219.07,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1520,05CE,23.28,05EA,20.17,0603,17.39,0640,10.63,06C7,-4.36,07BA,3018.93,0D57,5212.15,08E7,3478.33,0370,1343.1,0CA1,4934.37,00,0,2F,219.07,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1525,05D1,22.94,05E2,21.06,0605,17.17,0644,10.18,06C7,-4.36,03D8,1501.83,0D51,5202.99,08CE,3440.17,0370,1343.1,0C93,4913,01,4.66,30,223.73,01,4.66,01,4.66,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1530,05D8,22.17,05D9,22.06,0609,16.73,0647,9.85,06C8,-4.47,039F,1414.84,0D40,5177.05,08DC,3461.54,0370,1343.1,0C4A,4801.59,01,4.66,30,223.73,01,4.66,02,9.32,01,4.66,A5,4.2,0805,-11.93,BB,3.37
1535,05DD,21.61,05D2,22.83,060C,16.4,0649,9.63,06C8,-4.47,0388,1379.73,0D2C,5146.52,093E,3611.11,036F,1341.58,0BC4,4597.07,00,0,2F,219.07,01,4.66,01,4.66,01,4.66,A5,4.2,0808,-20.71,BA,3.75
1540,05E1,21.17,05CC,23.5,060E,16.17,064B,9.4,06C8,-4.47,037D,1362.94,0D15,5111.42,097F,3710.32,0370,1343.1,09FF,3905.68,00,0,30,223.73,01,4.66,02,9.32,01,4.66,A5,4.2,0806,-14.85,BB,3.37
1545,05E7,20.5,05C6,24.16,0610,15.95,064F,8.96,06C9,-4.58,0377,1353.79,0CF0,5054.95,0ACD,4220.09,0373,1347.68,0426,1620.88,00,0,31,228.39,01,4.66,01,4.66,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1550,05EB,20.06,05C3,24.5,0613,15.62,0650,8.85,06CA,-4.69,0375,1350.73,0CB8,4969.47,0BDD,4635.23,037B,1359.89,03D7,1500.31,01,4.66,31,228.39,01,4.66,01,4.66,01,4.66,A5,4.2,0807,-17.78,BA,3.75
1555,05F0,19.5,05C0,24.83,0615,15.4,0653,8.52,06CC,-4.91,0374,1349.21,0C5E,4832.11,0C38,4774.11,038D,1387.36,03AF,1439.26,00,0,31,228.39,03,13.98,01,4.66,01,4.66,A5,4.2,0809,-23.64,BA,3.75
1560,05F5,18.95,05BF,24.94,0615,15.4,0655,8.29,06CC,-4.91,0374,1349.21,0BE7,4650.49,0BD8,4627.59,03AF,1439.26,0395,1399.57,00,0,28,186.44,0A,46.61,02,9.32,01,4.66,A5,4.2,0800,2.72,BA,3.75
1565,05F9,18.5,05C1,24.72,0616,15.29,0658,7.96,06CE,-5.13,0374,1349.21,0BDF,4638.28,0BE5,4647.44,03EE,1535.41,0385,1375.15,00,0,18,111.87,11,79.24,02,9.32,01,4.66,A5,4.2,07F3,40.78,BA,3.75
1570,05FE,17.95,05C4,24.39,0617,15.17,065A,7.74,06CF,-5.24,0374,1349.21,0BCB,4607.75,0BE9,4653.54,044F,1683.46,037C,1361.42,00,0,0A,46.61,17,107.21,01,4.66,01,4.66,A4,4.17,07EA,67.14,BA,3.75
1575,0603,17.39,05C7,24.05,0619,14.95,065D,7.41,06D0,-5.36,0374,1349.21,0B51,4421.55,0AE3,4253.66,063F,2440.48,0374,1349.21,00,0,00,0,0E,65.26,01,4.66,01,4.66,A3,4.15,07C7,169.63,BA,3.75
1580,0606,17.06,05CB,23.61,0616,15.29,065E,7.3,06D1,-5.47,0374,1349.21,03ED,1533.88,0ABA,4191.09,0C94,4914.53,0374,1349.21,00,0,00,0,24,167.8,05,23.31,01,4.66,A4,4.17,07E7,75.92,BA,3.75
1585,0609,16.73,05CF,23.16,0611,15.84,065E,7.3,06D2,-5.58,0376,1352.26,03AA,1431.62,0C7E,4880.95,0C6B,4851.95,0375,1350.73,00,0,00,0,29,191.11,0D,60.59,01,4.66,A5,4.2,0809,-23.64,BA,3.75
1590,060B,16.51,05D6,22.39,060F,16.06,0661,6.96,06D3,-5.69,0378,1355.31,037D,1362.94,0D32,5155.68,0D2A,5143.47,0377,1353.79,01,4.66,00,0,1D,135.17,12,83.9,01,4.66,A5,4.2,080E,-38.28,BA,3.75
1595,060E,16.17,05DB,21.83,060A,16.62,065F,7.18,06D4,-5.8,0378,1355.31,0361,1320.21,0D30,5152.63,0D30,5152.63,0377,1353.79,01,4.66,00,0,22,158.48,1E,139.83,01,4.66,A5,4.2,080B,-29.5,BA,3.75
1600,0612,15.73,05E1,21.17,0607,16.95,065C,7.52,06D5,-5.91,037B,1359.89,0352,1297.31,0D72,5253.36,0D77,5260.99,0375,1350.73,00,0,00,0,16,102.54,1E,139.83,01,4.66,A5,4.2,080C,-32.43,BA,3.75
1605,0616,15.29,05E5,20.72,0601,17.62,0659,7.85,06D6,-6.02,0381,1369.05,034B,1286.63,0D7E,5271.67,0D88,5286.94,0375,1350.73,00,0,00,0,13,88.56,21,153.82,01,4.66,A5,4.2,080C,-32.43,BA,3.75
1610,0617,15.17,05E7,20.5,05FC,18.17,0655,8.29,06D7,-6.13,0392,1394.99,0348,1282.05,0D85,5282.36,0D90,5299.15,0373,1347.68,00,0,00,0,10,74.58,22,158.48,01,4.66,A5,4.2,0809,-23.64,BA,3.75
1615,0619,14.95,05EE,19.72,05F5,18.95,0651,8.74,06D7,-6.13,03B8,1452.99,0347,1280.53,0D86,5283.88,0D93,5303.72,0372,1346.15,01,4.66,00,0,0F,69.92,22,158.48,01,4.66,A5,4.2,080B,-29.5,BA,3.75
1620,061D,14.51,05F2,19.28,05ED,19.84,064A,9.52,06D8,-6.24,0411,1588.83,0347,1280.53,0D84,5280.83,0D91,5300.67,0372,1346.15,00,0,00,0,10,74.58,24,167.8,01,4.66,A5,4.2,080A,-26.57,BA,3.75
1625,061F,14.29,05F7,18.73,05E6,20.61,0646,9.96,06D9,-6.35,0C9B,4925.21,0343,1274.42,0D7D,5270.15,0D8B,5291.51,0371,1344.63,01,4.66,00,0,0F,69.92,22,158.48,01,4.66,A5,4.2,0807,-17.78,BA,3.75
1630,0621,14.07,05FA,18.39,05E0,21.28,0642,10.4,06D9,-6.35,0D3F,5175.52,0343,1274.42,0D76,5259.46,0D83,5279.3,0372,1346.15,01,4.66,00,0,10,74.58,21,153.82,01,4.66,A5,4.2,0809,-23.64,BA,3.75
1635,0620,14.18,05FE,17.95,05DB,21.83,063E,10.85,06DB,-6.58,0D69,5239.62,0344,1275.95,0D72,5253.36,0D82,5277.78,0372,1346.15,09,41.95,00,0,0D,60.59,1C,130.51,01,4.66,A5,4.2,0808,-20.71,BA,3.75
1640,0620,14.18,0600,17.73,05D4,22.61,063A,11.29,06DB,-6.58,0D76,5259.46,0349,1283.58,0D70,5250.31,0D7E,5271.67,0375,1350.73,13,88.56,00,0,09,41.95,15,97.88,01,4.66,A5,4.2,0806,-14.85,BA,3.75
1645,061D,14.51,0604,17.28,05C4,24.39,0637,11.62,06DC,-6.69,0D7D,5270.15,034A,1285.1,0D69,5239.62,0D75,5257.94,0374,1349.21,1C,130.51,00,0,07,32.63,0F,69.92,01,4.66,A5,4.2,0808,-20.71,BA,3.75
1650,061A,14.84,0608,16.84,05C8,23.94,0636,11.73,06DD,-6.8,0D7B,5267.09,034C,1288.16,0D5F,5224.36,0D61,5227.41,0373,1347.68,26,177.12,00,0,06,27.97,07,32.63,01,4.66,A5,4.2,0807,-17.78,BA,3.75
1655,0614,15.51,060B,16.51,05C4,24.39,0636,11.73,06DE,-6.91,0D78,5262.52,034F,1292.74,0D55,5209.1,0D37,5163.31,0374,1349.21,2B,200.43,00,0,05,23.31,02,9.32,01,4.66,A5,4.2,0807,-17.78,BA,3.75
1660,060C,16.4,060D,16.28,05C0,24.83,0636,11.73,06DE,-6.91,0D79,5264.04,035C,1312.58,0D4B,5193.83,0C9E,4929.79,0375,1350.73,2D,209.75,00,0,03,13.98,02,9.32,01,4.66,A5,4.2,0809,-23.64,BA,3.75
1665,0608,16.84,0610,15.95,05BD,25.16,0639,11.4,06DE,-6.91,0D77,5260.99,0AF1,4275.03,0D3B,5169.41,0386,1376.68,0374,1349.21,2E,214.41,00,0,02,9.32,02,9.32,01,4.66,A5,4.2,0804,-9,BA,3.75
1670,0601,17.62,0613,15.62,05BA,25.5,063D,10.96,06DF,-7.02,0D74,5256.41,0CCF,5004.58,0D27,5138.89,0371,1344.63,0377,1353.79,2F,219.07,00,0,01,4.66,02,9.32,01,4.66,A5,4.2,0801,-0.21,BA,3.75
1675,05FB,18.28,0613,15.62,05BA,25.5,063F,10.74,06DF,-7.02,0D73,5254.88,0D34,5158.73,0D12,5106.84,0370,1343.1,037A,1358.36,2E,214.41,02,9.32,01,4.66,02,9.32,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1680,05F5,18.95,0613,15.62,05B9,25.61,0643,10.29,06E0,-7.13,0D79,5264.04,0D57,5212.15,0CF5,5062.58,0370,1343.1,0384,1373.63,28,186.44,09,41.95,01,4.66,02,9.32,01,4.66,A5,4.2,0804,-9,BA,3.75
1685,05EF,19.61,0611,15.84,05B9,25.61,0646,9.96,06E0,-7.13,0D79,5264.04,0D65,5233.52,0CD7,5016.79,0370,1343.1,0390,1391.94,20,149.16,0E,65.26,01,4.66,01,4.66,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1690,05EA,20.17,060D,16.28,05B9,25.61,0649,9.63,06E1,-7.24,0D67,5236.57,0D5D,5221.31,0CB0,4957.26,0370,1343.1,0399,1405.68,20,149.16,1B,125.85,01,4.66,01,4.66,01,4.66,A5,4.2,0804,-9,BA,3.75
1695,05E4,20.83,0608,16.84,05BC,25.27,064B,9.4,06E1,-7.24,0D61,5227.41,0D5D,5221.31,0C7F,4882.48,0371,1344.63,03A3,1420.94,1A,121.19,22,158.48,01,4.66,02,9.32,01,4.66,A5,4.2,0803,-6.07,BA,3.75
1700,05E0,21.28,0602,17.51,05BF,24.94,0650,8.85,06E2,-7.35,0D6B,5242.67,0D76,5259.46,0C48,4798.53,0370,1343.1,03A7,1427.05,0C,55.93,1F,144.49,01,4.66,02,9.32,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1705,05DE,21.5,05FB,18.28,05C2,24.61,0653,8.52,06E3,-7.46,0D55,5209.1,0D6D,5245.73,0C0C,4706.96,0371,1344.63,03A5,1423.99,07,32.63,25,172.46,01,4.66,01,4.66,01,4.66,A5,4.2,0806,-14.85,BA,3.75
1710,05DD,21.61,05F4,19.06,05C6,24.16,0655,8.29,06E3,-7.46,0D17,5114.47,0D38,5164.84,0BD0,4615.38,0371,1344.63,03A7,1427.05,05,23.31,37,256.36,01,4.66,02,9.32,01,4.66,A5,4.2,0806,-14.85,BA,3.75
1715,05DD,21.61,05ED,19.84,05C8,23.94,0658,7.96,06E4,-7.57,0CD1,5007.63,0D3C,5170.94,0BA5,4549.76,0370,1343.1,039E,1413.31,01,4.66,2F,219.07,01,4.66,02,9.32,01,4.66,A5,4.2,0805,-11.93,BA,3.75
1720,05DF,21.39,05E7,20.5,05CC,23.5,065B,7.63,06E4,-7.57,0B93,4522.28,0CD4,5012.21,0B7D,4488.71,036E,1340.05,0381,1369.05,00,0,30,223.73,01,4.66,01,4.66,01,4.66,A5,4.2,0804,-9,BA,3.75
1725,05E4,20.83,05E3,20.95,05D2,22.83,065F,7.18,06E4,-7.57,0379,1356.84,0BDD,4635.23,0B28,4358.97,036C,1337,037D,1362.94,01,4.66,15,97.88,01,4.66,02,9.32,01,4.66,A4,4.17,07D0,143.28,BA,3.75
1730,05EA,20.17,05E2,21.06,05D6,22.39,0662,6.85,06E5,-7.69,0373,1347.68,0B21,4348.29,0AD1,4226.19,036B,1335.47,0377,1353.79,00,0,08,37.29,01,4.66,02,9.32,01,4.66,A3,4.15,07BC,201.84,BA,3.75
1735,05EF,19.61,05E3,20.95,05DA,21.94,0664,6.63,06E6,-7.8,0372,1346.15,0BC9,4604.7,0AA4,4157.51,036A,1333.94,0371,1344.63,00,0,03,13.98,01,4.66,02,9.32,01,4.66,A3,4.15,07B9,210.63,BA,3.75
1740,05F4,19.06,05E6,20.61,05DD,21.61,0668,6.19,06E7,-7.91,0371,1344.63,0B9C,4536.02,09BE,3806.47,036B,1335.47,036E,1340.05,01,4.66,01,4.66,01,4.66,02,9.32,01,4.66,A3,4.15,07B1,234.06,BA,3.75
1745,05F9,18.5,05E9,20.28,05DF,21.39,0669,6.08,06E7,-7.91,0372,1346.15,0B7D,4488.71,0635,2425.21,036A,1333.94,036D,1338.52,00,0,00,0,01,4.66,02,9.32,01,4.66,A3,4.15,07B2,231.13,BA,3.75
1750,05FD,18.06,05ED,19.84,05E3,20.95,066B,5.85,06E8,-8.02,0370,1343.1,0A1D,3951.47,03D1,1491.15,0369,1332.42,036C,1337,00,0,00,0,01,4.66,02,9.32,01,4.66,A3,4.15,07B0,236.98,B9,4.13
1755,0601,17.62,05F2,19.28,05E7,20.5,066C,5.74,06E9,-8.13,0370,1343.1,03D7,1500.31,0377,1353.79,0368,1330.89,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A3,4.15,07B2,231.13,B9,4.13
1760,0606,17.06,05F6,18.84,05E9,20.28,066E,5.52,06E9,-8.13,0371,1344.63,0378,1355.31,0357,1304.95,0368,1330.89,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B0,236.98,B9,4.13
1765,060A,16.62,05FA,18.39,05EC,19.95,0670,5.3,06EA,-8.24,0371,1344.63,0360,1318.68,0356,1303.42,0368,1330.89,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A3,4.15,07B2,231.13,BA,3.75
1770,060E,16.17,05FF,17.84,05F0,19.5,0671,5.19,06EB,-8.35,0371,1344.63,0353,1298.84,0357,1304.95,0369,1332.42,036A,1333.94,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A3,4.15,07B3,228.2,B9,4.13
1775,0612,15.73,0604,17.28,05F3,19.17,0673,4.97,06EB,-8.35,0372,1346.15,0349,1283.58,0357,1304.95,036A,1333.94,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B2,231.13,B9,4.13
1780,0612,15.73,0604,17.28,05F3,19.17,0673,4.97,06EB,-8.35,0372,1346.15,0349,1283.58,0357,1304.95,036A,1333.94,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B2,231.13,B9,4.13
1785,0619,14.95,060E,16.17,05F9,18.5,0677,4.52,06ED,-8.57,0372,1346.15,0341,1271.37,0355,1301.89,036D,1338.52,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B2,231.13,B9,4.13
1790,061D,14.51,0612,15.73,05FB,18.28,0679,4.3,06ED,-8.57,0372,1346.15,0340,1269.84,0353,1298.84,036F,1341.58,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07AE,242.84,B9,4.13
1795,0620,14.18,0616,15.29,05FE,17.95,067A,4.19,06ED,-8.57,0372,1346.15,033F,1268.32,0351,1295.79,0371,1344.63,0369,1332.42,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B1,234.06,B9,4.13
1800,0622,13.95,061B,14.73,0601,17.62,067C,3.97,06EE,-8.68,0373,1347.68,033F,1268.32,034F,1292.74,0372,1346.15,0369,1332.42,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07B5,222.34,B9,4.13
1805,0625,13.62,061E,14.4,0605,17.17,067D,3.86,06EF,-8.8,0372,1346.15,033F,1268.32,034D,1289.68,0373,1347.68,0369,1332.42,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07BE,195.99,B9,4.13
1810,0629,13.18,0621,14.07,0609,16.73,0680,3.52,06F0,-8.91,0373,1347.68,033F,1268.32,034A,1285.1,0372,1346.15,0369,1332.42,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07A9,257.48,B9,4.13
1815,062B,12.96,0627,13.4,060C,16.4,0682,3.3,06F0,-8.91,0374,1349.21,033F,1268.32,0348,1282.05,0372,1346.15,036A,1333.94,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07AC,248.7,B9,4.13
1820,062E,12.62,0629,13.18,060E,16.17,0682,3.3,06F1,-9.02,0373,1347.68,033F,1268.32,0345,1277.47,0370,1343.1,0369,1332.42,00,0,00,0,01,4.66,02,9.32,01,4.66,A2,4.12,07BC,201.84,B9,4.13
1825,0630,12.4,062D,12.73,0611,15.84,0685,2.97,06F2,-9.13,0374,1349.21,033F,1268.32,0343,1274.42,036F,1341.58,0369,1332.42,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07A9,257.48,B9,4.13
1830,0633,12.07,0630,12.4,0614,15.51,0687,2.75,06F2,-9.13,0375,1350.73,033F,1268.32,0340,1269.84,036E,1340.05,0369,1332.42,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07A9,257.48,B9,4.13
1835,0636,11.73,0633,12.07,0618,15.06,0688,2.63,06F2,-9.13,0375,1350.73,033F,1268.32,033F,1268.32,036C,1337,0368,1330.89,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B0,236.98,B9,4.13
1840,0639,11.4,0636,11.73,061B,14.73,068A,2.41,06F3,-9.24,0376,1352.26,033F,1268.32,033E,1266.79,036B,1335.47,0369,1332.42,02,9.32,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B1,234.06,B9,4.13
1845,063A,11.29,063A,11.29,061F,14.29,068B,2.3,06F4,-9.35,0377,1353.79,033F,1268.32,033D,1265.26,0369,1332.42,0368,1330.89,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B3,228.2,B9,4.13
1850,063E,10.85,063C,11.07,0622,13.95,068F,1.86,06F4,-9.35,0377,1353.79,033F,1268.32,033B,1262.21,0368,1330.89,0368,1330.89,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B4,225.27,B9,4.13
1855,0641,10.51,063F,10.74,0625,13.62,0690,1.75,06F5,-9.46,0376,1352.26,033F,1268.32,033A,1260.68,0367,1329.37,0369,1332.42,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B2,231.13,B9,4.13
1860,0644,10.18,0641,10.51,0629,13.18,0692,1.53,06F6,-9.57,0376,1352.26,033F,1268.32,033A,1260.68,0367,1329.37,0368,1330.89,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B2,231.13,B9,4.13
1865,0645,10.07,0643,10.29,062B,12.96,0693,1.41,06F6,-9.57,0376,1352.26,0340,1269.84,0339,1259.16,0367,1329.37,0368,1330.89,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B1,234.06,B9,4.13
1870,0649,9.63,0646,9.96,062F,12.51,0697,0.97,06F6,-9.57,0376,1352.26,033F,1268.32,0338,1257.63,0366,1327.84,0368,1330.89,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B4,225.27,B9,4.13
1875,064B,9.4,0647,9.85,0632,12.18,0698,0.86,06F7,-9.68,0376,1352.26,033F,1268.32,0338,1257.63,0367,1329.37,0367,1329.37,00,0,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B0,236.98,B9,4.13
1880,064E,9.07,064A,9.52,0635,11.85,069A,0.64,06F7,-9.68,0375,1350.73,033F,1268.32,0337,1256.11,0367,1329.37,0368,1330.89,01,4.66,00,0,01,4.66,02,9.32,01,4.66,A1,4.1,07B2,231.13,B9,4.13
