Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
1010,0731,-16.12,0738,-16.9,071A,-13.57,0714,-12.9,074F,-19.45,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,BA,3.75
1020,072F,-15.9,073B,-17.23,071D,-13.9,0715,-13.01,074D,-19.23,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,BA,3.75
1030,072F,-15.9,073D,-17.45,0720,-14.23,0714,-12.9,074B,-19,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07AE,242.84,BA,3.75
1040,0734,-16.45,0740,-17.78,0725,-14.79,0717,-13.23,0749,-18.78,035E,1315.63,0338,1257.63,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07A9,257.48,BA,3.75
1050,0734,-16.45,0740,-17.78,0726,-14.9,0717,-13.23,0748,-18.67,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07A5,269.2,BA,3.75
1060,0737,-16.79,0741,-17.9,0726,-14.9,0719,-13.46,0749,-18.78,035D,1314.1,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
1070,073C,-17.34,0740,-17.78,0728,-15.12,071B,-13.68,074A,-18.89,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9E,4.02,07B0,236.98,BA,3.75
1080,073B,-17.23,073E,-17.56,0728,-15.12,071D,-13.9,074C,-19.12,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BA,3.75
1090,073D,-17.45,073C,-17.34,0729,-15.23,071F,-14.12,074D,-19.23,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BB,3.37
1100,073D,-17.45,073A,-17.12,072A,-15.34,0722,-14.45,074E,-19.34,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BA,3.75
1110,073A,-17.12,073B,-17.23,072C,-15.56,0723,-14.57,074E,-19.34,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BB,3.37
1120,0739,-17.01,073C,-17.34,072D,-15.68,0723,-14.57,074E,-19.34,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B0,236.98,BB,3.37
1130,0739,-17.01,0741,-17.9,0731,-16.12,0722,-14.45,074C,-19.12,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,BB,3.37
1140,073A,-17.12,0744,-18.23,0735,-16.56,0721,-14.34,074B,-19,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,079B,298.48,BB,3.37
1150,073D,-17.45,0746,-18.45,0737,-16.79,0723,-14.57,074A,-18.89,035E,1315.63,0338,1257.63,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07A8,260.41,BB,3.37
1160,0740,-17.78,0746,-18.45,0737,-16.79,0724,-14.68,074B,-19,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BB,3.37
1170,0742,-18.01,0745,-18.34,0738,-16.9,0726,-14.9,074C,-19.12,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B2,231.13,BB,3.37
1180,0744,-18.23,0743,-18.12,0738,-16.9,0729,-15.23,074E,-19.34,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,BB,3.37
1190,0745,-18.34,0740,-17.78,0739,-17.01,072B,-15.45,074F,-19.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AD,245.77,BB,3.37
1200,0744,-18.23,0741,-17.9,073B,-17.23,072D,-15.68,0750,-19.56,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,BB,3.37
1210,0743,-18.12,0741,-17.9,073B,-17.23,072E,-15.79,0750,-19.56,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BB,3.37
1220,0740,-17.78,0744,-18.23,073F,-17.67,072E,-15.79,074F,-19.45,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,BB,3.37
1230,0741,-17.9,0746,-18.45,0741,-17.9,072E,-15.79,074F,-19.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07B1,234.06,BB,3.37
1240,0742,-18.01,074B,-19,0745,-18.34,072D,-15.68,074D,-19.23,035E,1315.63,0336,1254.58,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BB,3.37
1250,0745,-18.34,074C,-19.12,0747,-18.56,072C,-15.56,074D,-19.23,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,0797,310.19,BB,3.37
1260,0747,-18.56,074D,-19.23,0748,-18.67,072D,-15.68,074D,-19.23,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AF,239.91,BC,2.98
1270,0749,-18.78,074C,-19.12,0749,-18.78,0730,-16.01,074D,-19.23,035E,1315.63,0336,1254.58,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BC,2.98
1280,074C,-19.12,074B,-19,074B,-19,0732,-16.23,074D,-19.23,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BC,2.98
1290,074D,-19.23,0748,-18.67,074C,-19.12,0735,-16.56,074E,-19.34,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07A8,260.41,BC,2.98
1300,074D,-19.23,0748,-18.67,074C,-19.12,0736,-16.67,074E,-19.34,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AA,254.55,BC,2.98
1310,074B,-19,0747,-18.56,074F,-19.45,0738,-16.9,074F,-19.45,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9E,4.02,07AE,242.84,BC,2.98
1320,074A,-18.89,074A,-18.89,0751,-19.67,0739,-17.01,074F,-19.45,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BC,2.98
1330,0748,-18.67,074B,-19,0753,-19.89,0738,-16.9,074E,-19.34,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BC,2.98
1340,0748,-18.67,0750,-19.56,0756,-20.23,0738,-16.9,074C,-19.12,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,0796,313.12,BC,2.98
1350,074A,-18.89,0752,-19.78,0758,-20.45,073A,-17.12,074A,-18.89,035E,1315.63,0337,1256.11,0340,1269.84,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,0790,330.69,BC,2.98
1360,074C,-19.12,0752,-19.78,075A,-20.67,073A,-17.12,0748,-18.67,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BC,2.98
1370,074E,-19.34,0754,-20,075C,-20.89,073B,-17.23,0747,-18.56,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A9,257.48,BC,2.98
1380,0750,-19.56,0751,-19.67,075E,-21.11,073D,-17.45,0746,-18.45,035D,1314.1,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07A9,257.48,BC,2.98
1390,0751,-19.67,0750,-19.56,075E,-21.11,0740,-17.78,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BC,2.98
1400,0752,-19.78,074F,-19.45,0760,-21.34,0744,-18.23,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BC,2.98
1410,0751,-19.67,074D,-19.23,0760,-21.34,0745,-18.34,0747,-18.56,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1420,0750,-19.56,074D,-19.23,0762,-21.56,0745,-18.34,0749,-18.78,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BD,2.6
1430,074F,-19.45,074E,-19.34,0762,-21.56,0747,-18.56,0749,-18.78,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1440,074D,-19.23,0750,-19.56,0766,-22,0746,-18.45,0749,-18.78,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B3,228.2,BD,2.6
1450,074F,-19.45,0752,-19.78,0768,-22.22,0748,-18.67,0747,-18.56,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B3,228.2,BD,2.6
1460,074E,-19.34,0754,-20,076A,-22.44,0748,-18.67,0745,-18.34,035D,1314.1,0337,1256.11,0340,1269.84,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A2,277.98,BD,2.6
1470,074F,-19.45,0755,-20.11,076B,-22.56,0749,-18.78,0743,-18.12,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A8,260.41,BD,2.6
1480,074F,-19.45,0754,-20,076E,-22.89,074A,-18.89,0743,-18.12,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BD,2.6
1490,0753,-19.89,0754,-20,076F,-23,074C,-19.12,0743,-18.12,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1500,0755,-20.11,0751,-19.67,076F,-23,074E,-19.34,0745,-18.34,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,01,4.66,9D,3.99,07AC,248.7,BD,2.6
1510,0756,-20.23,0750,-19.56,076F,-23,0751,-19.67,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AC,248.7,BD,2.6
1520,0757,-20.34,074F,-19.45,076F,-23,0752,-19.78,0748,-18.67,035D,1314.1,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1530,0755,-20.11,074F,-19.45,0771,-23.22,0754,-20,074A,-18.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AB,251.63,BD,2.6
1540,0754,-20,0751,-19.67,0772,-23.33,0756,-20.23,074A,-18.89,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07A6,266.27,BD,2.6
1550,0754,-20,0752,-19.78,0774,-23.55,0755,-20.11,0749,-18.78,035E,1315.63,0336,1254.58,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AA,254.55,BD,2.6
1560,0755,-20.11,0754,-20,0776,-23.78,0755,-20.11,0747,-18.56,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0796,313.12,BD,2.6
1570,0757,-20.34,0755,-20.11,0779,-24.11,0756,-20.23,0745,-18.34,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BE,2.22
1580,0759,-20.56,0755,-20.11,077B,-24.33,0758,-20.45,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B1,234.06,BE,2.22
1590,075C,-20.89,0755,-20.11,077B,-24.33,075A,-20.67,0746,-18.45,035D,1314.1,0337,1256.11,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BE,2.22
1600,075E,-21.11,0753,-19.89,077C,-24.44,075C,-20.89,0748,-18.67,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BE,2.22
1610,0760,-21.34,0751,-19.67,077C,-24.44,075E,-21.11,0749,-18.78,035E,1315.63,0336,1254.58,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BE,2.22
1620,0760,-21.34,0750,-19.56,077D,-24.55,075F,-21.22,074B,-19,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AE,242.84,BE,2.22
1630,0760,-21.34,074F,-19.45,077F,-24.78,0761,-21.45,074B,-19,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BE,2.22
1640,0760,-21.34,0752,-19.78,0781,-25,0762,-21.56,074A,-18.89,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B4,225.27,BE,2.22
1650,0763,-21.67,0753,-19.89,0783,-25.22,0764,-21.78,0748,-18.67,035D,1314.1,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,079B,298.48,BE,2.22
1660,0762,-21.56,0754,-20,0785,-25.44,0763,-21.67,0747,-18.56,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A3,275.05,BE,2.22
1670,0764,-21.78,0755,-20.11,0786,-25.55,0764,-21.78,0746,-18.45,035D,1314.1,0337,1256.11,0340,1269.84,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BE,2.22
1680,0766,-22,0757,-20.34,0787,-25.66,0765,-21.89,0745,-18.34,035E,1315.63,0337,1256.11,0340,1269.84,0356,1303.42,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AF,239.91,BE,2.22
1690,0768,-22.22,0758,-20.45,0789,-25.89,0766,-22,0745,-18.34,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,033F,1268.32,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AD,245.77,BE,2.22
1700,076A,-22.44,0757,-20.34,078B,-26.11,0768,-22.22,0745,-18.34,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BE,2.22
1710,076C,-22.67,0758,-20.45,078C,-26.22,0768,-22.22,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B0,236.98,BE,2.22
1720,076E,-22.89,0757,-20.34,078E,-26.44,076A,-22.44,0746,-18.45,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B2,231.13,BE,2.22
1730,076F,-23,0757,-20.34,078F,-26.55,076C,-22.67,0747,-18.56,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07B0,236.98,BF,1.84
1740,0770,-23.11,0758,-20.45,0791,-26.77,076F,-23,0747,-18.56,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9D,3.99,07AE,242.84,BF,1.84
1750,076F,-23,075A,-20.67,0793,-26.99,076E,-22.89,0746,-18.45,035E,1315.63,0338,1257.63,033F,1268.32,0357,1304.95,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,0799,304.34,BF,1.84
1760,0771,-23.22,075D,-21,0795,-27.22,076F,-23,0747,-18.56,035E,1315.63,0338,1257.63,033F,1268.32,0356,1303.42,0340,1269.84,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A4,272.12,BF,1.84
1770,0771,-23.22,075F,-21.22,0795,-27.22,076F,-23,0746,-18.45,035F,1317.16,0338,1257.63,033F,1268.32,0356,1303.42,0341,1271.37,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07A9,257.48,BF,1.84
1780,0772,-23.33,0761,-21.45,0798,-27.55,076F,-23,0745,-18.34,0360,1318.68,0338,1257.63,033F,1268.32,0357,1304.95,0341,1271.37,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
1790,0773,-23.44,0762,-21.56,0799,-27.66,076F,-23,0745,-18.34,0361,1320.21,0336,1254.58,033F,1268.32,0358,1306.47,0343,1274.42,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AC,248.7,BF,1.84
1800,0775,-23.67,0764,-21.78,079A,-27.77,0771,-23.22,0745,-18.34,0361,1320.21,0337,1256.11,0340,1269.84,0358,1306.47,0345,1277.47,03,13.98,00,0,01,4.66,00,0,01,4.66,9C,3.97,07AE,242.84,BF,1.84
1810,0777,-23.89,0764,-21.78,079C,-27.99,0772,-23.33,0745,-18.34,035F,1317.16,0337,1256.11,033F,1268.32,0358,1306.47,0347,1280.53,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
1820,0778,-24,0764,-21.78,079D,-28.1,0775,-23.67,0747,-18.56,035E,1315.63,0337,1256.11,033F,1268.32,0357,1304.95,034B,1286.63,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
1830,0778,-24,0764,-21.78,079E,-28.22,0776,-23.78,0748,-18.67,035E,1315.63,033A,1260.68,033F,1268.32,0356,1303.42,034D,1289.68,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A8,260.41,BF,1.84
1840,0779,-24.11,0763,-21.67,079E,-28.22,0776,-23.78,0748,-18.67,035D,1314.1,033E,1266.79,033F,1268.32,0356,1303.42,0350,1294.26,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A6,266.27,BF,1.84
1850,0778,-24,0766,-22,079F,-28.33,0778,-24,074B,-19,035E,1315.63,0351,1295.79,033F,1268.32,0356,1303.42,0350,1294.26,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07B0,236.98,BF,1.84
1860,0777,-23.89,0768,-22.22,07A0,-28.44,0778,-24,074B,-19,0366,1327.84,035E,1315.63,033F,1268.32,0357,1304.95,034B,1286.63,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,078E,336.55,BF,1.84
1870,0776,-23.78,0769,-22.33,07A3,-28.77,0779,-24.11,074C,-19.12,0379,1356.84,0366,1327.84,033F,1268.32,0357,1304.95,0346,1279,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,079E,289.69,BF,1.84
1880,0778,-24,076A,-22.44,07A4,-28.88,0779,-24.11,074B,-19,0396,1401.1,0365,1326.31,0340,1269.84,0357,1304.95,0345,1277.47,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07AB,251.63,BF,1.84
1890,077A,-24.22,076C,-22.67,07A5,-28.99,077D,-24.55,074B,-19,09DD,3853.79,0648,2454.21,0341,1271.37,0358,1306.47,0408,1575.09,03,13.98,00,0,01,4.66,00,0,02,9.32,9C,3.97,07A7,263.34,BF,1.84
1900,0779,-24.11,076B,-22.56,07A7,-29.21,077C,-24.44,074A,-18.89,0BD6,4624.54,0B6F,4467.34,0343,1274.42,035F,1317.16,0BCA,4606.23,07,32.63,00,0,01,4.66,00,0,04,18.64,9C,3.97,07B2,231.13,BF,1.84
1910,0775,-23.67,076A,-22.44,07A8,-29.33,077F,-24.78,0747,-18.56,0BFE,4685.59,0363,1323.26,0343,1274.42,0BC6,4600.12,0BF8,4676.43,28,186.44,00,0,01,4.66,01,4.66,29,191.11,9F,4.04,0830,-137.85,C0,1.45
1920,076E,-22.89,076B,-22.56,07A8,-29.33,077C,-24.44,073A,-17.12,0BF6,4673.38,03A9,1430.1,0343,1274.42,0BDB,4632.17,0C09,4702.38,19,116.53,00,0,01,4.66,05,23.31,5B,424.16,A0,4.07,0870,-325.26,C0,1.45
1930,076B,-22.56,076A,-22.44,07AB,-29.66,077E,-24.66,0724,-14.68,0365,1326.31,0BAF,4565.02,0344,1275.95,059B,2190.17,0C08,4700.85,03,13.98,00,0,01,4.66,00,0,5D,433.48,A0,4.07,084B,-216.91,C0,1.45
1940,076A,-22.44,0766,-22,07AA,-29.55,077F,-24.78,0713,-12.79,0361,1320.21,0BF0,4664.22,0343,1274.42,04ED,1924.6,0C03,4693.22,02,9.32,19,116.53,01,4.66,00,0,44,316.95,A0,4.07,0851,-234.48,C0,1.45
1950,076A,-22.44,075D,-21,07AB,-29.66,077F,-24.78,0709,-11.68,0361,1320.21,0BFC,4682.54,0359,1308,0362,1321.73,0BF4,4670.33,03,13.98,3B,275,01,4.66,00,0,19,116.53,A0,4.07,0842,-190.56,C0,1.45
1960,0768,-22.22,0747,-18.56,07A7,-29.21,077E,-24.66,070A,-11.79,0365,1326.31,0BFE,4685.59,0BE2,4642.86,035A,1309.52,055C,2094.02,03,13.98,57,405.52,0E,65.26,00,0,01,4.66,A1,4.1,0857,-252.05,C0,1.45
1970,076A,-22.44,0734,-16.45,07A0,-28.44,077E,-24.66,070C,-12.01,0BDF,4638.28,0C0A,4703.91,0C00,4688.64,0359,1308,0398,1404.15,07,32.63,5C,428.82,21,153.82,00,0,01,4.66,A1,4.1,0876,-342.83,C0,1.45
1980,0766,-22,0722,-14.45,0797,-27.44,077E,-24.66,070F,-12.35,0C08,4700.85,0C05,4696.28,0BEF,4662.7,0359,1308,03B6,1449.94,3C,279.67,4D,358.9,15,97.88,00,0,01,4.66,A3,4.15,08B3,-521.46,C0,1.45
1990,075E,-21.11,0716,-13.12,0799,-27.66,0780,-24.89,0710,-12.46,0C0C,4706.96,0BF6,4673.38,03E4,1520.15,035F,1317.16,0BCC,4609.28,5C,428.82,2E,214.41,01,4.66,00,0,03,13.98,A2,4.12,0890,-418.97,C0,1.45
2000,0753,-19.89,0714,-12.9,079F,-28.33,0782,-25.11,070E,-12.24,0C0D,4708.49,0BE2,4642.86,0351,1295.79,03A7,1427.05,0C00,4688.64,5C,428.82,05,23.31,01,4.66,00,0,2D,209.75,A3,4.15,0896,-436.54,C0,1.45
2010,0746,-18.45,0716,-13.12,07A2,-28.66,0783,-25.22,0704,-11.13,0C01,4690.17,0398,1404.15,0345,1277.47,0BEF,4662.7,0C09,4702.38,39,265.68,00,0,01,4.66,0C,55.93,4F,368.23,A3,4.15,08A2,-471.68,C0,1.45
2020,0741,-17.9,071B,-13.68,07A5,-28.99,0783,-25.22,06FB,-10.13,0BF9,4677.96,036D,1338.52,0344,1275.95,0BEF,4662.7,0C09,4702.38,16,102.54,00,0,01,4.66,1A,121.19,58,410.18,A3,4.15,0891,-421.9,C0,1.45
2030,073E,-17.56,071E,-14.01,07A7,-29.21,077D,-24.55,06E4,-7.57,0369,1332.42,043C,1654.46,0349,1283.58,0BEB,4656.59,0C02,4691.7,03,13.98,00,0,01,4.66,1C,130.51,4E,363.57,A2,4.12,0866,-295.98,C0,1.45
2040,0743,-18.12,0722,-14.45,07A9,-29.44,077D,-24.55,06D9,-6.35,0360,1318.68,055E,2097.07,034B,1286.63,0BCC,4609.28,0BFD,4684.07,03,13.98,00,0,01,4.66,03,13.98,32,233.06,A0,4.07,080D,-35.35,C1,1.07
