Time stamp,Tpy (raw),Tpy (°C),Tpx (raw),Tpx (°C),Tmz (raw),Tmz (°C),Tmx (raw),Tmx (°C),Tpz (raw),Tpz (°C),Vpy (raw),Vpy (mV),Vpx (raw),Vpx (mV),Vmz (raw),Vmz (mV),Vmx (raw),Vmx (mV),Vpz (raw),Vpz (mV),Ipy (raw),Ipy (mA),Ipx (raw),Ipx (mA),Imz (raw),Imz (mA),Imx (raw),Imx (mA),Ipz (raw),Ipz (mA),Vbat (raw),Vbat (V),Ibatt(raw),Ibatt(mA),Tbatt (raw),Tbatt (℃)
980,05EB,20.06,061C,14.62,072B,-15.45,06D0,-5.36,0620,14.18,0D7D,5270.15,0BA4,4548.23,0C16,4722.22,0DFD,5465.51,0DD0,5396.83,03,13.98,00,0,01,4.66,2B,200.43,03,13.98,A4,4.17,080D,-35.35,A3,12.56
990,05E9,20.28,0624,13.73,072F,-15.9,06C3,-3.91,0616,15.29,0D18,5116,0BBE,4587.91,0CEB,5047.31,0E0A,5485.35,0DD0,5396.83,03,13.98,00,0,01,4.66,2C,205.09,02,9.32,A5,4.2,080D,-35.35,A3,12.56
1000,05ED,19.84,0629,13.18,072F,-15.9,06BC,-3.14,0610,15.95,0C88,4896.21,0BD2,4618.44,0D25,5135.84,0E0E,5491.45,0DC8,5384.62,03,13.98,00,0,01,4.66,2C,205.09,02,9.32,A4,4.17,0810,-44.14,A3,12.56
1010,05F9,18.5,0633,12.07,072F,-15.9,06AD,-1.47,0606,17.06,0361,1320.21,0C0D,4708.49,0D76,5259.46,0E06,5479.24,0DAF,5346.46,03,13.98,00,0,01,4.66,2D,209.75,01,4.66,A5,4.2,080D,-35.35,A3,12.56
1020,0603,17.39,063B,11.18,072F,-15.9,06A1,-0.14,0602,17.51,037D,1362.94,0C3F,4784.8,0D93,5303.72,0DEC,5439.56,0D94,5305.25,03,13.98,00,0,01,4.66,2C,205.09,01,4.66,A5,4.2,0812,-50,A3,12.56
1030,0610,15.95,063D,10.96,072E,-15.79,0699,0.75,0601,17.62,077B,2922.77,0C6F,4858.06,0D8D,5294.57,0DD5,5404.46,0D74,5256.41,03,13.98,00,0,01,4.66,2C,205.09,01,4.66,A4,4.17,0810,-44.14,A3,12.56
1040,061D,14.51,0643,10.29,072E,-15.79,0693,1.41,0602,17.51,0AFF,4296.4,0CA9,4946.58,0CD7,5016.79,0CF9,5068.68,0CE3,5035.1,03,13.98,00,0,03,13.98,30,223.73,09,41.95,A5,4.2,080F,-41.21,A3,12.56
1050,0627,13.4,0646,9.96,072D,-15.68,0693,1.41,0606,17.06,0BA0,4542.12,0C76,4868.74,0C68,4847.37,0C8A,4899.27,0C82,4887.06,03,13.98,06,27.97,03,13.98,19,116.53,07,32.63,A4,4.17,07F1,46.64,A3,12.56
1060,0630,12.4,0647,9.85,072F,-15.9,0699,0.75,060A,16.62,0A67,4064.41,0C15,4720.7,0CD7,5016.79,0AB5,4183.46,0C98,4920.63,03,13.98,07,32.63,04,18.64,00,0,12,83.9,A4,4.17,07D1,140.35,A3,12.56
1070,0639,11.4,064B,9.4,072C,-15.56,069F,0.08,060E,16.17,0BCC,4609.28,0CF9,5068.68,0D2A,5143.47,037A,1358.36,0C11,4714.59,05,23.31,19,116.53,03,13.98,00,0,13,88.56,A4,4.17,07F9,23.21,A3,12.56
1080,063D,10.96,0647,9.85,072D,-15.68,06A5,-0.58,0612,15.73,0C95,4916.06,0D22,5131.26,0CEE,5051.89,04EA,1920.02,0D09,5093.1,03,13.98,27,181.78,02,9.32,00,0,08,37.29,A5,4.2,080E,-38.28,A3,12.56
1090,0641,10.51,0640,10.63,072D,-15.68,06AB,-1.25,0614,15.51,0CC5,4989.32,0D75,5257.94,0D32,5155.68,0B29,4360.5,0D49,5190.78,03,13.98,2A,195.77,01,4.66,00,0,04,18.64,A4,4.17,080B,-29.5,A3,12.56
1100,0644,10.18,0635,11.85,072D,-15.68,06AF,-1.69,0615,15.4,0CEE,5051.89,0D8C,5293.04,0D48,5189.26,0C01,4690.17,0D52,5204.52,03,13.98,2C,205.09,01,4.66,00,0,03,13.98,A5,4.2,080A,-26.57,A3,12.56
1110,0648,9.74,0628,13.29,072E,-15.79,06B3,-2.14,0617,15.17,0D0F,5102.26,0D8D,5294.57,0D4D,5196.89,0C70,4859.58,0D3A,5167.89,03,13.98,2E,214.41,01,4.66,00,0,01,4.66,A5,4.2,080B,-29.5,A3,12.56
1120,064B,9.4,061A,14.84,072E,-15.79,06B6,-2.47,061A,14.84,0D24,5134.31,0D89,5288.46,0D43,5181.62,0CB6,4966.42,0CDF,5029,03,13.98,2F,219.07,01,4.66,00,0,01,4.66,A4,4.17,080C,-32.43,A3,12.56
1130,064C,9.29,060C,16.4,072E,-15.79,06B8,-2.69,061E,14.4,0D33,5157.2,0D84,5280.83,0D55,5209.1,0CE6,5039.68,0CB1,4958.79,03,13.98,29,191.11,03,13.98,00,0,01,4.66,A4,4.17,080B,-29.5,A3,12.56
1140,064D,9.18,05FE,17.95,072A,-15.34,06BA,-2.91,0623,13.84,0D86,5283.88,0D99,5312.88,0D8E,5296.09,0D08,5091.58,0CC1,4983.21,09,41.95,18,111.87,10,74.58,00,0,01,4.66,A5,4.2,0808,-20.71,A3,12.56
1150,0648,9.74,05EE,19.72,0721,-14.34,06BB,-3.02,0628,13.29,0DDC,5415.14,0D9B,5315.93,0DF6,5454.82,0D29,5141.94,0CD7,5016.79,13,88.56,01,4.66,24,167.8,00,0,01,4.66,A4,4.17,0808,-20.71,A3,12.56
1160,063E,10.85,05E6,20.61,0717,-13.23,06BA,-2.91,062C,12.84,0DDF,5419.72,0D6E,5247.25,0DF6,5454.82,0D3C,5170.94,0CE9,5044.26,0D,60.59,00,0,2C,205.09,00,0,01,4.66,A4,4.17,0809,-23.64,A3,12.56
1170,0632,12.18,05E2,21.06,070F,-12.35,06BB,-3.02,062D,12.73,0DF3,5450.24,0D19,5117.52,0E33,5547.92,0D4B,5193.83,0CFB,5071.73,04,18.64,00,0,29,191.11,00,0,01,4.66,A4,4.17,0809,-23.64,A3,12.56
1180,0627,13.4,05E4,20.83,070B,-11.9,06BB,-3.02,062F,12.51,0DEF,5444.14,0C9F,4931.32,0E2F,5541.82,0D52,5204.52,0D05,5087,04,18.64,00,0,28,186.44,00,0,01,4.66,A4,4.17,0809,-23.64,A3,12.56
1190,060E,16.17,05F1,19.39,0701,-10.79,06BA,-2.91,0631,12.29,0DD6,5405.98,0BCB,4607.75,0DF9,5459.4,0DD0,5396.83,0D23,5132.78,06,27.97,00,0,23,163.14,04,18.64,01,4.66,A5,4.2,0804,-9,A3,12.56
1200,05FE,17.95,05FB,18.28,06FE,-10.46,06B7,-2.58,0632,12.18,0DC7,5383.09,0BE6,4648.96,0DE8,5433.46,0DE8,5433.46,0D34,5158.73,05,23.31,00,0,16,102.54,12,83.9,01,4.66,A4,4.17,0803,-6.07,A3,12.56
1210,05F0,19.5,0603,17.39,0701,-10.79,06AF,-1.69,0633,12.07,0DB2,5351.04,0C00,4688.64,0DBF,5370.88,0DD8,5409.04,0D40,5177.05,05,23.31,00,0,07,32.63,23,163.14,01,4.66,A5,4.2,0803,-6.07,A3,12.56
1220,05E2,21.06,060F,16.06,0708,-11.57,06A6,-0.69,0632,12.18,0DA3,5328.14,0C19,4726.8,0A73,4082.72,0DD2,5399.88,0D47,5187.73,05,23.31,00,0,01,4.66,29,191.11,01,4.66,A5,4.2,0803,-6.07,A3,12.56
1230,05D9,22.06,0615,15.4,070C,-12.01,069C,0.42,0632,12.18,0D8F,5297.62,0C2F,4760.38,058B,2165.75,0DD7,5407.51,0D8F,5297.62,03,13.98,00,0,01,4.66,2A,195.77,02,9.32,A5,4.2,0803,-6.07,A3,12.56
1240,05D3,22.72,061D,14.51,0710,-12.46,0692,1.53,062F,12.51,0D73,5254.88,0C46,4795.48,0C1E,4734.43,0DE5,5428.88,0DBC,5366.3,03,13.98,00,0,01,4.66,2A,195.77,05,23.31,A5,4.2,0806,-14.85,A3,12.56
1250,05D0,23.05,0626,13.51,0713,-12.79,0686,2.86,0623,13.84,0D23,5132.78,0C64,4841.27,0D2C,5146.52,0DEC,5439.56,0DD4,5402.93,03,13.98,00,0,01,4.66,21,153.82,07,32.63,A5,4.2,0805,-11.93,A3,12.56
1260,05D6,22.39,062B,12.96,0714,-12.9,067E,3.74,0618,15.06,0C28,4749.69,0C7A,4874.85,0D84,5280.83,0DE3,5425.82,0DCB,5389.19,03,13.98,00,0,01,4.66,23,163.14,07,32.63,A5,4.2,0806,-14.85,A3,12.56
1270,05E0,21.28,0632,12.18,0714,-12.9,0677,4.52,060D,16.28,0367,1329.37,0C8F,4906.9,0D9D,5318.99,0DD0,5396.83,0DB6,5357.14,03,13.98,00,0,02,9.32,24,167.8,09,41.95,A5,4.2,080A,-26.57,A3,12.56
1280,05EC,19.95,0637,11.62,0713,-12.79,066F,5.41,0603,17.39,096B,3679.79,0CA2,4935.9,0D9A,5314.41,0DBF,5370.88,0DA9,5337.3,03,13.98,00,0,04,18.64,20,149.16,08,37.29,A5,4.2,080A,-26.57,A3,12.56
1290,05F7,18.73,063C,11.07,0711,-12.57,066C,5.74,05FB,18.28,0B23,4351.34,0CB5,4964.9,0D8B,5291.51,0DA6,5332.72,0D90,5299.15,03,13.98,00,0,07,32.63,20,149.16,07,32.63,A5,4.2,080B,-29.5,A3,12.56
1300,0602,17.51,0640,10.63,070E,-12.24,0668,6.19,05F7,18.73,0BC4,4597.07,0CC8,4993.89,0D6C,5244.2,0D7C,5268.62,0D69,5239.62,03,13.98,00,0,09,41.95,1C,130.51,07,32.63,A4,4.17,080C,-32.43,A3,12.56
1310,060B,16.51,0644,10.18,070B,-11.9,0669,6.08,05F8,18.62,0C27,4748.17,0CD6,5015.26,0D16,5112.94,0D21,5129.73,0D06,5088.52,03,13.98,00,0,0C,55.93,1B,125.85,07,32.63,A5,4.2,080E,-38.28,A3,12.56
1320,0614,15.51,0648,9.74,0707,-11.46,066C,5.74,05FD,18.06,0BBE,4587.91,0BC8,4603.17,0BD0,4615.38,0BD2,4618.44,0BBE,4587.91,06,27.97,07,32.63,0D,60.59,11,79.24,04,18.64,A4,4.17,0802,-3.14,A3,12.56
1330,061C,14.62,064C,9.29,0703,-11.01,0671,5.19,0605,17.17,0BBB,4583.33,0BC8,4603.17,0BD0,4615.38,0BAE,4563.49,045C,1703.3,07,32.63,07,32.63,0E,65.26,01,4.66,01,4.66,A4,4.17,07E6,78.85,A3,12.56
1340,0621,14.07,064E,9.07,0702,-10.9,0677,4.52,060D,16.28,0BCF,4613.86,0BD4,4621.49,0BDF,4638.28,0BA3,4546.7,0A92,4130.04,09,41.95,14,93.22,16,102.54,00,0,01,4.66,A5,4.2,080B,-29.5,A3,12.56
1350,0628,13.29,064C,9.29,06FA,-10.02,067F,3.63,0617,15.17,0CF1,5056.47,0D73,5254.88,0D71,5251.83,0C57,4821.43,0BAC,4560.44,03,13.98,1C,130.51,1B,125.85,00,0,01,4.66,A5,4.2,080E,-38.28,A3,12.56
1360,062B,12.96,0648,9.74,06F7,-9.68,0681,3.41,061B,14.73,0D01,5080.89,0DC6,5381.56,0DCB,5389.19,0C69,4848.9,0BF9,4677.96,03,13.98,0F,69.92,17,107.21,00,0,01,4.66,A5,4.2,080C,-32.43,A3,12.56
1370,062F,12.51,0639,11.4,06F0,-8.91,0686,2.86,0624,13.73,0D1A,5119.05,0DCD,5392.25,0DBD,5367.83,0CA1,4934.37,0C6F,4858.06,03,13.98,17,107.21,10,74.58,00,0,01,4.66,A5,4.2,0809,-23.64,A3,12.56
1380,0631,12.29,0629,13.18,06EF,-8.8,0689,2.52,062A,13.07,0D23,5132.78,0DAE,5344.93,0D93,5303.72,0CD1,5007.63,0CA8,4945.05,03,13.98,24,167.8,08,37.29,00,0,01,4.66,A5,4.2,080A,-26.57,A3,12.56
1390,0634,11.96,0616,15.29,06F1,-9.02,068C,2.19,0630,12.4,0D22,5131.26,0D94,5305.25,0D5B,5218.25,0D02,5082.42,0CD7,5016.79,03,13.98,29,191.11,01,4.66,00,0,01,4.66,A5,4.2,080B,-29.5,A3,12.56
1400,0634,11.96,0609,16.73,06F3,-9.24,068D,2.08,0634,11.96,0D5C,5219.78,0D87,5285.41,0D4C,5195.36,0D22,5131.26,0D4C,5195.36,05,23.31,26,177.12,02,9.32,00,0,02,9.32,A5,4.2,080B,-29.5,A3,12.56
1410,0633,12.07,05FE,17.95,06F5,-9.46,068E,1.97,0636,11.73,0D83,5279.3,0D8E,5296.09,0D52,5204.52,0D39,5166.36,0D73,5254.88,10,74.58,1A,121.19,02,9.32,00,0,06,27.97,A4,4.17,0809,-23.64,A3,12.56
1420,062F,12.51,05F3,19.17,06F8,-9.79,068E,1.97,0635,11.85,0D95,5306.78,0D8C,5293.04,0D52,5204.52,0D4D,5196.89,0D84,5280.83,18,111.87,0D,60.59,01,4.66,00,0,08,37.29,A5,4.2,0809,-23.64,A3,12.56
1430,0629,13.18,05ED,19.84,06FA,-10.02,068D,2.08,0631,12.29,0D9C,5317.46,0D7C,5268.62,0D54,5207.57,0D59,5215.2,0D8A,5289.99,1E,139.83,06,27.97,01,4.66,00,0,0A,46.61,A5,4.2,0808,-20.71,A3,12.56
1440,061D,14.51,05EA,20.17,06FB,-10.13,068C,2.19,062D,12.73,0DA0,5323.57,0D57,5212.15,0D51,5202.99,0D66,5235.04,0D8A,5289.99,22,158.48,00,0,01,4.66,01,4.66,0B,51.27,A4,4.17,0808,-20.71,A3,12.56
1450,0610,15.95,05EA,20.17,06FC,-10.24,068A,2.41,0628,13.29,0D9E,5320.51,0CEE,5051.89,0D4A,5192.31,0D67,5236.57,0D89,5288.46,24,167.8,00,0,01,4.66,01,4.66,0A,46.61,A4,4.17,0808,-20.71,A3,12.56
1460,05FF,17.84,05F6,18.84,06FE,-10.46,0688,2.63,0621,14.07,0D9B,5315.93,070B,2751.83,0D49,5190.78,0D7A,5265.57,0D86,5283.88,1C,130.51,00,0,01,4.66,05,23.31,09,41.95,A4,4.17,0803,-6.07,A3,12.56
1470,05F3,19.17,0600,17.73,06FF,-10.57,0684,3.08,061D,14.51,0D8D,5294.57,0AFF,4296.4,0D3C,5170.94,0D8C,5293.04,0D77,5260.99,17,107.21,00,0,01,4.66,1A,121.19,09,41.95,A4,4.17,0804,-9,A3,12.56
1480,05E7,20.5,060A,16.62,06FF,-10.57,067F,3.63,0619,14.95,0D9A,5314.41,0BBF,4589.44,0D3D,5172.47,0DB5,5355.62,0D9A,5314.41,06,27.97,00,0,01,4.66,23,163.14,05,23.31,A5,4.2,0805,-11.93,A3,12.56
1490,05E3,20.95,0612,15.73,0700,-10.68,0675,4.74,0615,15.4,0D7B,5267.09,0C28,4749.69,0D36,5161.78,0DCB,5389.19,0D9E,5320.51,03,13.98,00,0,02,9.32,29,191.11,04,18.64,A4,4.17,0801,-0.21,A3,12.56
1500,05DD,21.61,061A,14.84,0701,-10.79,066A,5.96,0611,15.84,0D3F,5175.52,0C69,4848.9,0D38,5164.84,0DCD,5392.25,0DA8,5335.78,03,13.98,00,0,01,4.66,27,181.78,03,13.98,A5,4.2,0805,-11.93,A2,12.94
1510,05E0,21.28,0621,14.07,0703,-11.01,065E,7.3,060C,16.4,0C9F,4931.32,0C96,4917.58,0D45,5184.68,0DC6,5381.56,0DAA,5338.83,03,13.98,00,0,01,4.66,26,177.12,04,18.64,A5,4.2,0804,-9,A3,12.56
1520,05E8,20.39,0626,13.51,0702,-10.9,0654,8.41,0606,17.06,045B,1701.77,0CB8,4969.47,0D5A,5216.73,0DBF,5370.88,0DA5,5331.2,02,9.32,00,0,01,4.66,24,167.8,06,27.97,A5,4.2,0802,-3.14,A3,12.56
1530,05F3,19.17,062B,12.96,0703,-11.01,064A,9.52,05FF,17.84,0A28,3968.25,0CD3,5010.68,0D67,5236.57,0DA4,5329.67,0D9A,5314.41,03,13.98,00,0,01,4.66,22,158.48,09,41.95,A5,4.2,0800,2.72,A2,12.94
1540,05FA,18.39,062C,12.84,0703,-11.01,0646,9.96,05FB,18.28,0AD6,4233.82,0CE0,5030.53,0D5F,5224.36,0D9B,5315.93,0D90,5299.15,03,13.98,00,0,01,4.66,1E,139.83,0A,46.61,A4,4.17,0801,-0.21,A3,12.56
1550,0608,16.84,0630,12.4,0702,-10.9,0645,10.07,05F0,19.5,0B9D,4537.55,0CF3,5059.52,0D40,5177.05,0D59,5215.2,0D5F,5224.36,03,13.98,00,0,04,18.64,17,107.21,11,79.24,A4,4.17,0801,-0.21,A2,12.94
1560,0615,15.4,0634,11.96,06FF,-10.57,0648,9.74,05E7,20.5,0C0F,4711.54,0C76,4868.74,0C7B,4876.37,0C74,4865.69,0C9B,4925.21,03,13.98,06,27.97,08,37.29,06,27.97,25,172.46,A5,4.2,0806,-14.85,A2,12.94
1570,061D,14.51,0637,11.62,06FD,-10.35,0651,8.74,05E4,20.83,0BF5,4671.86,0C15,4720.7,0C1B,4729.85,0BBC,4584.86,0C31,4763.43,04,18.64,0B,51.27,09,41.95,00,0,25,172.46,A5,4.2,0804,-9,A2,12.94
1580,0623,13.84,0636,11.73,06F8,-9.79,0658,7.96,05E5,20.72,0C6D,4855.01,0CA7,4943.53,0C8C,4902.32,0C2A,4752.75,0CA0,4932.84,03,13.98,1E,139.83,0B,51.27,00,0,11,79.24,A5,4.2,0806,-14.85,A2,12.94
1590,0629,13.18,0633,12.07,06F4,-9.35,065E,7.3,05EA,20.17,0CAD,4952.69,0D4E,5198.41,0D3B,5169.41,0C86,4893.16,0C0A,4703.91,03,13.98,21,153.82,0A,46.61,00,0,01,4.66,A5,4.2,0808,-20.71,A2,12.94
1600,062E,12.62,062D,12.73,06EF,-8.8,0662,6.85,05F3,19.17,0CC5,4989.32,0D88,5286.94,0D76,5259.46,0CBA,4972.53,0583,2153.54,03,13.98,1B,125.85,10,74.58,00,0,01,4.66,A4,4.17,0803,-6.07,A2,12.94
1610,0632,12.18,0626,13.51,06E6,-7.8,0665,6.52,05FB,18.28,0CD3,5010.68,0DB7,5358.67,0DCD,5392.25,0CDD,5025.95,0AB3,4180.4,03,13.98,09,41.95,21,153.82,00,0,01,4.66,A4,4.17,080B,-29.5,A2,12.94
1620,0636,11.73,061D,14.51,06DC,-6.69,0665,6.52,0603,17.39,0CDC,5024.42,0DC9,5386.14,0E0B,5486.87,0CF6,5064.1,0B58,4432.23,03,13.98,00,0,29,191.11,00,0,01,4.66,A5,4.2,0807,-17.78,A2,12.94
1630,0639,11.4,0612,15.73,06CD,-5.02,0667,6.3,060B,16.51,0CE1,5032.05,0DC1,5373.93,0E35,5550.98,0D06,5088.52,0BB7,4577.23,03,13.98,00,0,27,181.78,00,0,01,4.66,A5,4.2,0805,-11.93,A2,12.94
1640,063D,10.96,0607,16.95,06C0,-3.58,0666,6.41,0613,15.62,0CE9,5044.26,0DB8,5360.2,0E38,5555.56,0D10,5103.79,0BF7,4674.91,03,13.98,00,0,26,177.12,00,0,01,4.66,A4,4.17,0804,-9,A2,12.94
1650,063E,10.85,05FE,17.95,06B3,-2.14,0666,6.41,0619,14.95,0D70,5250.31,0DAC,5341.88,0E32,5546.4,0D19,5117.52,0C26,4746.64,03,13.98,00,0,29,191.11,00,0,01,4.66,A4,4.17,0801,-0.21,A2,12.94
1660,063E,10.85,05F6,18.84,06AA,-1.14,0663,6.74,061F,14.29,0DC7,5383.09,0DA0,5323.57,0E09,5483.82,0D1D,5123.63,0C48,4798.53,03,13.98,00,0,26,177.12,00,0,01,4.66,A5,4.2,0802,-3.14,A2,12.94
1670,0633,12.07,05ED,19.84,06A4,-0.47,0663,6.74,0627,13.4,0DAE,5344.93,0D8A,5289.99,0DA7,5334.25,0D21,5129.73,0C6C,4853.48,1C,130.51,02,9.32,1A,121.19,00,0,01,4.66,A4,4.17,0801,-0.21,A2,12.94
1680,0627,13.4,05E7,20.5,06A8,-0.92,0664,6.63,062C,12.84,0D7B,5267.09,0D6E,5247.25,0D5D,5221.31,0D20,5128.21,0C88,4896.21,2E,214.41,06,27.97,05,23.31,00,0,01,4.66,A5,4.2,0802,-3.14,A2,12.94
1690,061A,14.84,05E4,20.83,06AD,-1.47,0662,6.85,0631,12.29,0D8E,5296.09,0D66,5235.04,0D23,5132.78,0D22,5131.26,0D3D,5172.47,29,191.11,03,13.98,01,4.66,00,0,02,9.32,A5,4.2,0803,-6.07,A2,12.94
1700,060D,16.28,05E3,20.95,06B5,-2.36,0663,6.74,0632,12.18,0D90,5299.15,0D58,5213.68,0D1D,5123.63,0D24,5134.31,0D7D,5270.15,21,153.82,00,0,01,4.66,00,0,0C,55.93,A4,4.17,0805,-11.93,A2,12.94
1710,05FF,17.84,05E5,20.72,06B9,-2.8,0664,6.63,062C,12.84,0D87,5285.41,0D3D,5172.47,0D1B,5120.57,0D25,5135.84,0D83,5279.3,1A,121.19,00,0,01,4.66,00,0,15,97.88,A5,4.2,0805,-11.93,A2,12.94
1720,05FB,18.28,05E7,20.5,06BC,-3.14,0664,6.63,0625,13.62,0D77,5260.99,0D29,5141.94,0D1A,5119.05,0D23,5132.78,0D7A,5265.57,15,97.88,00,0,01,4.66,00,0,18,111.87,A4,4.17,0806,-14.85,A2,12.94
1730,05F3,19.17,05ED,19.84,06BF,-3.47,0663,6.74,0613,15.62,0D44,5183.15,0CE4,5036.63,0D0D,5099.21,0D19,5117.52,0D50,5201.47,0D,60.59,00,0,01,4.66,01,4.66,1F,144.49,A5,4.2,0809,-23.64,A2,12.94
1740,05F3,19.17,05F3,19.17,06C2,-3.8,0664,6.63,0602,17.51,0D00,5079.37,0C81,4885.53,0CEB,5047.31,0CFF,5077.84,0D30,5152.63,06,27.97,00,0,02,9.32,02,9.32,23,163.14,A4,4.17,0808,-20.71,A2,12.94
1750,05F8,18.62,05FC,18.17,06C3,-3.91,0664,6.63,05F3,19.17,0C53,4815.32,0B65,4452.08,0CDF,5029,0CE7,5041.21,0D15,5111.42,03,13.98,00,0,02,9.32,03,13.98,25,172.46,A5,4.2,080B,-29.5,A2,12.94
1760,05FE,17.95,0604,17.28,06C4,-4.02,0664,6.63,05E4,20.83,0BB6,4575.7,0A14,3937.73,0CDA,5021.37,0CDB,5022.89,0D0A,5094.63,03,13.98,00,0,03,13.98,04,18.64,25,172.46,A4,4.17,0805,-11.93,A2,12.94
1770,0608,16.84,0611,15.84,06C4,-4.02,0664,6.63,05D2,22.83,0B78,4481.07,0B59,4433.76,0D03,5083.94,0D0C,5097.68,0D2C,5146.52,03,13.98,00,0,03,13.98,07,32.63,1D,135.17,A4,4.17,0804,-9,A2,12.94
1780,0613,15.62,061A,14.84,06C2,-3.8,0664,6.63,05C5,24.27,0B5D,4439.87,0BD3,4619.96,0CB2,4960.32,0CC5,4989.32,0CD9,5019.84,03,13.98,00,0,04,18.64,0F,69.92,24,167.8,A4,4.17,0804,-9,A2,12.94
1790,061D,14.51,0622,13.95,06C3,-3.91,0664,6.63,05BB,25.38,0B7E,4490.23,0C32,4764.96,0CA4,4938.95,0CB4,4963.37,0CCC,5000,03,13.98,00,0,05,23.31,11,79.24,22,158.48,A4,4.17,0804,-9,A2,12.94
1800,0625,13.62,0628,13.29,06C1,-3.69,0664,6.63,05B3,26.27,0BC8,4603.17,0C6C,4853.48,0CCB,4998.47,0CD4,5012.21,0CF0,5054.95,03,13.98,00,0,05,23.31,0C,55.93,19,116.53,A5,4.2,0805,-11.93,A2,12.94
1810,062C,12.84,062D,12.73,06C0,-3.58,0666,6.41,05AF,26.72,0C16,4722.22,0C74,4865.69,0C84,4890.11,0C89,4897.74,0CAF,4955.74,03,13.98,01,4.66,06,27.97,06,27.97,1F,144.49,A4,4.17,0802,-3.14,A2,12.94
1820,0633,12.07,0632,12.18,06BF,-3.47,066A,5.96,05AD,26.94,0C1F,4735.96,0C41,4787.85,0C3D,4781.75,0C11,4714.59,0C5E,4832.11,04,18.64,04,18.64,07,32.63,00,0,22,158.48,A5,4.2,0804,-9,A2,12.94
1830,0639,11.4,0633,12.07,06BE,-3.36,066D,5.63,05AE,26.83,0C54,4816.85,0C73,4864.16,0C66,4844.32,0BB4,4572.65,0C88,4896.21,04,18.64,0B,51.27,07,32.63,00,0,19,116.53,A5,4.2,0805,-11.93,A2,12.94
1840,063E,10.85,0634,11.96,06BD,-3.25,0672,5.08,05B0,26.61,0CA4,4938.95,0CEA,5045.79,0CD7,5016.79,0BAC,4560.44,0CEB,5047.31,03,13.98,19,116.53,06,27.97,00,0,0E,65.26,A4,4.17,0805,-11.93,A2,12.94
1850,063E,10.85,0634,11.96,06BD,-3.25,0672,5.08,05B0,26.61,0CA4,4938.95,0CEA,5045.79,0CD7,5016.79,0BAC,4560.44,0CEB,5047.31,03,13.98,19,116.53,06,27.97,00,0,0E,65.26,A4,4.17,0805,-11.93,A2,12.94
1860,063E,10.85,0634,11.96,06BD,-3.25,0672,5.08,05B0,26.61,0CA4,4938.95,0CEA,5045.79,0CD7,5016.79,0BAC,4560.44,0CEB,5047.31,03,13.98,19,116.53,06,27.97,00,0,0E,65.26,A4,4.17,0805,-11.93,A2,12.94
1870,064D,9.18,05FC,18.17,06B9,-2.8,0680,3.52,05CA,23.72,0D4F,5199.94,0D72,5253.36,0D52,5204.52,0CF6,5064.1,0B95,4525.34,08,37.29,2C,205.09,07,32.63,00,0,01,4.66,A5,4.2,0802,-3.14,A2,12.94
1880,064D,9.18,05FC,18.17,06B9,-2.8,0680,3.52,05CA,23.72,0D4F,5199.94,0D72,5253.36,0D52,5204.52,0CF6,5064.1,0B95,4525.34,08,37.29,2C,205.09,07,32.63,00,0,01,4.66,A5,4.2,0802,-3.14,A2,12.94
1890,064D,9.18,05FC,18.17,06B9,-2.8,0680,3.52,05CA,23.72,0D4F,5199.94,0D72,5253.36,0D52,5204.52,0CF6,5064.1,0B95,4525.34,08,37.29,2C,205.09,07,32.63,00,0,01,4.66,A5,4.2,0802,-3.14,A2,12.94
1900,064E,9.07,05F4,19.06,06B9,-2.8,0681,3.41,05CF,23.16,0D77,5260.99,0D7E,5271.67,0D62,5228.94,0D06,5088.52,0AB5,4183.46,0E,65.26,14,93.22,05,23.31,00,0,01,4.66,A5,4.2,0801,-0.21,A2,12.94
1910,0647,9.85,05E5,20.72,06B5,-2.36,0680,3.52,05DC,21.72,0DBB,5364.77,0D90,5299.15,0DA7,5334.25,0D26,5137.36,0B15,4329.98,1D,135.17,02,9.32,0C,55.93,00,0,01,4.66,A4,4.17,07FD,11.5,A2,12.94
1920,063D,10.96,05DD,21.61,06B1,-1.91,067E,3.74,05E4,20.83,0DD2,5399.88,0D6B,5242.67,0DC3,5376.98,0D3D,5172.47,0B5C,4438.34,1C,130.51,00,0,0F,69.92,00,0,01,4.66,A4,4.17,07FE,8.57,A2,12.94
1930,0630,12.4,05DB,21.83,06AD,-1.47,067F,3.63,05ED,19.84,0DCE,5393.77,0D27,5138.89,0DC4,5378.51,0D4F,5199.94,0B8B,4510.07,1C,130.51,00,0,11,79.24,00,0,01,4.66,A4,4.17,07FE,8.57,A2,12.94
1940,061F,14.29,05DF,21.39,06A8,-0.92,067E,3.74,05F5,18.95,0DC4,5378.51,0C7B,4876.37,0DB0,5347.99,0D5B,5218.25,0BA9,4555.86,1F,144.49,00,0,0E,65.26,00,0,01,4.66,A5,4.2,07FD,11.5,A1,13.33
1950,060F,16.06,05E9,20.28,06A8,-0.92,067D,3.86,05FC,18.17,0DAE,5344.93,0A41,4006.41,0D90,5299.15,0D69,5239.62,0BC1,4592.49,22,158.48,00,0,08,37.29,00,0,01,4.66,A5,4.2,07FC,14.43,A2,12.94
